time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.853487e-01,-8.805700e-01,-2.963254e+00,-5.306379e+00,2.500000e-03,9.391897e-02,7.046866e-02,2.402992e+00,7.942758e-01,0,163,1.000000e+00,1.804220e-03,0.000000e+00,0
1.853487e-01,-8.738842e-01,-2.937614e+00,-5.274624e+00,2.500000e-03,9.599794e-02,7.194304e-02,2.352267e+00,7.769230e-01,1,160,1.000000e+00,1.712978e-03,6.492131e-01,0
1.853487e-01,-8.644873e-01,-2.893365e+00,-5.222948e+00,2.500000e-03,9.907644e-02,7.411875e-02,2.277277e+00,7.526601e-01,2,154,1.000000e+00,1.583411e-03,6.510118e-01,0
1.853487e-01,-8.518506e-01,-2.825787e+00,-5.140716e+00,2.500000e-03,1.035108e-01,7.723207e-02,2.178009e+00,7.203428e-01,3,146,1.000000e+00,1.410349e-03,6.554049e-01,0
1.853487e-01,-8.354567e-01,-2.729805e+00,-5.013759e+00,2.500000e-03,1.097719e-01,8.157217e-02,2.058719e+00,6.792368e-01,4,137,1.000000e+00,1.199505e-03,6.626740e-01,0
1.853487e-01,-8.149925e-01,-2.601788e+00,-4.829987e+00,2.500000e-03,1.183570e-01,8.737956e-02,1.928968e+00,6.299957e-01,5,126,1.000000e+00,9.891053e-04,6.725568e-01,0
1.853487e-01,-7.907871e-01,-2.444302e+00,-4.601172e+00,2.500000e-03,1.294263e-01,9.454028e-02,1.802892e+00,5.761743e-01,6,114,1.000000e+00,8.714904e-04,6.837894e-01,0
1.853487e-01,-7.643340e-01,-2.272388e+00,-4.396078e+00,2.500000e-03,1.422659e-01,1.022794e-01,1.695730e+00,5.242407e-01,7,104,1.000000e+00,9.335783e-04,6.945749e-01,0
1.853487e-01,-7.381242e-01,-2.111148e+00,-4.311457e+00,2.500000e-03,1.555113e-01,1.096408e-01,1.618375e+00,4.796437e-01,8,96,1.000000e+00,1.115995e-03,7.042694e-01,0
1.853487e-01,-7.144097e-01,-1.979930e+00,-4.367768e+00,2.500000e-03,1.682120e-01,1.163705e-01,1.572653e+00,4.434663e-01,9,91,1.000000e+00,1.266142e-03,7.137152e-01,0
