time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
9.185873e-02,-6.323044e-01,-2.263320e+00,-1.098105e+01,2.500000e-03,1.775227e-01,1.438166e-01,2.112833e+00,4.149812e-01,0,113,1.000000e+00,1.942510e-03,0.000000e+00,0
9.185873e-02,-6.278414e-01,-2.241917e+00,-1.091634e+01,2.500000e-03,1.828593e-01,1.479011e-01,2.101845e+00,4.027831e-01,1,110,1.000000e+00,1.818234e-03,6.823583e-01,0
9.185873e-02,-6.223012e-01,-2.204495e+00,-1.080964e+01,2.500000e-03,1.899133e-01,1.533034e-01,2.085578e+00,3.877602e-01,2,106,1.000000e+00,1.658490e-03,6.832919e-01,0
9.185873e-02,-6.155395e-01,-2.147717e+00,-1.063864e+01,2.500000e-03,1.991825e-01,1.604057e-01,2.063053e+00,3.696853e-01,3,102,1.000000e+00,1.459617e-03,6.856772e-01,0
9.185873e-02,-6.074395e-01,-2.068301e+00,-1.037512e+01,2.500000e-03,2.112341e-01,1.696412e-01,2.034034e+00,3.486053e-01,4,96,1.000000e+00,1.227606e-03,6.896374e-01,0
9.185873e-02,-5.979638e-01,-1.964171e+00,-9.994139e+00,2.500000e-03,2.265262e-01,1.813530e-01,1.999377e+00,3.251304e-01,5,91,1.000000e+00,9.926809e-04,6.950566e-01,0
9.185873e-02,-5.872501e-01,-1.836921e+00,-9.502564e+00,2.500000e-03,2.449704e-01,1.954543e-01,1.961324e+00,3.007475e-01,6,85,1.000000e+00,8.220734e-04,7.014135e-01,0
9.185873e-02,-5.757029e-01,-1.694607e+00,-8.981115e+00,2.500000e-03,2.654696e-01,2.110914e-01,1.923717e+00,2.776316e-01,7,81,1.000000e+00,7.898410e-04,7.079233e-01,0
9.185873e-02,-5.639527e-01,-1.551125e+00,-8.576579e+00,2.500000e-03,2.862686e-01,2.269640e-01,1.891636e+00,2.575532e-01,8,77,1.000000e+00,8.944525e-04,7.141655e-01,0
9.185873e-02,-5.526370e-01,-1.420201e+00,-8.403625e+00,2.500000e-03,3.061283e-01,2.422500e-01,1.869568e+00,2.409203e-01,9,75,1.000000e+00,1.047398e-03,7.204374e-01,0
9.185873e-02,-5.421815e-01,-1.309559e+00,-8.469191e+00,2.500000e-03,3.248350e-01,2.569280e-01,1.859291e+00,2.271124e-01,10,74,1.000000e+00,1.162062e-03,7.272889e-01,0
9.185873e-02,-5.327519e-01,-1.220356e+00,-8.700416e+00,2.500000e-03,3.427360e-01,2.713476e-01,1.859720e+00,2.153116e-01,11,73,1.000000e+00,1.201969e-03,7.349838e-01,0
9.185873e-02,-5.243264e-01,-1.149767e+00,-9.005509e+00,2.500000e-03,3.602518e-01,2.858501e-01,1.868353e+00,2.048977e-01,12,72,1.000000e+00,1.166974e-03,7.433981e-01,0
9.185873e-02,-5.167830e-01,-1.093383e+00,-9.307358e+00,2.500000e-03,3.777085e-01,3.006701e-01,1.882619e+00,1.954737e-01,13,71,1.000000e+00,1.072361e-03,7.521721e-01,0
9.185873e-02,-5.099589e-01,-1.046555e+00,-9.551592e+00,2.500000e-03,3.953362e-01,3.159654e-01,1.900498e+00,1.867937e-01,14,71,1.000000e+00,9.385957e-04,7.608899e-01,0
9.185873e-02,-5.036842e-01,-1.005023e+00,-9.704263e+00,2.500000e-03,4.132967e-01,3.318546e-01,1.920598e+00,1.787036e-01,15,70,1.000000e+00,7.874767e-04,7.692050e-01,0
9.185873e-02,-4.978012e-01,-9.652246e-01,-9.747850e+00,2.500000e-03,4.316934e-01,3.484305e-01,1.942017e+00,1.711097e-01,16,69,1.000000e+00,6.396447e-04,7.769053e-01,0
9.185873e-02,-4.921773e-01,-9.244960e-01,-9.678730e+00,2.500000e-03,4.505624e-01,3.657500e-01,1.964187e+00,1.639625e-01,17,68,1.000000e+00,5.111828e-04,7.839334e-01,0
9.185873e-02,-4.867134e-01,-8.811995e-01,-9.505509e+00,2.500000e-03,4.698643e-01,3.838177e-01,1.986757e+00,1.572448e-01,18,68,1.000000e+00,4.101043e-04,7.903821e-01,0
9.185873e-02,-4.813456e-01,-8.348750e-01,-9.468124e+00,2.500000e-03,4.894976e-01,4.025855e-01,2.009512e+00,1.509558e-01,19,67,1.000000e+00,3.362079e-04,7.964596e-01,0
9.185873e-02,-4.762311e-01,-7.988172e-01,-9.591108e+00,2.500000e-03,5.086096e-01,4.212532e-01,2.031430e+00,1.452777e-01,20,64,1.000000e+00,2.870606e-04,8.022777e-01,0
9.185873e-02,-4.714930e-01,-7.674736e-01,-9.456448e+00,2.500000e-03,5.265272e-01,4.391293e-01,2.051500e+00,1.403211e-01,21,63,1.000000e+00,2.577850e-04,8.077736e-01,0
9.185873e-02,-4.669831e-01,-7.349723e-01,-9.307527e+00,2.500000e-03,5.436866e-01,4.565994e-01,2.070107e+00,1.358839e-01,22,62,1.000000e+00,2.422183e-04,8.129406e-01,0
9.185873e-02,-4.625029e-01,-6.982194e-01,-9.147224e+00,2.500000e-03,5.607907e-01,4.743570e-01,2.088229e+00,1.317386e-01,23,61,1.000000e+00,2.362937e-04,8.178759e-01,0
9.185873e-02,-4.581197e-01,-6.592622e-01,-8.999621e+00,2.500000e-03,5.775716e-01,4.921073e-01,2.105464e+00,1.279157e-01,24,61,1.000000e+00,2.373349e-04,8.226044e-01,0
