time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
2.005607e-01,-2.928498e+00,-1.790879e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.979054e+01,1.997415e+00,2.928350e-02,1.390082e+00,16,1010,2.000000e+00,6.525254e-03,8.133568e-01,2147482624
2.005607e-01,-2.928506e+00,-1.790874e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.979015e+01,1.997384e+00,2.928350e-02,1.390105e+00,17,1010,2.000000e+00,6.525458e-03,8.209463e-01,2147482624
2.005607e-01,-2.928676e+00,-1.791060e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.978256e+01,1.996223e+00,2.928350e-02,1.390201e+00,18,1010,2.000000e+00,6.527933e-03,8.296769e-01,2147482624
2.005607e-01,-2.927287e+00,-1.791235e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.984162e+01,2.006717e+00,2.928350e-02,1.390372e+00,19,1010,2.000000e+00,6.512749e-03,8.002832e-01,2147482624
2.005607e-01,-2.928385e+00,-6.011788e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.022245e+01,1.948967e+00,3.192929e-02,1.311839e+00,20,915,2.000000e+00,6.038470e-03,7.952648e-01,2147482624
2.005607e-01,-2.928271e+00,-6.052459e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.022747e+01,1.949710e+00,3.192929e-02,1.311784e+00,21,915,2.000000e+00,6.036988e-03,7.896092e-01,2147482624
2.005607e-01,-2.928208e+00,-6.013510e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.023059e+01,1.950274e+00,3.192929e-02,1.311808e+00,22,915,2.000000e+00,6.036239e-03,7.845024e-01,2147482624
2.005607e-01,-2.927822e+00,-5.978551e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.024814e+01,1.953373e+00,3.192929e-02,1.311912e+00,23,915,2.000000e+00,6.032132e-03,7.797910e-01,2147482624
2.005607e-01,-2.927713e+00,-5.994826e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.025242e+01,1.954379e+00,3.192929e-02,1.312095e+00,24,915,2.000000e+00,6.031872e-03,7.755992e-01,2147482624
2.005607e-01,-2.928385e+00,6.011788e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.022180e+01,1.949215e+00,3.192929e-02,1.312062e+00,25,915,2.000000e+00,6.039642e-03,7.953367e-01,2147482624
2.005607e-01,-2.928271e+00,6.052459e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.022681e+01,1.949958e+00,3.192929e-02,1.312007e+00,26,915,2.000000e+00,6.038161e-03,7.896771e-01,2147482624
2.005607e-01,-2.928208e+00,6.013510e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.022993e+01,1.950522e+00,3.192929e-02,1.312031e+00,27,915,2.000000e+00,6.037412e-03,7.845668e-01,2147482624
2.005607e-01,-2.927822e+00,5.978551e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.024748e+01,1.953621e+00,3.192929e-02,1.312135e+00,28,915,2.000000e+00,6.033306e-03,7.798522e-01,2147482624
2.005607e-01,-2.927713e+00,5.994826e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.025176e+01,1.954627e+00,3.192929e-02,1.312318e+00,29,915,2.000000e+00,6.033046e-03,7.756577e-01,2147482624
2.005607e-01,-2.928243e+00,1.791058e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.979970e+01,2.000053e+00,2.928350e-02,1.390756e+00,30,1010,2.000000e+00,6.525762e-03,8.065833e-01,2147482624
2.005607e-01,-2.928498e+00,1.790879e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.978891e+01,1.998107e+00,2.928350e-02,1.390705e+00,31,1010,2.000000e+00,6.528438e-03,8.133756e-01,2147482624
2.005607e-01,-2.928506e+00,1.790874e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.978852e+01,1.998076e+00,2.928350e-02,1.390727e+00,32,1010,2.000000e+00,6.528644e-03,8.209636e-01,2147482624
2.005607e-01,-2.928676e+00,1.791060e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.978094e+01,1.996915e+00,2.928350e-02,1.390824e+00,33,1010,2.000000e+00,6.531119e-03,8.296925e-01,2147482624
2.005607e-01,-2.927287e+00,1.791235e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.983997e+01,2.007409e+00,2.928350e-02,1.390996e+00,34,1010,2.000000e+00,6.515936e-03,8.003042e-01,2147482624
2.005607e-01,-2.928885e+00,2.977898e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.892691e+01,2.147907e+00,2.401794e-02,1.593200e+00,35,1284,2.000000e+00,7.683628e-03,8.604827e-01,2147482624
2.005607e-01,-2.928727e+00,2.977310e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.893310e+01,2.149024e+00,2.401794e-02,1.593157e+00,36,1284,2.000000e+00,7.681575e-03,8.469996e-01,2147482624
2.005607e-01,-2.928706e+00,2.977485e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.893379e+01,2.149183e+00,2.401794e-02,1.593176e+00,37,1284,2.000000e+00,7.681459e-03,8.357578e-01,2147482624
2.005607e-01,-2.927709e+00,2.978341e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.897061e+01,2.156328e+00,2.401794e-02,1.593260e+00,38,1285,2.000000e+00,7.670790e-03,8.177014e-01,2147482624
2.005607e-01,-2.927928e+00,2.979644e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.896162e+01,2.154829e+00,2.401794e-02,1.593406e+00,39,1285,2.000000e+00,7.674146e-03,8.259712e-01,2147482624
2.005607e-01,-2.928702e+00,4.177801e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.770744e+01,2.603955e+00,1.618397e-02,2.105721e+00,40,2120,2.000000e+00,1.031668e-02,8.729727e-01,2147482624
2.005607e-01,-2.928528e+00,4.177452e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.771251e+01,2.605126e+00,1.618397e-02,2.105689e+00,41,2120,2.000000e+00,1.031452e-02,8.172039e-01,2147482624
2.005607e-01,-2.928528e+00,4.177692e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.771239e+01,2.605118e+00,1.618397e-02,2.105704e+00,42,2120,2.000000e+00,1.031463e-02,8.308030e-01,2147482624
2.005607e-01,-2.928685e+00,4.178447e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.770760e+01,2.604053e+00,1.618397e-02,2.105765e+00,43,2120,2.000000e+00,1.031680e-02,8.486191e-01,2147482624
2.005607e-01,-2.928070e+00,4.174282e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.772649e+01,2.608720e+00,1.618397e-02,2.105873e+00,44,2120,2.000000e+00,1.030966e-02,8.062974e-01,2147482624
2.005607e-01,-2.928937e+00,5.366059e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.550837e+01,4.534852e+00,5.856806e-03,4.434963e+00,45,6400,2.000000e+00,1.529694e-02,7.079525e-01,2147482624
2.005607e-01,-2.929220e+00,5.365017e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.550502e+01,4.533369e+00,5.856806e-03,4.434948e+00,46,6400,2.000000e+00,1.530252e-02,7.081663e-01,2147482624
2.005607e-01,-2.929211e+00,5.365395e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.550505e+01,4.533387e+00,5.856806e-03,4.434955e+00,47,6400,2.000000e+00,1.530245e-02,7.080740e-01,2147482624
2.005607e-01,-2.929327e+00,5.366916e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.550318e+01,4.532596e+00,5.856806e-03,4.434983e+00,48,6400,2.000000e+00,1.530537e-02,0.000000e+00,2147482624
2.005607e-01,-2.928080e+00,5.369022e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.551847e+01,4.539331e+00,5.856806e-03,4.435034e+00,49,6400,2.000000e+00,1.527649e-02,7.078072e-01,2147482624
2.005607e-01,-2.809814e+00,-1.015280e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.564905e+00,1.531698e+00,7.429885e-04,2.076378e+01,50,6400,2.000000e+00,-3.141060e-01,5.319520e-01,2147482624
2.005607e-01,-2.809684e+00,-1.015380e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.564946e+00,1.531715e+00,7.429885e-04,2.076378e+01,51,6400,2.000000e+00,-3.141272e-01,5.319351e-01,2147482624
2.005607e-01,-2.809659e+00,-1.015203e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.564960e+00,1.531725e+00,7.429885e-04,2.076378e+01,52,6400,2.000000e+00,-3.141374e-01,5.319264e-01,2147482624
2.005607e-01,-2.809737e+00,-1.015339e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.564928e+00,1.531708e+00,7.429885e-04,2.076378e+01,53,6400,2.000000e+00,-3.141188e-01,5.319437e-01,2147482624
2.005607e-01,-2.809902e+00,-1.015538e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.564863e+00,1.531674e+00,7.429885e-04,2.076379e+01,54,6400,2.000000e+00,-3.140819e-01,0.000000e+00,2147482624
2.005607e-01,-2.809725e+00,-8.950540e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.845834e+01,2.249077e+00,2.139808e-02,1.725364e+00,55,1505,2.000000e+00,8.467436e-03,7.629873e-01,2147482624
2.005607e-01,-2.809594e+00,-8.949201e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.846412e+01,2.250194e+00,2.139808e-02,1.725324e+00,56,1505,2.000000e+00,8.465395e-03,7.552043e-01,2147482624
2.005607e-01,-2.809592e+00,-8.953204e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.845994e+01,2.249369e+00,2.139808e-02,1.725342e+00,57,1509,2.000000e+00,8.466870e-03,7.587687e-01,2147482624
2.005607e-01,-2.809653e+00,-8.954846e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.845608e+01,2.248693e+00,2.139808e-02,1.725418e+00,58,1510,2.000000e+00,8.468463e-03,7.737769e-01,2147482624
2.005607e-01,-2.809637e+00,-8.954987e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,1.845627e+01,2.248920e+00,2.139808e-02,1.725551e+00,59,1513,2.000000e+00,8.469000e-03,7.678191e-01,2147482624
2.005607e-01,-2.809602e+00,-7.759856e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.135465e+01,1.842741e+00,3.991930e-02,1.132110e+00,60,720,2.000000e+00,4.971491e-03,8.448031e-01,2147482624
2.005607e-01,-2.809468e+00,-7.759063e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.136257e+01,1.843863e+00,3.991930e-02,1.132043e+00,61,720,2.000000e+00,4.969278e-03,8.363362e-01,2147482624
2.005607e-01,-2.809429e+00,-7.759090e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.136440e+01,1.844195e+00,3.991930e-02,1.132071e+00,62,720,2.000000e+00,4.968967e-03,8.287026e-01,2147482624
2.005607e-01,-2.809153e+00,-7.754351e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.138389e+01,1.847475e+00,3.991930e-02,1.132194e+00,63,725,2.000000e+00,4.964722e-03,8.153294e-01,2147482624
2.005607e-01,-2.809491e+00,-7.751777e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.136972e+01,1.845666e+00,3.991930e-02,1.132413e+00,64,725,2.000000e+00,4.969002e-03,8.218191e-01,2147482624
2.005607e-01,-2.809398e+00,-6.562816e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.406170e+01,1.866349e+00,5.614038e-02,9.184678e-01,65,505,2.000000e+00,3.429998e-03,8.506789e-01,2147482624
2.005607e-01,-2.809193e+00,-6.565769e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.406975e+01,1.867444e+00,5.614038e-02,9.183763e-01,66,505,2.000000e+00,3.427585e-03,8.357727e-01,2147482624
2.005607e-01,-2.809219e+00,-6.562380e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.407293e+01,1.867955e+00,5.614038e-02,9.184127e-01,67,505,2.000000e+00,3.427210e-03,8.291059e-01,2147482624
2.005607e-01,-2.809284e+00,-6.564027e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.406582e+01,1.867219e+00,5.614038e-02,9.185771e-01,68,505,2.000000e+00,3.429403e-03,8.429416e-01,2147482624
2.005607e-01,-2.809443e+00,-6.566227e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.405169e+01,1.865671e+00,5.614038e-02,9.188694e-01,69,505,2.000000e+00,3.433692e-03,8.587378e-01,2147482624
2.005607e-01,-2.809315e+00,-5.363280e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.670600e+01,2.000475e+00,6.990961e-02,8.125985e-01,70,420,2.000000e+00,2.577165e-03,8.470339e-01,2147482624
2.005607e-01,-2.809171e+00,-5.362248e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.671689e+01,2.001965e+00,6.990961e-02,8.124855e-01,71,420,2.000000e+00,2.574298e-03,8.336295e-01,2147482624
2.005607e-01,-2.809203e+00,-5.364902e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.671064e+01,2.001193e+00,6.990961e-02,8.125291e-01,72,420,2.000000e+00,2.575563e-03,8.401768e-01,2147482624
2.005607e-01,-2.809200e+00,-5.368750e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.670299e+01,2.000681e+00,6.990961e-02,8.127292e-01,73,420,2.000000e+00,2.577416e-03,8.614952e-01,2147482624
2.005607e-01,-2.809193e+00,-5.368573e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.670004e+01,2.001119e+00,6.990961e-02,8.130859e-01,74,420,2.000000e+00,2.579148e-03,8.539153e-01,2147482624
2.005607e-01,-2.809255e+00,-4.173541e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.900547e+01,2.158412e+00,8.109403e-02,7.530396e-01,75,370,2.000000e+00,1.995032e-03,8.408974e-01,2147482624
2.005607e-01,-2.809114e+00,-4.172996e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.901535e+01,2.159884e+00,8.109403e-02,7.529085e-01,76,370,2.000000e+00,1.992232e-03,8.351604e-01,2147482624
2.005607e-01,-2.809069e+00,-4.173114e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.901691e+01,2.160375e+00,8.109403e-02,7.529582e-01,77,370,2.000000e+00,1.991896e-03,8.295602e-01,2147482624
2.005607e-01,-2.808793e+00,-4.168310e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.903351e+01,2.164262e+00,8.109403e-02,7.531886e-01,78,373,2.000000e+00,1.988133e-03,8.184966e-01,2147482624
2.005607e-01,-2.808968e+00,-4.167757e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,2.901919e+01,2.162845e+00,8.109403e-02,7.536000e-01,79,375,2.000000e+00,1.992628e-03,8.238630e-01,2147482624
2.005607e-01,-2.808972e+00,-2.981620e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.037553e+01,2.305656e+00,8.958296e-02,7.181456e-01,80,355,2.000000e+00,1.566215e-03,8.054135e-01,2147482624
2.005607e-01,-2.808850e+00,-2.978336e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.038499e+01,2.307314e+00,8.958296e-02,7.180005e-01,81,355,2.000000e+00,1.563378e-03,7.979730e-01,2147482624
2.005607e-01,-2.808816e+00,-2.980575e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.038498e+01,2.307450e+00,8.958296e-02,7.180553e-01,82,355,2.000000e+00,1.563595e-03,7.941152e-01,2147482624
2.005607e-01,-2.808901e+00,-2.981319e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.037691e+01,2.306610e+00,8.958296e-02,7.183100e-01,83,355,2.000000e+00,1.566080e-03,8.017122e-01,2147482624
2.005607e-01,-2.809087e+00,-2.982382e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.036082e+01,2.304746e+00,8.958296e-02,7.187648e-01,84,355,2.000000e+00,1.570934e-03,8.089024e-01,2147482624
2.005607e-01,-2.809100e+00,-1.786793e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.087317e+01,2.410027e+00,9.529090e-02,6.985886e-01,85,345,2.000000e+00,1.335260e-03,7.852837e-01,2147482624
2.005607e-01,-2.808953e+00,-1.786505e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.088238e+01,2.411631e+00,9.529090e-02,6.984342e-01,86,345,2.000000e+00,1.332777e-03,7.833647e-01,2147482624
2.005607e-01,-2.808945e+00,-1.790175e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.088177e+01,2.411481e+00,9.529090e-02,6.984930e-01,87,345,2.000000e+00,1.333204e-03,7.812162e-01,2147482624
2.005607e-01,-2.808320e+00,-1.791885e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.090829e+01,2.418681e+00,9.529090e-02,6.987651e-01,88,345,2.000000e+00,1.327215e-03,7.759382e-01,2147482624
2.005607e-01,-2.808857e+00,-1.792155e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.087589e+01,2.412841e+00,9.529090e-02,6.992506e-01,89,345,2.000000e+00,1.335843e-03,7.786709e-01,2147482624
2.005607e-01,-2.808897e+00,-5.944653e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.100950e+01,2.466563e+00,9.815960e-02,6.900387e-01,90,330,2.000000e+00,1.254304e-03,7.768503e-01,2147482624
2.005607e-01,-2.808679e+00,-5.981660e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.102207e+01,2.468896e+00,9.815960e-02,6.898801e-01,91,330,2.000000e+00,1.251151e-03,7.701651e-01,2147482624
2.005607e-01,-2.808708e+00,-5.943539e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.101987e+01,2.468698e+00,9.815960e-02,6.899416e-01,92,330,2.000000e+00,1.251712e-03,7.723267e-01,2147482624
2.005607e-01,-2.808788e+00,-5.946284e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.101236e+01,2.467940e+00,9.815960e-02,6.902232e-01,93,330,2.000000e+00,1.253877e-03,7.741278e-01,2147482624
2.005607e-01,-2.808805e+00,-5.972037e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.100504e+01,2.467998e+00,9.815960e-02,6.907253e-01,94,330,2.000000e+00,1.256320e-03,7.755382e-01,2147482624
2.005607e-01,-2.808897e+00,5.944653e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.100082e+01,2.466988e+00,9.815960e-02,6.907075e-01,95,330,2.000000e+00,1.257267e-03,7.768291e-01,2147482624
2.005607e-01,-2.808679e+00,5.981660e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,nan,nan,nan,1.012146e-01,3.101338e+01,2.469320e+00,9.815960e-02,6.905498e-01,96,330,2.000000e+00,1.254115e-03,7.701497e-01,2147482624
