time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.891254e-01,-4.984409e-01,2.604828e-03,6.641327e-03,2.500000e-03,5.147291e-01,5.147294e-01,2.500006e+00,1.457818e-01,0,59,1.000000e+00,-1.675572e-04,0.000000e+00,0
1.891254e-01,-4.958913e-01,2.964691e-03,6.919336e-03,2.500000e-03,5.399598e-01,5.399601e-01,2.500006e+00,1.389841e-01,1,57,1.000000e+00,-4.808426e-04,8.147150e-01,0
1.891254e-01,-4.933473e-01,3.278292e-03,7.070103e-03,2.500000e-03,5.675378e-01,5.675382e-01,2.500006e+00,1.322444e-01,2,56,1.000000e+00,-8.186698e-04,8.170121e-01,0
1.891254e-01,-4.908103e-01,3.536923e-03,7.076841e-03,2.500000e-03,5.975842e-01,5.975846e-01,2.500005e+00,1.256081e-01,3,54,1.000000e+00,-1.176231e-03,8.197325e-01,0
1.891254e-01,-4.882826e-01,3.725356e-03,6.947257e-03,2.500000e-03,6.301090e-01,6.301093e-01,2.500004e+00,1.191358e-01,4,52,1.000000e+00,-1.543970e-03,8.229711e-01,0
1.891254e-01,-4.857677e-01,3.818136e-03,6.667255e-03,2.500000e-03,6.649419e-01,6.649422e-01,2.500002e+00,1.129038e-01,5,51,1.000000e+00,-1.905708e-03,8.268356e-01,0
1.891254e-01,-4.832697e-01,3.782030e-03,6.182196e-03,2.500000e-03,7.016568e-01,7.016572e-01,2.499999e+00,1.070015e-01,6,49,1.000000e+00,-2.237403e-03,8.314403e-01,0
1.891254e-01,-4.807925e-01,3.583890e-03,5.467516e-03,2.500000e-03,7.395214e-01,7.395218e-01,2.499997e+00,1.015244e-01,7,48,1.000000e+00,-2.509578e-03,8.368938e-01,0
1.891254e-01,-4.783376e-01,3.214831e-03,4.598878e-03,2.500000e-03,7.775313e-01,7.775317e-01,2.499994e+00,9.655897e-02,8,47,1.000000e+00,-2.692526e-03,8.432814e-01,0
1.891254e-01,-4.759018e-01,2.706559e-03,3.726108e-03,2.500000e-03,8.145216e-01,8.145220e-01,2.499991e+00,9.216914e-02,9,47,1.000000e+00,-2.764321e-03,8.506470e-01,0
1.891254e-01,-4.734776e-01,2.122176e-03,2.955474e-03,2.500000e-03,8.493266e-01,8.493270e-01,2.499990e+00,8.838675e-02,10,46,1.000000e+00,-2.717897e-03,8.589771e-01,0
1.891254e-01,-4.710572e-01,1.517475e-03,2.229164e-03,2.500000e-03,8.809204e-01,8.809208e-01,2.499990e+00,8.521213e-02,11,46,1.000000e+00,-2.564077e-03,8.681893e-01,0
1.891254e-01,-4.686338e-01,9.439920e-04,1.613226e-03,2.500000e-03,9.085688e-01,9.085693e-01,2.499990e+00,8.261564e-02,12,46,1.000000e+00,-2.328780e-03,8.781301e-01,0
1.891254e-01,-4.662019e-01,4.398956e-04,1.101883e-03,2.500000e-03,9.319180e-01,9.319185e-01,2.499992e+00,8.054347e-02,13,46,1.000000e+00,-2.044049e-03,8.885893e-01,0
1.891254e-01,-4.637593e-01,2.071773e-05,6.757079e-04,2.500000e-03,9.509786e-01,9.509793e-01,2.499995e+00,7.892760e-02,14,46,1.000000e+00,-1.742708e-03,8.993232e-01,0
1.891254e-01,-4.613059e-01,-3.173545e-04,3.191230e-04,2.500000e-03,9.660618e-01,9.660626e-01,2.499998e+00,7.769395e-02,15,47,1.000000e+00,-1.451565e-03,9.100826e-01,0
1.891254e-01,-4.588436e-01,-5.899730e-04,1.747720e-05,2.500000e-03,9.776871e-01,9.776880e-01,2.500001e+00,7.676853e-02,16,47,1.000000e+00,-1.189985e-03,9.206392e-01,0
1.891254e-01,-4.563746e-01,-8.153610e-04,-2.494202e-04,2.500000e-03,9.864413e-01,9.864424e-01,2.500004e+00,7.608517e-02,17,48,1.000000e+00,-9.614775e-04,9.308017e-01,0
1.891254e-01,-4.539008e-01,-1.007166e-03,-4.840179e-04,2.500000e-03,9.928546e-01,9.928559e-01,2.500007e+00,7.559109e-02,18,49,1.000000e+00,-7.638867e-04,9.404176e-01,0
1.891254e-01,-4.514232e-01,-1.174766e-03,-6.986450e-04,2.500000e-03,9.973859e-01,9.973873e-01,2.500009e+00,7.524453e-02,19,50,1.000000e+00,-5.947229e-04,9.493716e-01,0
1.891254e-01,-4.489428e-01,-1.324513e-03,-8.788596e-04,2.500000e-03,1.000425e+00,1.000427e+00,2.500010e+00,7.501231e-02,20,50,1.000000e+00,-4.514619e-04,9.575823e-01,0
1.891254e-01,-4.464599e-01,-1.460540e-03,-1.029349e-03,2.500000e-03,1.002301e+00,1.002302e+00,2.500011e+00,7.486793e-02,21,51,1.000000e+00,-3.316675e-04,9.649989e-01,0
1.891254e-01,-4.439746e-01,-1.585389e-03,-1.198385e-03,2.500000e-03,1.003286e+00,1.003288e+00,2.500012e+00,7.479007e-02,22,52,1.000000e+00,-2.330567e-04,9.715976e-01,0
1.891254e-01,-4.414870e-01,-1.699415e-03,-1.368454e-03,2.500000e-03,1.003608e+00,1.003610e+00,2.500012e+00,7.476148e-02,23,53,1.000000e+00,-1.535171e-04,9.773785e-01,0
