time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
4.746095e-02,-4.987196e-01,1.096254e-03,1.675377e-02,2.500000e-03,5.117012e-01,5.117011e-01,2.500000e+00,1.466005e-01,0,59,1.000000e+00,-1.450367e-04,0.000000e+00,0
4.746095e-02,-4.962134e-01,1.298741e-03,1.922547e-02,2.500000e-03,5.361043e-01,5.361042e-01,2.500000e+00,1.399340e-01,1,57,1.000000e+00,-4.488919e-04,8.155183e-01,0
4.746095e-02,-4.937081e-01,1.481801e-03,2.154237e-02,2.500000e-03,5.627589e-01,5.627588e-01,2.500000e+00,1.333114e-01,2,56,1.000000e+00,-7.762573e-04,8.176304e-01,0
4.746095e-02,-4.912038e-01,1.638565e-03,2.364346e-02,2.500000e-03,5.918000e-01,5.917999e-01,2.500000e+00,1.267711e-01,3,54,1.000000e+00,-1.122849e-03,8.201397e-01,0
4.746095e-02,-4.887009e-01,1.758255e-03,2.540754e-02,2.500000e-03,6.232812e-01,6.232810e-01,2.499999e+00,1.203644e-01,4,53,1.000000e+00,-1.480208e-03,8.231387e-01,0
4.746095e-02,-4.861998e-01,1.826611e-03,2.664617e-02,2.500000e-03,6.571109e-01,6.571108e-01,2.499999e+00,1.141594e-01,5,51,1.000000e+00,-1.833408e-03,8.267352e-01,0
4.746095e-02,-4.837006e-01,1.827707e-03,2.708685e-02,2.500000e-03,6.929720e-01,6.929719e-01,2.499999e+00,1.082418e-01,6,50,1.000000e+00,-2.160129e-03,8.310491e-01,0
4.746095e-02,-4.812037e-01,1.747794e-03,2.639698e-02,2.500000e-03,7.302475e-01,7.302473e-01,2.499998e+00,1.027093e-01,7,49,1.000000e+00,-2.431354e-03,8.362029e-01,0
4.746095e-02,-4.787089e-01,1.582533e-03,2.436418e-02,2.500000e-03,7.679942e-01,7.679941e-01,2.499998e+00,9.765901e-02,8,48,1.000000e+00,-2.616142e-03,8.423052e-01,0
4.746095e-02,-4.762159e-01,1.341806e-03,2.105695e-02,2.500000e-03,8.050089e-01,8.050087e-01,2.499998e+00,9.317172e-02,9,47,1.000000e+00,-2.689831e-03,8.494253e-01,0
4.746095e-02,-4.737241e-01,1.050033e-03,1.687797e-02,2.500000e-03,8.399979e-01,8.399977e-01,2.499998e+00,8.929695e-02,10,46,1.000000e+00,-2.642948e-03,8.575670e-01,0
4.746095e-02,-4.712326e-01,7.372561e-04,1.238318e-02,2.500000e-03,8.718054e-01,8.718052e-01,2.499998e+00,8.604547e-02,11,46,1.000000e+00,-2.486095e-03,8.666500e-01,0
4.746095e-02,-4.687409e-01,4.309428e-04,7.997476e-03,2.500000e-03,8.996156e-01,8.996154e-01,2.499999e+00,8.339048e-02,12,46,1.000000e+00,-2.246653e-03,8.765083e-01,0
4.746095e-02,-4.662484e-01,1.527537e-04,4.107341e-03,2.500000e-03,9.230536e-01,9.230534e-01,2.499999e+00,8.127600e-02,13,46,1.000000e+00,-1.958827e-03,8.869089e-01,0
4.746095e-02,-4.637549e-01,-8.572017e-05,8.945723e-04,2.500000e-03,9.421670e-01,9.421669e-01,2.499999e+00,7.962847e-02,14,46,1.000000e+00,-1.657039e-03,8.975850e-01,0
4.746095e-02,-4.612603e-01,-2.833267e-04,-1.668762e-03,2.500000e-03,9.573280e-01,9.573278e-01,2.499999e+00,7.836760e-02,15,47,1.000000e+00,-1.368522e-03,9.082707e-01,0
4.746095e-02,-4.587647e-01,-4.446267e-04,-3.726486e-03,2.500000e-03,9.691095e-01,9.691093e-01,2.500000e+00,7.741438e-02,16,47,1.000000e+00,-1.112113e-03,9.187314e-01,0
4.746095e-02,-4.562683e-01,-5.773918e-04,-5.440367e-03,2.500000e-03,9.781285e-01,9.781283e-01,2.500000e+00,7.669961e-02,17,48,1.000000e+00,-8.905799e-04,9.287767e-01,0
4.746095e-02,-4.537711e-01,-6.879583e-04,-6.951872e-03,2.500000e-03,9.849230e-01,9.849229e-01,2.500000e+00,7.616918e-02,18,49,1.000000e+00,-7.012552e-04,9.382599e-01,0
4.746095e-02,-4.512734e-01,-7.804020e-04,-8.347527e-03,2.500000e-03,9.899455e-01,9.899454e-01,2.500000e+00,7.578115e-02,19,50,1.000000e+00,-5.411138e-04,9.470728e-01,0
4.746095e-02,-4.487752e-01,-8.569030e-04,-9.672245e-03,2.500000e-03,9.935717e-01,9.935717e-01,2.500000e+00,7.550273e-02,20,51,1.000000e+00,-4.072671e-04,9.551416e-01,0
4.746095e-02,-4.462764e-01,-9.185402e-04,-1.093000e-02,2.500000e-03,9.961125e-01,9.961124e-01,2.500001e+00,7.530811e-02,21,52,1.000000e+00,-2.970451e-04,9.624227e-01,0
4.746095e-02,-4.437772e-01,-9.655918e-04,-1.210091e-02,2.500000e-03,9.978231e-01,9.978231e-01,2.500001e+00,7.517683e-02,22,53,1.000000e+00,-2.080052e-04,9.688989e-01,0
4.746095e-02,-4.412776e-01,-9.979427e-04,-1.315195e-02,2.500000e-03,9.989129e-01,9.989129e-01,2.500001e+00,7.509255e-02,23,54,1.000000e+00,-1.378981e-04,9.745760e-01,0
4.746095e-02,-4.387776e-01,-1.015418e-03,-1.404752e-02,2.500000e-03,9.995521e-01,9.995521e-01,2.500001e+00,7.504222e-02,24,55,1.000000e+00,-8.460782e-05,9.794792e-01,0
4.746095e-02,-4.362771e-01,-1.017899e-03,-1.475916e-02,2.500000e-03,9.998784e-01,9.998784e-01,2.500001e+00,7.501543e-02,25,55,1.000000e+00,-4.607484e-05,9.836500e-01,0
4.746095e-02,-4.337763e-01,-1.004973e-03,-1.527283e-02,2.500000e-03,1.000001e+00,1.000001e+00,2.500000e+00,7.500397e-02,26,56,1.000000e+00,-2.020874e-05,9.871432e-01,0
4.746095e-02,-4.312751e-01,-9.766052e-04,-1.555247e-02,2.500000e-03,1.000005e+00,1.000005e+00,2.500000e+00,7.500153e-02,27,57,1.000000e+00,-4.790792e-06,9.900232e-01,0
4.746095e-02,-4.287735e-01,-9.330587e-04,-1.554077e-02,2.500000e-03,9.999519e-01,9.999519e-01,2.500000e+00,7.500348e-02,28,58,1.000000e+00,2.628974e-06,9.923609e-01,0
4.746095e-02,-4.262718e-01,-8.780968e-04,-1.525239e-02,2.500000e-03,9.998833e-01,9.998833e-01,2.500000e+00,7.500677e-02,29,59,1.000000e+00,4.833612e-06,9.942300e-01,0
4.746095e-02,-4.237699e-01,-8.149296e-04,-1.472130e-02,2.500000e-03,9.998199e-01,9.998200e-01,2.500000e+00,7.500986e-02,30,60,1.000000e+00,5.028633e-06,9.957029e-01,0
4.746095e-02,-4.212680e-01,-7.474189e-04,-1.405026e-02,2.500000e-03,9.997660e-01,9.997660e-01,2.500000e+00,7.501246e-02,31,60,1.000000e+00,5.063631e-06,9.968467e-01,0
4.746095e-02,-4.187659e-01,-6.716374e-04,-1.308946e-02,2.500000e-03,9.997216e-01,9.997216e-01,2.500000e+00,7.501457e-02,32,60,1.000000e+00,4.956231e-06,9.977213e-01,0
4.746095e-02,-4.162638e-01,-5.904902e-04,-1.187450e-02,2.500000e-03,9.996867e-01,9.996868e-01,2.500000e+00,7.501620e-02,33,61,1.000000e+00,4.725940e-06,9.983788e-01,0
4.746095e-02,-4.137617e-01,-5.067260e-04,-1.046467e-02,2.500000e-03,9.996611e-01,9.996612e-01,2.500000e+00,7.501736e-02,34,61,1.000000e+00,4.394459e-06,9.988641e-01,0
4.746095e-02,-4.112597e-01,-4.235570e-04,-8.951898e-03,2.500000e-03,9.996444e-01,9.996444e-01,2.500000e+00,7.501809e-02,35,61,1.000000e+00,3.984865e-06,9.992150e-01,0
4.746095e-02,-4.087578e-01,-3.441045e-04,-7.406703e-03,2.500000e-03,9.996357e-01,9.996358e-01,2.500000e+00,7.501841e-02,36,61,1.000000e+00,3.520541e-06,9.994630e-01,0
4.746095e-02,-4.062561e-01,-2.711971e-04,-5.920403e-03,2.500000e-03,9.996344e-01,9.996345e-01,2.500000e+00,7.501837e-02,37,61,1.000000e+00,3.023982e-06,9.996337e-01,0
4.746095e-02,-4.037547e-01,-2.071769e-04,-4.557611e-03,2.500000e-03,9.996396e-01,9.996396e-01,2.500000e+00,7.501801e-02,38,61,1.000000e+00,2.515613e-06,9.997475e-01,0
4.746095e-02,-4.012535e-01,-1.534664e-04,-3.382021e-03,2.500000e-03,9.996502e-01,9.996503e-01,2.500000e+00,7.501740e-02,39,61,1.000000e+00,2.012876e-06,9.998206e-01,0
4.746095e-02,-3.987525e-01,-1.104038e-04,-2.421313e-03,2.500000e-03,9.996654e-01,9.996654e-01,2.500000e+00,7.501657e-02,40,61,1.000000e+00,1.529787e-06,9.998651e-01,0
4.746095e-02,-3.962518e-01,-7.733379e-05,-1.675733e-03,2.500000e-03,9.996841e-01,9.996841e-01,2.500000e+00,7.501558e-02,41,61,1.000000e+00,1.077013e-06,9.998905e-01,0
4.746095e-02,-3.937512e-01,-5.248476e-05,-1.123351e-03,2.500000e-03,9.997055e-01,9.997055e-01,2.500000e+00,7.501447e-02,42,61,1.000000e+00,6.622224e-07,9.999034e-01,0
4.746095e-02,-3.912508e-01,-3.516172e-05,-7.300278e-04,2.500000e-03,9.997286e-01,9.997286e-01,2.500000e+00,7.501328e-02,43,61,1.000000e+00,2.906643e-07,9.999088e-01,0
4.746095e-02,-3.887505e-01,-2.286667e-05,-4.582467e-04,2.500000e-03,9.997527e-01,9.997528e-01,2.500000e+00,7.501206e-02,44,61,1.000000e+00,-3.433950e-08,9.999100e-01,0
4.746095e-02,-3.862504e-01,-1.445970e-05,-2.749126e-04,2.500000e-03,9.997773e-01,9.997773e-01,2.500000e+00,7.501082e-02,45,61,1.000000e+00,-3.108465e-07,9.999095e-01,0
4.746095e-02,-3.837502e-01,-8.946649e-06,-1.500684e-04,2.500000e-03,9.998015e-01,9.998015e-01,2.500000e+00,7.500961e-02,46,60,1.000000e+00,-5.380354e-07,9.999086e-01,0
