time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
2.849650e-02,-4.987373e-01,7.527040e-04,1.958183e-02,2.500000e-03,5.115055e-01,5.115054e-01,2.500000e+00,1.466445e-01,0,59,1.000000e+00,-1.434024e-04,0.000000e+00,0
2.849650e-02,-4.962344e-01,9.023354e-04,2.269862e-02,2.500000e-03,5.358601e-01,5.358600e-01,2.500000e+00,1.399524e-01,1,57,1.000000e+00,-4.466747e-04,8.154148e-01,0
2.849650e-02,-4.937321e-01,1.035014e-03,2.571809e-02,2.500000e-03,5.625047e-01,5.625046e-01,2.500000e+00,1.332382e-01,2,56,1.000000e+00,-7.739186e-04,8.175417e-01,0
2.849650e-02,-4.912304e-01,1.145067e-03,2.857550e-02,2.500000e-03,5.916221e-01,5.916220e-01,2.500000e+00,1.265470e-01,3,54,1.000000e+00,-1.121369e-03,8.200905e-01,0
2.849650e-02,-4.887295e-01,1.224319e-03,3.111691e-02,2.500000e-03,6.232918e-01,6.232917e-01,2.500000e+00,1.199674e-01,4,52,1.000000e+00,-1.480650e-03,8.231481e-01,0
2.849650e-02,-4.862293e-01,1.262821e-03,3.306487e-02,2.500000e-03,6.573990e-01,6.573989e-01,2.499999e+00,1.136153e-01,5,51,1.000000e+00,-1.836100e-03,8.268150e-01,0
2.849650e-02,-4.837301e-01,1.250926e-03,3.401471e-02,2.500000e-03,6.935504e-01,6.935503e-01,2.499999e+00,1.076155e-01,6,50,1.000000e+00,-2.163923e-03,8.312042e-01,0
2.849650e-02,-4.812318e-01,1.182225e-03,3.351809e-02,2.500000e-03,7.310276e-01,7.310275e-01,2.499999e+00,1.020820e-01,7,48,1.000000e+00,-2.433960e-03,8.364320e-01,0
2.849650e-02,-4.787342e-01,1.057167e-03,3.128635e-02,2.500000e-03,7.688097e-01,7.688096e-01,2.499999e+00,9.710300e-02,8,47,1.000000e+00,-2.615222e-03,8.425998e-01,0
2.849650e-02,-4.762373e-01,8.845817e-04,2.737440e-02,2.500000e-03,8.056799e-01,8.056798e-01,2.499999e+00,9.273227e-02,9,47,1.000000e+00,-2.684393e-03,8.497688e-01,0
2.849650e-02,-4.737407e-01,6.808734e-04,2.222941e-02,2.500000e-03,8.403993e-01,8.403992e-01,2.499999e+00,8.898742e-02,10,46,1.000000e+00,-2.633822e-03,8.579358e-01,0
2.849650e-02,-4.712442e-01,4.649468e-04,1.646558e-02,2.500000e-03,8.719015e-01,8.719014e-01,2.499999e+00,8.585343e-02,11,46,1.000000e+00,-2.475144e-03,8.670177e-01,0
2.849650e-02,-4.687475e-01,2.545113e-04,1.069275e-02,2.500000e-03,8.994474e-01,8.994473e-01,2.499999e+00,8.328943e-02,12,46,1.000000e+00,-2.235712e-03,8.768518e-01,0
2.849650e-02,-4.662505e-01,6.262575e-05,5.430112e-03,2.500000e-03,9.226988e-01,9.226987e-01,2.499999e+00,8.123672e-02,13,46,1.000000e+00,-1.948920e-03,8.872129e-01,0
2.849650e-02,-4.637531e-01,-1.034819e-04,9.559522e-04,2.500000e-03,9.417032e-01,9.417031e-01,2.500000e+00,7.962621e-02,14,46,1.000000e+00,-1.648396e-03,8.978419e-01,0
2.849650e-02,-4.612553e-01,-2.424177e-04,-2.724614e-03,2.500000e-03,9.568137e-01,9.568136e-01,2.500000e+00,7.838483e-02,15,47,1.000000e+00,-1.361010e-03,9.084788e-01,0
2.849650e-02,-4.587570e-01,-3.561231e-04,-5.739991e-03,2.500000e-03,9.685823e-01,9.685822e-01,2.500000e+00,7.744033e-02,16,47,1.000000e+00,-1.105572e-03,9.188918e-01,0
2.849650e-02,-4.562584e-01,-4.489760e-04,-8.277099e-03,2.500000e-03,9.776112e-01,9.776112e-01,2.500000e+00,7.672841e-02,17,48,1.000000e+00,-8.848981e-04,9.288917e-01,0
2.849650e-02,-4.537595e-01,-5.245694e-04,-1.049326e-02,2.500000e-03,9.844304e-01,9.844303e-01,2.500000e+00,7.619779e-02,18,49,1.000000e+00,-6.964171e-04,9.383319e-01,0
2.849650e-02,-4.512603e-01,-5.852495e-04,-1.246569e-02,2.500000e-03,9.894876e-01,9.894876e-01,2.500000e+00,7.580801e-02,19,50,1.000000e+00,-5.371306e-04,9.471045e-01,0
2.849650e-02,-4.487608e-01,-6.325860e-04,-1.422387e-02,2.500000e-03,9.931564e-01,9.931563e-01,2.500000e+00,7.552704e-02,20,51,1.000000e+00,-4.041491e-04,9.551360e-01,0
2.849650e-02,-4.462612e-01,-6.676317e-04,-1.576803e-02,2.500000e-03,9.957453e-01,9.957453e-01,2.500000e+00,7.532944e-02,21,52,1.000000e+00,-2.947905e-04,9.623830e-01,0
2.849650e-02,-4.437613e-01,-6.910214e-04,-1.708273e-02,2.500000e-03,9.975083e-01,9.975082e-01,2.500000e+00,7.519493e-02,22,53,1.000000e+00,-2.065961e-04,9.688290e-01,0
2.849650e-02,-4.412613e-01,-7.031626e-04,-1.814756e-02,2.500000e-03,9.986529e-01,9.986529e-01,2.500000e+00,7.510729e-02,23,54,1.000000e+00,-1.373007e-04,9.744799e-01,0
2.849650e-02,-4.387611e-01,-7.043950e-04,-1.894654e-02,2.500000e-03,9.993483e-01,9.993482e-01,2.500000e+00,7.505356e-02,24,55,1.000000e+00,-8.477346e-05,9.793614e-01,0
