time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.231289e-01,-4.985964e-01,2.071117e-03,9.822285e-03,2.500000e-03,5.130477e-01,5.130477e-01,2.500002e+00,1.462444e-01,0,59,1.000000e+00,-1.553098e-04,0.000000e+00,0
1.231289e-01,-4.960696e-01,2.393974e-03,1.074082e-02,2.500000e-03,5.378298e-01,5.378297e-01,2.500002e+00,1.395180e-01,1,57,1.000000e+00,-4.635545e-04,8.151478e-01,0
1.231289e-01,-4.935456e-01,2.681615e-03,1.144218e-02,2.500000e-03,5.649078e-01,5.649077e-01,2.500002e+00,1.328423e-01,2,56,1.000000e+00,-7.958161e-04,8.173453e-01,0
1.231289e-01,-4.910254e-01,2.926561e-03,1.194028e-02,2.500000e-03,5.944083e-01,5.944082e-01,2.500001e+00,1.262605e-01,3,54,1.000000e+00,-1.147523e-03,8.199517e-01,0
1.231289e-01,-4.885102e-01,3.112655e-03,1.221471e-02,2.500000e-03,6.263612e-01,6.263611e-01,2.500000e+00,1.198295e-01,4,53,1.000000e+00,-1.509708e-03,8.230599e-01,0
1.231289e-01,-4.860019e-01,3.217114e-03,1.220301e-02,2.500000e-03,6.606363e-01,6.606362e-01,2.499999e+00,1.136204e-01,5,51,1.000000e+00,-1.866840e-03,8.267773e-01,0
1.231289e-01,-4.835025e-01,3.211478e-03,1.180729e-02,2.500000e-03,6.968686e-01,6.968684e-01,2.499998e+00,1.077180e-01,6,50,1.000000e+00,-2.195911e-03,8.312215e-01,0
1.231289e-01,-4.810140e-01,3.066608e-03,1.092029e-02,2.500000e-03,7.343964e-01,7.343962e-01,2.499996e+00,1.022151e-01,7,48,1.000000e+00,-2.467730e-03,8.365094e-01,0
1.231289e-01,-4.785370e-01,2.771252e-03,9.536818e-03,2.500000e-03,7.722582e-01,7.722580e-01,2.499995e+00,9.720212e-02,8,47,1.000000e+00,-2.652012e-03,8.427400e-01,0
1.231289e-01,-4.760700e-01,2.345066e-03,7.829861e-03,2.500000e-03,8.092703e-01,8.092701e-01,2.499994e+00,9.275264e-02,9,47,1.000000e+00,-2.725265e-03,8.499721e-01,0
1.231289e-01,-4.736095e-01,1.839945e-03,6.079094e-03,2.500000e-03,8.441905e-01,8.441904e-01,2.499994e+00,8.891126e-02,10,46,1.000000e+00,-2.678905e-03,8.582020e-01,0
1.231289e-01,-4.711513e-01,1.310243e-03,4.395993e-03,2.500000e-03,8.759156e-01,8.759154e-01,2.499994e+00,8.568682e-02,11,46,1.000000e+00,-2.523673e-03,8.673475e-01,0
1.231289e-01,-4.686918e-01,8.015297e-04,2.910614e-03,2.500000e-03,9.036608e-01,9.036606e-01,2.499994e+00,8.305287e-02,12,46,1.000000e+00,-2.286244e-03,8.772474e-01,0
1.231289e-01,-4.662282e-01,3.504055e-04,1.692782e-03,2.500000e-03,9.270599e-01,9.270598e-01,2.499995e+00,8.095452e-02,13,46,1.000000e+00,-1.999874e-03,8.876782e-01,0
1.231289e-01,-4.637591e-01,-2.660442e-05,7.407585e-04,2.500000e-03,9.461465e-01,9.461464e-01,2.499997e+00,7.931999e-02,14,46,1.000000e+00,-1.698270e-03,8.983829e-01,0
1.231289e-01,-4.612844e-01,-3.315217e-04,1.529492e-05,2.500000e-03,9.612672e-01,9.612672e-01,2.499998e+00,7.807104e-02,15,47,1.000000e+00,-1.408494e-03,9.091036e-01,0
1.231289e-01,-4.588049e-01,-5.773431e-04,-5.527944e-04,2.500000e-03,9.729717e-01,9.729718e-01,2.500000e+00,7.713041e-02,16,47,1.000000e+00,-1.149508e-03,9.196086e-01,0
1.231289e-01,-4.563217e-01,-7.799710e-04,-1.024586e-03,2.500000e-03,9.818634e-01,9.818636e-01,2.500001e+00,7.643007e-02,17,48,1.000000e+00,-9.245380e-04,9.297074e-01,0
1.231289e-01,-4.538358e-01,-9.518495e-04,-1.436127e-03,2.500000e-03,9.884767e-01,9.884769e-01,2.500003e+00,7.591639e-02,18,49,1.000000e+00,-7.311173e-04,9.392509e-01,0
1.231289e-01,-4.513477e-01,-1.101542e-03,-1.813197e-03,2.500000e-03,9.932667e-01,9.932671e-01,2.500004e+00,7.554749e-02,19,50,1.000000e+00,-5.664810e-04,9.481275e-01,0
1.231289e-01,-4.488579e-01,-1.234615e-03,-2.180071e-03,2.500000e-03,9.966162e-01,9.966166e-01,2.500004e+00,7.529038e-02,20,51,1.000000e+00,-4.279202e-04,9.562601e-01,0
1.231289e-01,-4.463664e-01,-1.354154e-03,-2.567007e-03,2.500000e-03,9.988439e-01,9.988444e-01,2.500005e+00,7.511892e-02,21,52,1.000000e+00,-3.128938e-04,9.636017e-01,0
1.231289e-01,-4.438734e-01,-1.460987e-03,-3.011654e-03,2.500000e-03,1.000214e+00,1.000215e+00,2.500005e+00,7.501220e-02,22,52,1.000000e+00,-2.190585e-04,9.701322e-01,0
1.231289e-01,-4.413788e-01,-1.554075e-03,-3.522456e-03,2.500000e-03,1.000944e+00,1.000945e+00,2.500005e+00,7.495346e-02,23,53,1.000000e+00,-1.442467e-04,9.758546e-01,0
