time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.269705e-01,-7.005204e-01,-2.226860e+00,-4.829279e+00,2.500000e-03,1.372386e-01,8.066976e-02,1.469629e+00,4.554114e-01,0,102,1.000000e+00,7.727784e-01,6.863842e-01,0
1.269705e-01,-7.009329e-01,-2.243841e+00,-4.722821e+00,2.500000e-03,1.369086e-01,7.810853e-02,1.426402e+00,4.565089e-01,1,102,1.000000e+00,7.707319e-01,0.000000e+00,0
1.269705e-01,-7.002197e-01,-2.252450e+00,-4.636697e+00,2.500000e-03,1.374799e-01,7.620149e-02,1.385797e+00,4.546120e-01,2,102,1.000000e+00,7.742698e-01,6.806262e-01,0
1.269705e-01,-6.975158e-01,-2.246021e+00,-4.586486e+00,2.500000e-03,1.396795e-01,7.547850e-02,1.351036e+00,4.474531e-01,3,100,1.000000e+00,7.876406e-01,6.698316e-01,0
1.269705e-01,-6.915883e-01,-2.214474e+00,-4.591292e+00,2.500000e-03,1.446846e-01,7.679319e-02,1.327020e+00,4.319742e-01,4,96,1.000000e+00,8.163445e-01,6.626922e-01,0
1.269705e-01,-6.802746e-01,-2.136646e+00,-4.661813e+00,2.500000e-03,1.548676e-01,8.190663e-02,1.322316e+00,4.035706e-01,5,89,1.000000e+00,8.650844e-01,6.610232e-01,0
1.269705e-01,-6.611202e-01,-1.981569e+00,-4.729448e+00,2.500000e-03,1.733013e-01,9.325344e-02,1.345359e+00,3.606436e-01,6,78,1.000000e+00,9.077264e-01,6.649616e-01,0
1.269705e-01,-6.356588e-01,-1.763534e+00,-4.804991e+00,2.500000e-03,1.977226e-01,1.095819e-01,1.385655e+00,3.160995e-01,7,71,1.000000e+00,8.705655e-01,6.698845e-01,0
1.269705e-01,-6.117347e-01,-1.585175e+00,-5.191668e+00,2.500000e-03,2.203007e-01,1.251974e-01,1.420856e+00,2.837031e-01,8,67,1.000000e+00,8.157564e-01,6.769139e-01,0
1.269705e-01,-5.938136e-01,-1.483781e+00,-5.646306e+00,2.500000e-03,2.392493e-01,1.386540e-01,1.448942e+00,2.612337e-01,9,65,1.000000e+00,8.152471e-01,6.910721e-01,0
1.269705e-01,-5.811399e-01,-1.433511e+00,-5.981898e+00,2.500000e-03,2.552777e-01,1.503933e-01,1.472938e+00,2.448314e-01,10,64,1.000000e+00,8.500667e-01,7.098701e-01,0
1.269705e-01,-5.720353e-01,-1.410837e+00,-6.196083e+00,2.500000e-03,2.688035e-01,1.606169e-01,1.493912e+00,2.325119e-01,11,63,1.000000e+00,8.952856e-01,7.280887e-01,0
1.269705e-01,-5.651474e-01,-1.400573e+00,-6.310665e+00,2.500000e-03,2.803412e-01,1.696159e-01,1.512688e+00,2.229426e-01,12,62,1.000000e+00,9.378060e-01,7.426419e-01,0
1.269705e-01,-5.594107e-01,-1.391484e+00,-6.343011e+00,2.500000e-03,2.907819e-01,1.780300e-01,1.530723e+00,2.149377e-01,13,61,1.000000e+00,9.737258e-01,7.530883e-01,0
1.269705e-01,-5.539027e-01,-1.373438e+00,-6.291883e+00,2.500000e-03,3.013702e-01,1.868507e-01,1.550124e+00,2.073861e-01,14,60,1.000000e+00,1.002649e+00,7.603355e-01,0
1.269705e-01,-5.478712e-01,-1.337238e+00,-6.126641e+00,2.500000e-03,3.133023e-01,1.970917e-01,1.572815e+00,1.994878e-01,15,60,1.000000e+00,1.021183e+00,7.654902e-01,0
1.269705e-01,-5.408500e-01,-1.277740e+00,-5.822680e+00,2.500000e-03,3.271266e-01,2.092617e-01,1.599362e+00,1.910575e-01,16,59,1.000000e+00,1.020578e+00,7.693019e-01,0
1.269705e-01,-5.327874e-01,-1.198770e+00,-5.464459e+00,2.500000e-03,3.423418e-01,2.229600e-01,1.628320e+00,1.825661e-01,17,59,1.000000e+00,9.960979e-01,7.722702e-01,0
1.269705e-01,-5.240637e-01,-1.113599e+00,-5.255912e+00,2.500000e-03,3.579050e-01,2.372608e-01,1.657412e+00,1.746274e-01,18,56,1.000000e+00,9.588969e-01,7.751767e-01,0
1.269705e-01,-5.152733e-01,-1.036623e+00,-5.319435e+00,2.500000e-03,3.732297e-01,2.516061e-01,1.685452e+00,1.674572e-01,19,55,1.000000e+00,9.265310e-01,7.789529e-01,0
1.269705e-01,-5.069424e-01,-9.759234e-01,-5.602444e+00,2.500000e-03,3.882857e-01,2.659391e-01,1.712386e+00,1.609640e-01,20,54,1.000000e+00,9.093677e-01,7.840944e-01,0
1.269705e-01,-4.993683e-01,-9.324836e-01,-5.974048e+00,2.500000e-03,4.031653e-01,2.803265e-01,1.738403e+00,1.550233e-01,21,54,1.000000e+00,9.087848e-01,7.905693e-01,0
1.269705e-01,-4.926207e-01,-9.029813e-01,-6.323354e+00,2.500000e-03,4.178667e-01,2.947512e-01,1.763544e+00,1.495692e-01,22,54,1.000000e+00,9.209746e-01,7.979213e-01,0
1.269705e-01,-4.866208e-01,-8.825930e-01,-6.587413e+00,2.500000e-03,4.323321e-01,3.091436e-01,1.787763e+00,1.445648e-01,23,54,1.000000e+00,9.406573e-01,8.055344e-01,0
1.269705e-01,-4.812221e-01,-8.664974e-01,-6.738920e+00,2.500000e-03,4.465216e-01,3.234501e-01,1.811054e+00,1.399708e-01,24,54,1.000000e+00,9.628677e-01,8.128498e-01,0
1.269705e-01,-4.762419e-01,-8.504364e-01,-6.771490e+00,2.500000e-03,4.605014e-01,3.377257e-01,1.833578e+00,1.357216e-01,25,54,1.000000e+00,9.837315e-01,8.195166e-01,0
1.269705e-01,-4.715069e-01,-8.310710e-01,-6.689010e+00,2.500000e-03,4.743843e-01,3.520772e-01,1.855554e+00,1.317497e-01,26,54,1.000000e+00,1.000271e+00,8.253889e-01,0
1.269705e-01,-4.668638e-01,-8.062172e-01,-6.506197e+00,2.500000e-03,4.882920e-01,3.666263e-01,1.877199e+00,1.279972e-01,27,54,1.000000e+00,1.010346e+00,8.304728e-01,0
1.269705e-01,-4.622026e-01,-7.751328e-01,-6.254548e+00,2.500000e-03,5.022679e-01,3.814170e-01,1.898589e+00,1.244356e-01,28,53,1.000000e+00,1.012760e+00,8.348651e-01,0
1.269705e-01,-4.574500e-01,-7.384863e-01,-5.986541e+00,2.500000e-03,5.163084e-01,3.964436e-01,1.919724e+00,1.210517e-01,29,53,1.000000e+00,1.007768e+00,8.387177e-01,0
