time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.530419e-01,-7.601036e-01,-2.339813e+00,-3.898575e+00,2.500000e-03,1.182641e-01,6.550153e-02,1.384709e+00,5.284780e-01,0,108,1.000000e+00,7.677899e-01,6.693528e-01,0
1.530419e-01,-7.609244e-01,-2.354221e+00,-3.807005e+00,2.500000e-03,1.177794e-01,6.327122e-02,1.343066e+00,5.306529e-01,1,108,1.000000e+00,7.643177e-01,0.000000e+00,0
1.530419e-01,-7.604079e-01,-2.360761e+00,-3.733834e+00,2.500000e-03,1.180841e-01,6.159006e-02,1.304009e+00,5.292839e-01,2,108,1.000000e+00,7.665029e-01,6.816388e-01,0
1.530419e-01,-7.575205e-01,-2.353157e+00,-3.693314e+00,2.500000e-03,1.198099e-01,6.088946e-02,1.270606e+00,5.216598e-01,3,106,1.000000e+00,7.786858e-01,6.650360e-01,0
1.530419e-01,-7.507730e-01,-2.321821e+00,-3.703961e+00,2.500000e-03,1.239912e-01,6.187195e-02,1.247570e+00,5.040681e-01,4,101,1.000000e+00,8.066184e-01,6.578554e-01,0
1.530419e-01,-7.374556e-01,-2.245974e+00,-3.783622e+00,2.500000e-03,1.327977e-01,6.604747e-02,1.243447e+00,4.706408e-01,5,92,1.000000e+00,8.559379e-01,6.565716e-01,0
1.530419e-01,-7.142857e-01,-2.093168e+00,-3.885178e+00,2.500000e-03,1.492527e-01,7.565684e-02,1.267321e+00,4.187528e-01,6,80,1.000000e+00,9.003408e-01,6.614212e-01,0
1.530419e-01,-6.831715e-01,-1.877739e+00,-4.001336e+00,2.500000e-03,1.713861e-01,8.970970e-02,1.308649e+00,3.646737e-01,7,71,1.000000e+00,8.615394e-01,6.672287e-01,0
1.530419e-01,-6.547217e-01,-1.708631e+00,-4.321979e+00,2.500000e-03,1.916338e-01,1.030022e-01,1.343795e+00,3.261429e-01,8,68,1.000000e+00,8.127997e-01,6.756775e-01,0
1.530419e-01,-6.342941e-01,-1.617110e+00,-4.633647e+00,2.500000e-03,2.082676e-01,1.141887e-01,1.370754e+00,3.000947e-01,9,66,1.000000e+00,8.217972e-01,6.920293e-01,0
1.530419e-01,-6.204076e-01,-1.573779e+00,-4.842550e+00,2.500000e-03,2.218231e-01,1.235466e-01,1.392457e+00,2.817561e-01,10,64,1.000000e+00,8.612066e-01,7.123580e-01,0
1.530419e-01,-6.107726e-01,-1.555377e+00,-4.966508e+00,2.500000e-03,2.327381e-01,1.312826e-01,1.410256e+00,2.685423e-01,11,63,1.000000e+00,9.051454e-01,7.306423e-01,0
1.530419e-01,-6.036487e-01,-1.547298e+00,-5.027064e+00,2.500000e-03,2.416921e-01,1.378106e-01,1.425539e+00,2.585935e-01,12,62,1.000000e+00,9.432105e-01,7.441606e-01,0
1.530419e-01,-5.976831e-01,-1.538742e+00,-5.039651e+00,2.500000e-03,2.497300e-01,1.438694e-01,1.440316e+00,2.502702e-01,13,61,1.000000e+00,9.745808e-01,7.531240e-01,0
1.530419e-01,-5.916885e-01,-1.519521e+00,-5.001374e+00,2.500000e-03,2.581918e-01,1.504821e-01,1.457145e+00,2.420681e-01,14,61,1.000000e+00,1.000704e+00,7.588997e-01,0
1.530419e-01,-5.846624e-01,-1.479620e+00,-4.880763e+00,2.500000e-03,2.683617e-01,1.586864e-01,1.478359e+00,2.328946e-01,15,60,1.000000e+00,1.017986e+00,7.628496e-01,0
1.530419e-01,-5.759956e-01,-1.413206e+00,-4.650419e+00,2.500000e-03,2.808071e-01,1.689938e-01,1.504608e+00,2.225727e-01,16,60,1.000000e+00,1.014303e+00,7.657608e-01,0
1.530419e-01,-5.657656e-01,-1.326393e+00,-4.401145e+00,2.500000e-03,2.948090e-01,1.808639e-01,1.533810e+00,2.120017e-01,17,59,1.000000e+00,9.828258e-01,7.680542e-01,0
1.530419e-01,-5.547681e-01,-1.237746e+00,-4.332447e+00,2.500000e-03,3.090742e-01,1.932195e-01,1.562961e+00,2.022168e-01,18,56,1.000000e+00,9.406470e-01,7.706810e-01,0
1.530419e-01,-5.440072e-01,-1.164033e+00,-4.503544e+00,2.500000e-03,3.230176e-01,2.055337e-01,1.590803e+00,1.934879e-01,19,55,1.000000e+00,9.102967e-01,7.748170e-01,0
1.530419e-01,-5.341944e-01,-1.111127e+00,-4.804315e+00,2.500000e-03,3.366113e-01,2.177520e-01,1.617307e+00,1.856741e-01,20,55,1.000000e+00,9.003838e-01,7.808794e-01,0
1.530419e-01,-5.256076e-01,-1.076576e+00,-5.108684e+00,2.500000e-03,3.498323e-01,2.298280e-01,1.642484e+00,1.786570e-01,21,55,1.000000e+00,9.082089e-01,7.884800e-01,0
