time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
8.591633e-02,-6.137855e-01,-1.979697e+00,-7.607974e+00,2.500000e-03,1.857482e-01,1.232286e-01,1.658776e+00,3.364771e-01,0,89,1.000000e+00,7.909714e-01,0.000000e+00,0
8.591633e-02,-6.134029e-01,-2.001675e+00,-7.468908e+00,2.500000e-03,1.863209e-01,1.202353e-01,1.613522e+00,3.354428e-01,1,89,1.000000e+00,7.936319e-01,7.078447e-01,0
8.591633e-02,-6.122563e-01,-2.014386e+00,-7.352922e+00,2.500000e-03,1.880540e-01,1.181388e-01,1.570788e+00,3.323513e-01,2,88,1.000000e+00,8.016062e-01,6.962971e-01,0
8.591633e-02,-6.097680e-01,-2.010489e+00,-7.276751e+00,2.500000e-03,1.919004e-01,1.177363e-01,1.534069e+00,3.256897e-01,3,86,1.000000e+00,8.188452e-01,6.864385e-01,0
8.591633e-02,-6.051346e-01,-1.979163e+00,-7.255812e+00,2.500000e-03,1.993633e-01,1.202818e-01,1.508576e+00,3.134980e-01,4,83,1.000000e+00,8.501049e-01,6.794515e-01,0
8.591633e-02,-5.970647e-01,-1.899369e+00,-7.265668e+00,2.500000e-03,2.131804e-01,1.281106e-01,1.502624e+00,2.931789e-01,5,78,1.000000e+00,8.977428e-01,6.767896e-01,0
8.591633e-02,-5.843010e-01,-1.744267e+00,-7.161166e+00,2.500000e-03,2.362815e-01,1.439160e-01,1.522963e+00,2.645150e-01,6,72,1.000000e+00,9.359950e-01,6.785622e-01,0
8.591633e-02,-5.678060e-01,-1.527277e+00,-6.968085e+00,2.500000e-03,2.656490e-01,1.656755e-01,1.559392e+00,2.352728e-01,7,66,1.000000e+00,9.022664e-01,6.815204e-01,0
8.591633e-02,-5.515412e-01,-1.332772e+00,-7.302782e+00,2.500000e-03,2.930931e-01,1.867024e-01,1.592741e+00,2.132428e-01,8,64,1.000000e+00,8.372285e-01,6.858441e-01,0
8.591633e-02,-5.382483e-01,-1.206609e+00,-8.051064e+00,2.500000e-03,3.167441e-01,2.053551e-01,1.621040e+00,1.973202e-01,9,63,1.000000e+00,8.138075e-01,6.953232e-01,0
8.591633e-02,-5.280140e-01,-1.135257e+00,-8.790176e+00,2.500000e-03,3.379201e-01,2.227030e-01,1.647802e+00,1.849550e-01,10,62,1.000000e+00,8.310659e-01,7.096681e-01,0
8.591633e-02,-5.200966e-01,-1.097601e+00,-9.370419e+00,2.500000e-03,3.573559e-01,2.392786e-01,1.674143e+00,1.748957e-01,11,61,1.000000e+00,8.705476e-01,7.258776e-01,0
8.591633e-02,-5.137794e-01,-1.078198e+00,-9.763524e+00,2.500000e-03,3.753755e-01,2.552353e-01,1.700054e+00,1.664999e-01,12,60,1.000000e+00,9.175625e-01,7.411229e-01,0
8.591633e-02,-5.084702e-01,-1.065373e+00,-9.962288e+00,2.500000e-03,3.923861e-01,2.708217e-01,1.725669e+00,1.592819e-01,13,59,1.000000e+00,9.624742e-01,7.539473e-01,0
8.591633e-02,-5.036611e-01,-1.049113e+00,-9.955265e+00,2.500000e-03,4.090874e-01,2.866047e-01,1.751683e+00,1.527791e-01,14,59,1.000000e+00,9.994752e-01,7.641515e-01,0
8.591633e-02,-4.989539e-01,-1.021305e+00,-9.720144e+00,2.500000e-03,4.261905e-01,3.032151e-01,1.778839e+00,1.466481e-01,15,58,1.000000e+00,1.023872e+00,7.721257e-01,0
