time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.118854e-01,-6.675036e-01,-2.148536e+00,-5.589363e+00,2.500000e-03,1.515974e-01,9.272601e-02,1.529304e+00,4.122763e-01,0,98,1.000000e+00,7.773543e-01,6.901173e-01,0
1.118854e-01,-6.676475e-01,-2.167201e+00,-5.472403e+00,2.500000e-03,1.514562e-01,8.996750e-02,1.485198e+00,4.126606e-01,1,98,1.000000e+00,7.765583e-01,0.000000e+00,0
1.118854e-01,-6.667942e-01,-2.177178e+00,-5.376884e+00,2.500000e-03,1.522965e-01,8.793915e-02,1.443710e+00,4.103837e-01,2,97,1.000000e+00,7.812778e-01,6.846640e-01,0
1.118854e-01,-6.641813e-01,-2.171561e+00,-5.319156e+00,2.500000e-03,1.549149e-01,8.724800e-02,1.408157e+00,4.034473e-01,3,96,1.000000e+00,7.956821e-01,6.741322e-01,0
1.118854e-01,-6.587300e-01,-2.139983e+00,-5.317989e+00,2.500000e-03,1.605912e-01,8.886461e-02,1.383557e+00,3.891871e-01,4,92,1.000000e+00,8.250654e-01,6.670350e-01,0
1.118854e-01,-6.485981e-01,-2.061176e+00,-5.376176e+00,2.500000e-03,1.718276e-01,9.473086e-02,1.378441e+00,3.637366e-01,5,86,1.000000e+00,8.734294e-01,6.650755e-01,0
1.118854e-01,-6.317895e-01,-1.905345e+00,-5.405365e+00,2.500000e-03,1.916920e-01,1.073928e-01,1.400744e+00,3.260439e-01,6,77,1.000000e+00,9.147555e-01,6.683523e-01,0
1.118854e-01,-6.096240e-01,-1.686547e+00,-5.425644e+00,2.500000e-03,2.176994e-01,1.253857e-01,1.440042e+00,2.870932e-01,7,70,1.000000e+00,8.787290e-01,6.726491e-01,0
1.118854e-01,-5.884355e-01,-1.502161e+00,-5.834166e+00,2.500000e-03,2.418719e-01,1.426860e-01,1.474951e+00,2.584013e-01,8,67,1.000000e+00,8.201524e-01,6.787476e-01,0
1.118854e-01,-5.720995e-01,-1.393122e+00,-6.395861e+00,2.500000e-03,2.623944e-01,1.577857e-01,1.503462e+00,2.381910e-01,9,65,1.000000e+00,8.125230e-01,6.913728e-01,0
1.118854e-01,-5.602262e-01,-1.336971e+00,-6.845860e+00,2.500000e-03,2.801424e-01,1.712899e-01,1.528730e+00,2.231008e-01,10,64,1.000000e+00,8.428164e-01,7.088925e-01,0
1.118854e-01,-5.514910e-01,-1.310427e+00,-7.150981e+00,2.500000e-03,2.955752e-01,1.834465e-01,1.551739e+00,2.114521e-01,11,62,1.000000e+00,8.876140e-01,7.267608e-01,0
1.118854e-01,-5.447729e-01,-1.298011e+00,-7.326816e+00,2.500000e-03,3.091048e-01,1.944667e-01,1.572958e+00,2.021968e-01,12,61,1.000000e+00,9.325968e-01,7.418139e-01,0
1.118854e-01,-5.391779e-01,-1.288237e+00,-7.388781e+00,2.500000e-03,3.214745e-01,2.048785e-01,1.593415e+00,1.944167e-01,13,61,1.000000e+00,9.717091e-01,7.531961e-01,0
