time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
2.297973e-03,-4.988961e-01,-1.267872e-01,-5.499514e+01,2.500000e-03,5.157586e-01,5.157586e-01,2.496705e+00,1.211807e-01,0,49,1.000000e+00,1.033500e+00,0.000000e+00,0
2.297973e-03,-4.964022e-01,-1.319977e-01,-5.722917e+01,2.500000e-03,5.540133e-01,5.540133e-01,2.496185e+00,1.128132e-01,1,47,1.000000e+00,1.109448e+00,8.043449e-01,0
2.297973e-03,-4.939063e-01,-1.355164e-01,-5.874077e+01,2.500000e-03,5.976013e-01,5.976013e-01,2.495656e+00,1.045848e-01,2,44,1.000000e+00,1.192587e+00,8.095852e-01,0
2.297973e-03,-4.914072e-01,-1.362363e-01,-5.904960e+01,2.500000e-03,6.466190e-01,6.466190e-01,2.495184e+00,9.665661e-02,3,42,1.000000e+00,1.277435e+00,8.158725e-01,0
2.297973e-03,-4.889031e-01,-1.327628e-01,-5.755539e+01,2.500000e-03,7.002256e-01,7.002256e-01,2.494869e+00,8.925695e-02,4,40,1.000000e+00,1.352794e+00,8.234852e-01,0
2.297973e-03,-4.863928e-01,-1.239012e-01,-5.373312e+01,2.500000e-03,7.560989e-01,7.560989e-01,2.494788e+00,8.266114e-02,5,39,1.000000e+00,1.402684e+00,8.326878e-01,0
2.297973e-03,-4.838764e-01,-1.096284e-01,-4.755607e+01,2.500000e-03,8.104372e-01,8.104372e-01,2.494923e+00,7.711887e-02,6,37,1.000000e+00,1.413747e+00,8.436192e-01,0
2.297973e-03,-4.813556e-01,-9.163272e-02,-3.975832e+01,2.500000e-03,8.590885e-01,8.590885e-01,2.495155e+00,7.275152e-02,7,37,1.000000e+00,1.385355e+00,8.561640e-01,0
2.297973e-03,-4.788334e-01,-7.240873e-02,-3.142900e+01,2.500000e-03,8.992340e-01,8.992340e-01,2.495375e+00,6.950360e-02,8,36,1.000000e+00,1.330453e+00,8.699149e-01,0
2.297973e-03,-4.763121e-01,-5.393714e-02,-2.343385e+01,2.500000e-03,9.301642e-01,9.301642e-01,2.495559e+00,6.719244e-02,9,36,1.000000e+00,1.265793e+00,8.842803e-01,0
2.297973e-03,-4.737927e-01,-3.722368e-02,-1.620952e+01,2.500000e-03,9.527812e-01,9.527812e-01,2.495737e+00,6.559743e-02,10,37,1.000000e+00,1.203521e+00,8.986536e-01,0
2.297973e-03,-4.712758e-01,-2.259455e-02,-9.894288e+00,2.500000e-03,9.686855e-01,9.686855e-01,2.495945e+00,6.452042e-02,11,37,1.000000e+00,1.149635e+00,9.125315e-01,0
