time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
9.628071e-02,-6.346955e-01,-2.053430e+00,-6.657566e+00,2.500000e-03,1.703187e-01,1.091398e-01,1.602220e+00,3.669592e-01,0,93,1.000000e+00,7.843560e-01,0.000000e+00,0
9.628071e-02,-6.345334e-01,-2.074016e+00,-6.527940e+00,2.500000e-03,1.705211e-01,1.062074e-01,1.557331e+00,3.665235e-01,1,93,1.000000e+00,7.853774e-01,7.027756e-01,0
9.628071e-02,-6.335124e-01,-2.085571e+00,-6.420833e+00,2.500000e-03,1.718049e-01,1.040990e-01,1.515020e+00,3.637847e-01,2,92,1.000000e+00,7.918091e-01,6.907245e-01,0
9.628071e-02,-6.309798e-01,-2.080930e+00,-6.353087e+00,2.500000e-03,1.750541e-01,1.035250e-01,1.478710e+00,3.570325e-01,3,90,1.000000e+00,8.077058e-01,6.805526e-01,0
9.628071e-02,-6.260207e-01,-2.049442e+00,-6.342086e+00,2.500000e-03,1.816744e-01,1.056108e-01,1.453537e+00,3.440220e-01,4,87,1.000000e+00,8.380753e-01,6.735096e-01,0
9.628071e-02,-6.171249e-01,-1.969889e+00,-6.377171e+00,2.500000e-03,1.943099e-01,1.125207e-01,1.447935e+00,3.216512e-01,5,82,1.000000e+00,8.860170e-01,6.711598e-01,0
9.628071e-02,-6.027492e-01,-1.814074e+00,-6.340356e+00,2.500000e-03,2.159728e-01,1.269016e-01,1.469186e+00,2.893883e-01,6,74,1.000000e+00,9.256578e-01,6.735975e-01,0
9.628071e-02,-5.839970e-01,-1.595689e+00,-6.257514e+00,2.500000e-03,2.438873e-01,1.469917e-01,1.506981e+00,2.562659e-01,7,68,1.000000e+00,8.909704e-01,6.771377e-01,0
9.628071e-02,-5.657354e-01,-1.404987e+00,-6.648939e+00,2.500000e-03,2.699379e-01,1.663844e-01,1.541163e+00,2.315348e-01,8,65,1.000000e+00,8.284561e-01,6.821943e-01,0
9.628071e-02,-5.511740e-01,-1.286248e+00,-7.329948e+00,2.500000e-03,2.922793e-01,1.834981e-01,1.569747e+00,2.138365e-01,9,64,1.000000e+00,8.119210e-01,6.930068e-01,0
9.628071e-02,-5.402376e-01,-1.221880e+00,-7.940446e+00,2.500000e-03,3.120278e-01,1.991852e-01,1.596088e+00,2.003027e-01,10,63,1.000000e+00,8.353593e-01,7.087898e-01,0
9.628071e-02,-5.319589e-01,-1.189530e+00,-8.389051e+00,2.500000e-03,3.297671e-01,2.138216e-01,1.621193e+00,1.895277e-01,11,62,1.000000e+00,8.779338e-01,7.258727e-01,0
9.628071e-02,-5.254596e-01,-1.173603e+00,-8.672535e+00,2.500000e-03,3.458307e-01,2.275593e-01,1.645209e+00,1.807243e-01,12,61,1.000000e+00,9.247368e-01,7.412024e-01,0
9.628071e-02,-5.200268e-01,-1.162427e+00,-8.797323e+00,2.500000e-03,3.607652e-01,2.407659e-01,1.668634e+00,1.732429e-01,13,60,1.000000e+00,9.674280e-01,7.535224e-01,0
9.628071e-02,-5.150482e-01,-1.145915e+00,-8.759433e+00,2.500000e-03,3.754707e-01,2.541806e-01,1.692616e+00,1.664577e-01,14,59,1.000000e+00,1.001877e+00,7.629507e-01,0
9.628071e-02,-5.100403e-01,-1.115715e+00,-8.535064e+00,2.500000e-03,3.908496e-01,2.686049e-01,1.718296e+00,1.599081e-01,15,59,1.000000e+00,1.024090e+00,7.701120e-01,0
9.628071e-02,-5.046850e-01,-1.067266e+00,-8.113563e+00,2.500000e-03,4.073530e-01,2.844640e-01,1.746027e+00,1.534296e-01,16,58,1.000000e+00,1.028921e+00,7.756110e-01,0
9.628071e-02,-4.988514e-01,-1.001913e+00,-7.573062e+00,2.500000e-03,4.247676e-01,3.015608e-01,1.775082e+00,1.471393e-01,17,58,1.000000e+00,1.014542e+00,7.799805e-01,0
9.628071e-02,-4.926071e-01,-9.268848e-01,-7.098994e+00,2.500000e-03,4.424590e-01,3.192660e-01,1.804157e+00,1.412560e-01,18,56,1.000000e+00,9.871305e-01,7.838456e-01,0
9.628071e-02,-4.861720e-01,-8.518954e-01,-6.866939e+00,2.500000e-03,4.599256e-01,3.370512e-01,1.832325e+00,1.358915e-01,19,53,1.000000e+00,9.573223e-01,7.878402e-01,0
9.628071e-02,-4.798154e-01,-7.850320e-01,-6.933128e+00,2.500000e-03,4.770718e-01,3.547855e-01,1.859411e+00,1.310075e-01,20,53,1.000000e+00,9.342681e-01,7.923779e-01,0
9.628071e-02,-4.737497e-01,-7.305007e-01,-7.234708e+00,2.500000e-03,4.940794e-01,3.726329e-01,1.885717e+00,1.264979e-01,21,53,1.000000e+00,9.227234e-01,7.976486e-01,0
9.628071e-02,-4.680901e-01,-6.887099e-01,-7.654255e+00,2.500000e-03,5.111473e-01,3.907920e-01,1.911569e+00,1.222740e-01,22,53,1.000000e+00,9.230689e-01,8.036142e-01,0
9.628071e-02,-4.628671e-01,-6.576135e-01,-8.078805e+00,2.500000e-03,5.283612e-01,4.093535e-01,1.937116e+00,1.182903e-01,23,53,1.000000e+00,9.330428e-01,8.100666e-01,0
9.628071e-02,-4.580612e-01,-6.340576e-01,-8.423795e+00,2.500000e-03,5.456711e-01,4.282648e-01,1.962307e+00,1.145379e-01,24,53,1.000000e+00,9.491612e-01,8.167044e-01,0
9.628071e-02,-4.536123e-01,-6.145619e-01,-8.638062e+00,2.500000e-03,5.629941e-01,4.474343e-01,1.987050e+00,1.110136e-01,25,53,1.000000e+00,9.677759e-01,8.232371e-01,0
9.628071e-02,-4.494484e-01,-5.959928e-01,-8.697400e+00,2.500000e-03,5.802230e-01,4.667379e-01,2.011222e+00,1.077172e-01,26,53,1.000000e+00,9.855340e-01,8.294352e-01,0
9.628071e-02,-4.454892e-01,-5.758639e-01,-8.601645e+00,2.500000e-03,5.972881e-01,4.860884e-01,2.034757e+00,1.046396e-01,27,52,1.000000e+00,9.998338e-01,8.351607e-01,0
9.628071e-02,-4.416609e-01,-5.525867e-01,-8.371755e+00,2.500000e-03,6.141330e-01,5.054099e-01,2.057608e+00,1.017695e-01,28,53,1.000000e+00,1.008971e+00,8.403592e-01,0
9.628071e-02,-4.378931e-01,-5.253891e-01,-8.048195e+00,2.500000e-03,6.307544e-01,5.246850e-01,2.079793e+00,9.908769e-02,29,52,1.000000e+00,1.012294e+00,8.450490e-01,0
9.628071e-02,-4.341334e-01,-4.944043e-01,-7.688106e+00,2.500000e-03,6.471539e-01,5.439015e-01,2.101334e+00,9.657672e-02,30,52,1.000000e+00,1.010163e+00,8.492980e-01,0
9.628071e-02,-4.303543e-01,-4.606098e-01,-7.358534e+00,2.500000e-03,6.633332e-01,5.630479e-01,2.122252e+00,9.422113e-02,31,51,1.000000e+00,1.003870e+00,8.532040e-01,0
9.628071e-02,-4.265586e-01,-4.256868e-01,-7.123007e+00,2.500000e-03,6.792918e-01,5.821123e-01,2.142568e+00,9.200759e-02,32,51,1.000000e+00,9.953799e-01,8.568752e-01,0
9.628071e-02,-4.227688e-01,-3.915100e-01,-7.023947e+00,2.500000e-03,6.950698e-01,6.011333e-01,2.162356e+00,8.991902e-02,33,51,1.000000e+00,9.868540e-01,8.604159e-01,0
9.628071e-02,-4.190204e-01,-3.597220e-01,-7.071369e+00,2.500000e-03,7.107328e-01,6.201842e-01,2.181722e+00,8.793741e-02,34,51,1.000000e+00,9.801362e-01,8.639137e-01,0
9.628071e-02,-4.153474e-01,-3.313182e-01,-7.243010e+00,2.500000e-03,7.263631e-01,6.393631e-01,2.200790e+00,8.604511e-02,35,50,1.000000e+00,9.763894e-01,8.674328e-01,0
9.628071e-02,-4.117788e-01,-3.066113e-01,-7.494482e+00,2.500000e-03,7.420090e-01,6.587291e-01,2.219635e+00,8.423078e-02,36,50,1.000000e+00,9.759962e-01,8.710083e-01,0
9.628071e-02,-4.083328e-01,-2.852856e-01,-7.773391e+00,2.500000e-03,7.576761e-01,6.782894e-01,2.238274e+00,8.248907e-02,37,50,1.000000e+00,9.786520e-01,8.746477e-01,0
9.628071e-02,-4.050135e-01,-2.665781e-01,-8.031902e+00,2.500000e-03,7.733385e-01,6.980106e-01,2.256688e+00,8.081843e-02,38,50,1.000000e+00,9.835848e-01,8.783387e-01,0
