time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.747191e-01,-8.116948e-01,-2.418125e+00,-3.352582e+00,2.500000e-03,1.063054e-01,5.642024e-02,1.326904e+00,5.879288e-01,0,111,1.000000e+00,7.651864e-01,6.670531e-01,0
1.747191e-01,-8.128073e-01,-2.430660e+00,-3.270994e+00,2.500000e-03,1.057761e-01,5.443174e-02,1.286544e+00,5.908705e-01,1,112,1.000000e+00,7.609750e-01,0.000000e+00,0
1.747191e-01,-8.124160e-01,-2.435709e+00,-3.206299e+00,2.500000e-03,1.059618e-01,5.292396e-02,1.248716e+00,5.898353e-01,2,111,1.000000e+00,7.624566e-01,6.790560e-01,0
1.747191e-01,-8.093548e-01,-2.427293e+00,-3.171712e+00,2.500000e-03,1.074323e-01,5.226869e-02,1.216376e+00,5.817619e-01,3,109,1.000000e+00,7.740216e-01,6.624440e-01,0
1.747191e-01,-8.019306e-01,-2.396217e+00,-3.184844e+00,2.500000e-03,1.111271e-01,5.307568e-02,1.194089e+00,5.624190e-01,4,104,1.000000e+00,8.015665e-01,6.552833e-01,0
1.747191e-01,-7.869880e-01,-2.322121e+00,-3.266072e+00,2.500000e-03,1.190689e-01,5.669020e-02,1.190339e+00,5.249062e-01,5,94,1.000000e+00,8.513106e-01,6.542933e-01,0
1.747191e-01,-7.605307e-01,-2.171657e+00,-3.378950e+00,2.500000e-03,1.342123e-01,6.520288e-02,1.214604e+00,4.656803e-01,6,81,1.000000e+00,8.968250e-01,6.597678e-01,0
1.747191e-01,-7.247747e-01,-1.958854e+00,-3.502573e+00,2.500000e-03,1.547751e-01,7.777785e-02,1.256359e+00,4.038116e-01,7,72,1.000000e+00,8.569213e-01,6.661591e-01,0
1.747191e-01,-6.927301e-01,-1.796078e+00,-3.767065e+00,2.500000e-03,1.734164e-01,8.955962e-02,1.291160e+00,3.604043e-01,8,68,1.000000e+00,8.126706e-01,6.756158e-01,0
1.747191e-01,-6.703849e-01,-1.710375e+00,-3.996961e+00,2.500000e-03,1.884643e-01,9.928277e-02,1.317051e+00,3.316278e-01,9,66,1.000000e+00,8.275190e-01,6.934259e-01,0
1.747191e-01,-6.556028e-01,-1.670851e+00,-4.143988e+00,2.500000e-03,2.003801e-01,1.071563e-01,1.336968e+00,3.119073e-01,10,64,1.000000e+00,8.688046e-01,7.145756e-01,0
1.747191e-01,-6.455946e-01,-1.654665e+00,-4.228075e+00,2.500000e-03,2.096523e-01,1.134206e-01,1.352542e+00,2.981127e-01,11,63,1.000000e+00,9.108725e-01,7.326470e-01,0
1.747191e-01,-6.383078e-01,-1.647646e+00,-4.267557e+00,2.500000e-03,2.170620e-01,1.185584e-01,1.365550e+00,2.879361e-01,12,62,1.000000e+00,9.455819e-01,7.453079e-01,0
1.747191e-01,-6.321592e-01,-1.639301e+00,-4.275324e+00,2.500000e-03,2.237105e-01,1.233303e-01,1.378300e+00,2.793790e-01,13,62,1.000000e+00,9.740109e-01,7.532152e-01,0
1.747191e-01,-6.257399e-01,-1.619371e+00,-4.247879e+00,2.500000e-03,2.309504e-01,1.287334e-01,1.393584e+00,2.706209e-01,14,61,1.000000e+00,9.985824e-01,7.580110e-01,0
1.747191e-01,-6.178227e-01,-1.577173e+00,-4.155369e+00,2.500000e-03,2.400936e-01,1.357886e-01,1.413982e+00,2.603152e-01,15,60,1.000000e+00,1.015433e+00,7.612139e-01,0
1.747191e-01,-6.076660e-01,-1.506284e+00,-3.970771e+00,2.500000e-03,2.517134e-01,1.450001e-01,1.440199e+00,2.482982e-01,16,60,1.000000e+00,1.009707e+00,7.636202e-01,0
1.747191e-01,-5.955011e-01,-1.414825e+00,-3.788298e+00,2.500000e-03,2.649379e-01,1.557388e-01,1.469647e+00,2.359043e-01,17,60,1.000000e+00,9.732609e-01,7.655765e-01,0
1.747191e-01,-5.825722e-01,-1.325550e+00,-3.793791e+00,2.500000e-03,2.783223e-01,1.668516e-01,1.498795e+00,2.245598e-01,18,56,1.000000e+00,9.288134e-01,7.682014e-01,0
1.747191e-01,-5.702569e-01,-1.255971e+00,-3.997922e+00,2.500000e-03,2.912993e-01,1.778451e-01,1.526377e+00,2.145559e-01,19,55,1.000000e+00,9.017373e-01,7.728391e-01,0
1.747191e-01,-5.593662e-01,-1.209324e+00,-4.271312e+00,2.500000e-03,3.038161e-01,1.886416e-01,1.552335e+00,2.057166e-01,20,55,1.000000e+00,8.978460e-01,7.797444e-01,0
1.747191e-01,-5.500968e-01,-1.180663e+00,-4.511177e+00,2.500000e-03,3.157757e-01,1.991266e-01,1.576554e+00,1.979253e-01,21,55,1.000000e+00,9.111706e-01,7.881773e-01,0
1.747191e-01,-5.422614e-01,-1.163120e+00,-4.677582e+00,2.500000e-03,3.270722e-01,2.091772e-01,1.598926e+00,1.910893e-01,22,55,1.000000e+00,9.334106e-01,7.969744e-01,0
1.747191e-01,-5.355066e-01,-1.150491e+00,-4.765536e+00,2.500000e-03,3.377417e-01,2.187981e-01,1.619633e+00,1.850527e-01,23,54,1.000000e+00,9.580662e-01,8.051610e-01,0
1.747191e-01,-5.294427e-01,-1.137659e+00,-4.780279e+00,2.500000e-03,3.479926e-01,2.281571e-01,1.639162e+00,1.796015e-01,24,55,1.000000e+00,9.809778e-01,8.122013e-01,0
1.747191e-01,-5.236848e-01,-1.120492e+00,-4.727099e+00,2.500000e-03,3.581749e-01,2.375644e-01,1.658228e+00,1.744958e-01,25,55,1.000000e+00,9.995665e-01,8.179878e-01,0
1.747191e-01,-5.179067e-01,-1.095917e+00,-4.610207e+00,2.500000e-03,3.686320e-01,2.473390e-01,1.677482e+00,1.695458e-01,26,54,1.000000e+00,1.011479e+00,8.226690e-01,0
1.747191e-01,-5.118674e-01,-1.062435e+00,-4.443006e+00,2.500000e-03,3.795775e-01,2.576912e-01,1.697296e+00,1.646567e-01,27,54,1.000000e+00,1.014287e+00,8.264895e-01,0
1.747191e-01,-5.054599e-01,-1.020974e+00,-4.264218e+00,2.500000e-03,3.909886e-01,2.686129e-01,1.717597e+00,1.598512e-01,28,54,1.000000e+00,1.006872e+00,8.297184e-01,0
1.747191e-01,-4.987081e-01,-9.750218e-01,-4.137718e+00,2.500000e-03,4.026981e-01,2.799542e-01,1.738064e+00,1.552031e-01,29,53,1.000000e+00,9.915273e-01,8.326544e-01,0
1.747191e-01,-4.917679e-01,-9.297725e-01,-4.121413e+00,2.500000e-03,4.145226e-01,2.915409e-01,1.758367e+00,1.507759e-01,30,53,1.000000e+00,9.740451e-01,8.356331e-01,0
1.747191e-01,-4.848691e-01,-8.900332e-01,-4.225803e+00,2.500000e-03,4.263667e-01,3.032785e-01,1.778346e+00,1.465874e-01,31,52,1.000000e+00,9.606823e-01,8.389587e-01,0
1.747191e-01,-4.782431e-01,-8.584446e-01,-4.408124e+00,2.500000e-03,4.381726e-01,3.151063e-01,1.797916e+00,1.426379e-01,32,52,1.000000e+00,9.549942e-01,8.427851e-01,0
1.747191e-01,-4.720423e-01,-8.349502e-01,-4.604897e+00,2.500000e-03,4.498710e-01,3.269504e-01,1.816984e+00,1.389287e-01,33,52,1.000000e+00,9.571449e-01,8.470644e-01,0
1.747191e-01,-4.663222e-01,-8.176483e-01,-4.764727e+00,2.500000e-03,4.613649e-01,3.387062e-01,1.835419e+00,1.354676e-01,34,52,1.000000e+00,9.651172e-01,8.515953e-01,0
1.747191e-01,-4.610457e-01,-8.038239e-01,-4.860258e+00,2.500000e-03,4.725968e-01,3.503068e-01,1.853166e+00,1.322481e-01,35,51,1.000000e+00,9.761832e-01,8.561218e-01,0
1.747191e-01,-4.561225e-01,-7.907971e-01,-4.883788e+00,2.500000e-03,4.835673e-01,3.617444e-01,1.870257e+00,1.292478e-01,36,52,1.000000e+00,9.878182e-01,8.604202e-01,0
1.747191e-01,-4.514358e-01,-7.763323e-01,-4.839762e+00,2.500000e-03,4.943416e-01,3.730798e-01,1.886822e+00,1.264308e-01,37,51,1.000000e+00,9.980280e-01,8.643478e-01,0
1.747191e-01,-4.468649e-01,-7.588368e-01,-4.740036e+00,2.500000e-03,5.050221e-01,3.844154e-01,1.903036e+00,1.237570e-01,38,52,1.000000e+00,1.005335e+00,8.678488e-01,0
1.747191e-01,-4.423132e-01,-7.375645e-01,-4.603633e+00,2.500000e-03,5.156837e-01,3.958282e-01,1.919022e+00,1.211983e-01,39,52,1.000000e+00,1.008729e+00,8.709333e-01,0
1.747191e-01,-4.377105e-01,-7.126351e-01,-4.457733e+00,2.500000e-03,5.263728e-01,4.073662e-01,1.934856e+00,1.187371e-01,40,52,1.000000e+00,1.007825e+00,8.736555e-01,0
1.747191e-01,-4.330244e-01,-6.850473e-01,-4.335924e+00,2.500000e-03,5.370974e-01,4.190372e-01,1.950548e+00,1.163662e-01,41,51,1.000000e+00,1.003095e+00,8.760975e-01,0
1.747191e-01,-4.282644e-01,-6.565004e-01,-4.270408e+00,2.500000e-03,5.478447e-01,4.308258e-01,1.966082e+00,1.140834e-01,42,52,1.000000e+00,9.959593e-01,8.783569e-01,0
1.747191e-01,-4.234741e-01,-6.289526e-01,-4.279784e+00,2.500000e-03,5.586081e-01,4.427236e-01,1.981449e+00,1.118852e-01,43,51,1.000000e+00,9.884626e-01,8.805360e-01,0
