time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.690683e-01,-8.330526e-01,-2.872647e+00,-5.836764e+00,2.500000e-03,1.025390e-01,7.750011e-02,2.340951e+00,7.270916e-01,0,157,1.000000e+00,1.847836e-03,0.000000e+00,0
1.690683e-01,-8.267799e-01,-2.847556e+00,-5.801459e+00,2.500000e-03,1.048863e-01,7.917372e-02,2.297453e+00,7.107862e-01,1,153,1.000000e+00,1.753924e-03,6.519864e-01,0
1.690683e-01,-8.180963e-01,-2.804194e+00,-5.744539e+00,2.500000e-03,1.083089e-01,8.160745e-02,2.233133e+00,6.883036e-01,2,147,1.000000e+00,1.622036e-03,6.536217e-01,0
1.690683e-01,-8.065485e-01,-2.738023e+00,-5.654513e+00,2.500000e-03,1.131817e-01,8.505401e-02,2.147722e+00,6.586675e-01,3,140,1.000000e+00,1.446986e-03,6.576987e-01,0
1.690683e-01,-7.916999e-01,-2.644207e+00,-5.516169e+00,2.500000e-03,1.199933e-01,8.982280e-02,2.044511e+00,6.212982e-01,4,132,1.000000e+00,1.234010e-03,6.644708e-01,0
1.690683e-01,-7.732948e-01,-2.519320e+00,-5.316517e+00,2.500000e-03,1.292499e-01,9.617673e-02,1.931295e+00,5.768500e-01,5,122,1.000000e+00,1.019065e-03,6.736969e-01,0
1.690683e-01,-7.516220e-01,-2.365734e+00,-5.067221e+00,2.500000e-03,1.410999e-01,1.040237e-01,1.819903e+00,5.284713e-01,6,111,1.000000e+00,8.894627e-04,6.842356e-01,0
1.690683e-01,-7.279395e-01,-2.197350e+00,-4.838908e+00,2.500000e-03,1.547953e-01,1.125949e-01,1.723574e+00,4.817800e-01,7,101,1.000000e+00,9.315115e-04,6.944412e-01,0
1.690683e-01,-7.043428e-01,-2.037635e+00,-4.735190e+00,2.500000e-03,1.689201e-01,1.208817e-01,1.652543e+00,4.415434e-01,8,94,1.000000e+00,1.098792e-03,7.036813e-01,0
1.690683e-01,-6.827720e-01,-1.905524e+00,-4.786767e+00,2.500000e-03,1.824806e-01,1.285378e-01,1.609663e+00,4.087660e-01,9,90,1.000000e+00,1.248529e-03,7.127300e-01,0
1.690683e-01,-6.641691e-01,-1.805812e+00,-4.930901e+00,2.500000e-03,1.952374e-01,1.358107e-01,1.590326e+00,3.820812e-01,10,86,1.000000e+00,1.299050e-03,7.223379e-01,0
1.690683e-01,-6.485364e-01,-1.733100e+00,-5.088651e+00,2.500000e-03,2.072769e-01,1.429795e-01,1.587132e+00,3.599027e-01,11,84,1.000000e+00,1.249686e-03,7.324123e-01,0
1.690683e-01,-6.353925e-01,-1.678930e+00,-5.211549e+00,2.500000e-03,2.187470e-01,1.501809e-01,1.593828e+00,3.410371e-01,12,82,1.000000e+00,1.131231e-03,7.423340e-01,0
1.690683e-01,-6.241108e-01,-1.635417e+00,-5.280472e+00,2.500000e-03,2.298304e-01,1.574911e-01,1.606311e+00,3.245920e-01,13,80,1.000000e+00,9.766480e-04,7.514920e-01,0
1.690683e-01,-6.140762e-01,-1.596141e+00,-5.291434e+00,2.500000e-03,2.407677e-01,1.650159e-01,1.622162e+00,3.098468e-01,14,78,1.000000e+00,8.122991e-04,7.595615e-01,0
1.690683e-01,-6.047439e-01,-1.556067e+00,-5.245114e+00,2.500000e-03,2.518509e-01,1.729195e-01,1.639962e+00,2.962136e-01,15,76,1.000000e+00,6.577535e-04,7.665150e-01,0
1.690683e-01,-5.956649e-01,-1.511422e+00,-5.143077e+00,2.500000e-03,2.633733e-01,1.814004e-01,1.658830e+00,2.832617e-01,16,75,1.000000e+00,5.276700e-04,7.725189e-01,0
1.690683e-01,-5.865091e-01,-1.459822e+00,-4.989694e+00,2.500000e-03,2.755475e-01,1.906308e-01,1.678208e+00,2.707594e-01,17,74,1.000000e+00,4.316690e-04,7.778432e-01,0
1.690683e-01,-5.770849e-01,-1.400520e+00,-4.796458e+00,2.500000e-03,2.884376e-01,2.006988e-01,1.697797e+00,2.586762e-01,18,73,1.000000e+00,3.721156e-04,7.828258e-01,0
1.690683e-01,-5.680970e-01,-1.355970e+00,-4.959839e+00,2.500000e-03,3.008971e-01,2.107231e-01,1.716149e+00,2.479634e-01,19,69,1.000000e+00,3.463987e-04,7.875521e-01,0
1.690683e-01,-5.603128e-01,-1.321902e+00,-4.906577e+00,2.500000e-03,3.117397e-01,2.196875e-01,1.731547e+00,2.393318e-01,20,68,1.000000e+00,3.430248e-04,7.918294e-01,0
1.690683e-01,-5.529005e-01,-1.285398e+00,-4.876651e+00,2.500000e-03,3.220898e-01,2.284553e-01,1.745217e+00,2.316391e-01,21,67,1.000000e+00,3.512195e-04,7.956822e-01,0
1.690683e-01,-5.454749e-01,-1.244053e+00,-4.872216e+00,2.500000e-03,3.325050e-01,2.374804e-01,1.757977e+00,2.243868e-01,22,66,1.000000e+00,3.658144e-04,7.992409e-01,0
1.690683e-01,-5.378691e-01,-1.199962e+00,-4.765356e+00,2.500000e-03,3.432803e-01,2.470159e-01,1.770630e+00,2.173494e-01,23,66,1.000000e+00,3.824955e-04,8.027032e-01,0
