time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
2.042546e-02,-5.098731e-01,-9.216678e-01,-3.226189e+01,2.500000e-03,4.238047e-01,4.069447e-01,2.334031e+00,1.741390e-01,0,66,1.000000e+00,6.990625e-04,0.000000e+00,0
2.042546e-02,-5.068183e-01,-9.002737e-01,-3.257548e+01,2.500000e-03,4.488880e-01,4.307834e-01,2.338392e+00,1.642865e-01,1,63,1.000000e+00,3.862492e-04,7.750015e-01,0
2.042546e-02,-5.036629e-01,-8.693622e-01,-3.266855e+01,2.500000e-03,4.778302e-01,4.583148e-01,2.345165e+00,1.542372e-01,2,60,1.000000e+00,3.491453e-05,7.787194e-01,0
2.042546e-02,-5.004173e-01,-8.286026e-01,-3.245629e+01,2.500000e-03,5.109765e-01,4.898909e-01,2.353407e+00,1.441625e-01,3,57,1.000000e+00,-3.435459e-04,7.831730e-01,0
2.042546e-02,-4.970981e-01,-7.782196e-01,-3.184959e+01,2.500000e-03,5.482824e-01,5.255068e-01,2.362076e+00,1.343162e-01,4,55,1.000000e+00,-7.202806e-04,7.884820e-01,0
2.042546e-02,-4.937267e-01,-7.191402e-01,-3.077971e+01,2.500000e-03,5.890062e-01,5.645113e-01,2.370252e+00,1.250245e-01,5,53,1.000000e+00,-1.045103e-03,7.947571e-01,0
2.042546e-02,-4.903291e-01,-6.531296e-01,-2.923506e+01,2.500000e-03,6.315007e-01,6.054024e-01,2.377322e+00,1.166326e-01,6,51,1.000000e+00,-1.257188e-03,8.020717e-01,0
2.042546e-02,-4.869329e-01,-5.827435e-01,-2.728925e+01,2.500000e-03,6.734224e-01,6.460093e-01,2.383097e+00,1.094094e-01,7,49,1.000000e+00,-1.315659e-03,8.104234e-01,0
2.042546e-02,-4.835651e-01,-5.109572e-01,-2.508910e+01,2.500000e-03,7.124582e-01,6.841627e-01,2.387812e+00,1.034592e-01,8,48,1.000000e+00,-1.228128e-03,8.197004e-01,0
2.042546e-02,-4.802486e-01,-4.405850e-01,-2.280140e+01,2.500000e-03,7.471118e-01,7.184329e-01,2.391967e+00,9.870699e-02,9,47,1.000000e+00,-1.045176e-03,8.296835e-01,0
2.042546e-02,-4.769999e-01,-3.738090e-01,-2.055877e+01,2.500000e-03,7.769729e-01,7.483938e-01,2.396096e+00,9.496238e-02,10,47,1.000000e+00,-8.276910e-04,8.400904e-01,0
2.042546e-02,-4.738286e-01,-3.120214e-01,-1.843836e+01,2.500000e-03,8.024405e-01,7.743760e-01,2.400598e+00,9.200170e-02,11,47,1.000000e+00,-6.211138e-04,8.506371e-01,0
2.042546e-02,-4.707389e-01,-2.559215e-01,-1.646992e+01,2.500000e-03,8.242831e-01,7.970623e-01,2.405682e+00,8.962279e-02,12,48,1.000000e+00,-4.497237e-04,8.610824e-01,0
2.042546e-02,-4.677300e-01,-2.057139e-01,-1.465357e+01,2.500000e-03,8.433152e-01,8.171858e-01,2.411389e+00,8.766569e-02,13,48,1.000000e+00,-3.219667e-04,8.712461e-01,0
2.042546e-02,-4.647984e-01,-1.612922e-01,-1.297490e+01,2.500000e-03,8.602382e-01,8.353798e-01,2.417649e+00,8.601290e-02,14,48,1.000000e+00,-2.371452e-04,8.810062e-01,0
2.042546e-02,-4.619385e-01,-1.223759e-01,-1.141454e+01,2.500000e-03,8.755913e-01,8.521304e-01,2.424334e+00,8.458195e-02,15,49,1.000000e+00,-1.900210e-04,8.902883e-01,0
2.042546e-02,-4.591435e-01,-8.859708e-02,-9.953289e+00,2.500000e-03,8.897561e-01,8.677784e-01,2.431299e+00,8.331691e-02,16,50,1.000000e+00,-1.733577e-04,8.990530e-01,0
2.042546e-02,-4.564063e-01,-5.955468e-02,-8.574833e+00,2.500000e-03,9.029791e-01,8.825399e-01,2.438400e+00,8.218114e-02,17,50,1.000000e+00,-1.792312e-04,9.072861e-01,0
2.042546e-02,-4.537197e-01,-3.484567e-02,-7.267097e+00,2.500000e-03,9.153990e-01,8.965304e-01,2.445503e+00,8.115165e-02,18,51,1.000000e+00,-1.997775e-04,9.149908e-01,0
2.042546e-02,-4.510767e-01,-1.408316e-02,-6.022904e+00,2.500000e-03,9.270735e-01,9.097891e-01,2.452491e+00,8.021487e-02,19,52,1.000000e+00,-2.277532e-04,9.221834e-01,0
2.042546e-02,-4.484707e-01,3.094212e-03,-4.840073e+00,2.500000e-03,9.380040e-01,9.223023e-01,2.459260e+00,7.936337e-02,20,52,1.000000e+00,-2.570312e-04,9.288899e-01,0
