time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
9.000457e-02,-6.281267e-01,-2.242759e+00,-1.119780e+01,2.500000e-03,1.807311e-01,1.468450e-01,2.110215e+00,4.084673e-01,0,112,1.000000e+00,1.944250e-03,0.000000e+00,0
9.000457e-02,-6.237033e-01,-2.221475e+00,-1.113345e+01,2.500000e-03,1.862044e-01,1.510457e-01,2.099915e+00,3.963138e-01,1,109,1.000000e+00,1.818703e-03,6.833886e-01,0
9.000457e-02,-6.182323e-01,-2.184251e+00,-1.102643e+01,2.500000e-03,1.934185e-01,1.565867e-01,2.084671e+00,3.814074e-01,2,105,1.000000e+00,1.657782e-03,6.843374e-01,0
9.000457e-02,-6.115756e-01,-2.127791e+00,-1.085397e+01,2.500000e-03,2.028752e-01,1.638552e-01,2.063497e+00,3.635379e-01,3,101,1.000000e+00,1.457900e-03,6.867081e-01,0
9.000457e-02,-6.036224e-01,-2.048867e+00,-1.058732e+01,2.500000e-03,2.151430e-01,1.732884e-01,2.036100e+00,3.427648e-01,4,96,1.000000e+00,1.225088e-03,6.906198e-01,0
9.000457e-02,-5.943391e-01,-1.945449e+00,-1.020095e+01,2.500000e-03,2.306767e-01,1.852310e-01,2.003218e+00,3.196964e-01,5,90,1.000000e+00,9.893832e-04,6.959588e-01,0
9.000457e-02,-5.838605e-01,-1.819117e+00,-9.701151e+00,2.500000e-03,2.493787e-01,1.995949e-01,1.966912e+00,2.957865e-01,6,85,1.000000e+00,8.173459e-04,7.022190e-01,0
9.000457e-02,-5.725762e-01,-1.677781e+00,-9.168199e+00,2.500000e-03,2.701421e-01,2.155227e-01,1.930830e+00,2.731456e-01,7,80,1.000000e+00,7.824890e-04,7.086396e-01,0
9.000457e-02,-5.610914e-01,-1.535063e+00,-8.749214e+00,2.500000e-03,2.912019e-01,2.317058e-01,1.899891e+00,2.534855e-01,8,77,1.000000e+00,8.844252e-04,7.148095e-01,0
9.000457e-02,-5.500182e-01,-1.404473e+00,-8.561214e+00,2.500000e-03,3.113063e-01,2.473044e-01,1.878532e+00,2.371981e-01,9,75,1.000000e+00,1.036610e-03,7.210134e-01,0
9.000457e-02,-5.397679e-01,-1.293721e+00,-8.614775e+00,2.500000e-03,3.302330e-01,2.622818e-01,1.868610e+00,2.236752e-01,10,73,1.000000e+00,1.152901e-03,7.277888e-01,0
9.000457e-02,-5.305041e-01,-1.204095e+00,-8.839764e+00,2.500000e-03,3.483324e-01,2.769850e-01,1.869183e+00,2.121134e-01,11,73,1.000000e+00,1.195996e-03,7.354019e-01,0
9.000457e-02,-5.222100e-01,-1.132940e+00,-9.145132e+00,2.500000e-03,3.660363e-01,2.917624e-01,1.877865e+00,2.019022e-01,12,72,1.000000e+00,1.164701e-03,7.437425e-01,0
9.000457e-02,-5.147717e-01,-1.075990e+00,-9.452819e+00,2.500000e-03,3.836833e-01,3.068591e-01,1.892157e+00,1.926518e-01,13,71,1.000000e+00,1.073457e-03,7.524653e-01,0
9.000457e-02,-5.080348e-01,-1.028701e+00,-9.706601e+00,2.500000e-03,4.015125e-01,3.224409e-01,1.910065e+00,1.841225e-01,14,70,1.000000e+00,9.421414e-04,7.611629e-01,0
9.000457e-02,-5.018374e-01,-9.868758e-01,-9.870487e+00,2.500000e-03,4.196892e-01,3.386302e-01,1.930203e+00,1.761664e-01,15,70,1.000000e+00,7.922362e-04,7.694894e-01,0
9.000457e-02,-4.960282e-01,-9.469862e-01,-9.925178e+00,2.500000e-03,4.383152e-01,3.555193e-01,1.951670e+00,1.686946e-01,16,69,1.000000e+00,6.443516e-04,7.772264e-01,0
9.000457e-02,-4.904798e-01,-9.063767e-01,-9.865747e+00,2.500000e-03,4.574216e-01,3.731611e-01,1.973895e+00,1.616615e-01,17,68,1.000000e+00,5.148107e-04,7.843065e-01,0
9.000457e-02,-4.850958e-01,-8.633945e-01,-9.699995e+00,2.500000e-03,4.769633e-01,3.915551e-01,1.996524e+00,1.550520e-01,18,68,1.000000e+00,4.120180e-04,7.908125e-01,0
9.000457e-02,-4.798139e-01,-8.173413e-01,-9.444788e+00,2.500000e-03,4.968343e-01,4.106485e-01,2.019342e+00,1.488657e-01,19,67,1.000000e+00,3.360749e-04,7.969448e-01,0
9.000457e-02,-4.747665e-01,-7.808364e-01,-9.803955e+00,2.500000e-03,5.162528e-01,4.297080e-01,2.041416e+00,1.432621e-01,20,64,1.000000e+00,2.845567e-04,8.028252e-01,0
