time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.404293e-01,-7.533291e-01,-2.688930e+00,-7.074042e+00,2.500000e-03,1.221200e-01,9.394859e-02,2.238393e+00,6.108597e-01,0,143,1.000000e+00,1.923507e-03,0.000000e+00,0
1.404293e-01,-7.477595e-01,-2.664948e+00,-7.031327e+00,2.500000e-03,1.251150e-01,9.611658e-02,2.207478e+00,5.962086e-01,1,140,1.000000e+00,1.823186e-03,6.586526e-01,0
1.404293e-01,-7.402932e-01,-2.623364e+00,-6.963001e+00,2.500000e-03,1.293529e-01,9.917981e-02,2.161745e+00,5.766541e-01,2,135,1.000000e+00,1.685841e-03,6.599615e-01,0
1.404293e-01,-7.306015e-01,-2.560000e+00,-6.855397e+00,2.500000e-03,1.352465e-01,1.034271e-01,2.100558e+00,5.515149e-01,3,129,1.000000e+00,1.506358e-03,6.633833e-01,0
1.404293e-01,-7.183798e-01,-2.470487e+00,-6.690657e+00,2.500000e-03,1.433173e-01,1.092084e-01,2.025678e+00,5.204621e-01,4,121,1.000000e+00,1.289139e-03,6.691432e-01,0
1.404293e-01,-7.034651e-01,-2.351802e+00,-6.453350e+00,2.500000e-03,1.540797e-01,1.168276e-01,1.941978e+00,4.841335e-01,5,113,1.000000e+00,1.066130e-03,6.770754e-01,0
1.404293e-01,-6.860829e-01,-2.205999e+00,-6.154230e+00,2.500000e-03,1.676468e-01,1.262289e-01,1.857371e+00,4.449977e-01,6,104,1.000000e+00,9.156691e-04,6.862759e-01,0
1.404293e-01,-6.671223e-01,-2.044916e+00,-5.866779e+00,2.500000e-03,1.831965e-01,1.366523e-01,1.781500e+00,4.072756e-01,7,96,1.000000e+00,9.218095e-04,6.953617e-01,0
1.404293e-01,-6.480508e-01,-1.888877e+00,-5.707870e+00,2.500000e-03,1.992097e-01,1.469945e-01,1.723080e+00,3.745794e-01,8,90,1.000000e+00,1.060102e-03,7.037060e-01,0
1.404293e-01,-6.302819e-01,-1.755613e+00,-5.731931e+00,2.500000e-03,2.146008e-01,1.567290e-01,1.686301e+00,3.477467e-01,9,87,1.000000e+00,1.207816e-03,7.119225e-01,0
1.404293e-01,-6.145959e-01,-1.651554e+00,-5.889229e+00,2.500000e-03,2.291278e-01,1.660044e-01,1.669376e+00,3.257222e-01,10,84,1.000000e+00,1.277754e-03,7.207701e-01,0
1.404293e-01,-6.011162e-01,-1.573690e+00,-6.092512e+00,2.500000e-03,2.429401e-01,1.751169e-01,1.667180e+00,3.072184e-01,11,82,1.000000e+00,1.254534e-03,7.303320e-01,0
1.404293e-01,-5.895814e-01,-1.515199e+00,-6.275150e+00,2.500000e-03,2.562376e-01,1.842554e-01,1.674554e+00,2.912827e-01,12,80,1.000000e+00,1.158267e-03,7.401358e-01,0
1.404293e-01,-5.795810e-01,-1.468957e+00,-6.401921e+00,2.500000e-03,2.692116e-01,1.935292e-01,1.687737e+00,2.772468e-01,13,78,1.000000e+00,1.017131e-03,7.495771e-01,0
1.404293e-01,-5.706811e-01,-1.428780e+00,-6.458937e+00,2.500000e-03,2.820732e-01,2.030467e-01,1.704366e+00,2.646044e-01,14,77,1.000000e+00,8.571676e-04,7.582179e-01,0
1.404293e-01,-5.624807e-01,-1.389665e+00,-6.442610e+00,2.500000e-03,2.950646e-01,2.129558e-01,1.723020e+00,2.529535e-01,15,75,1.000000e+00,6.999031e-04,7.658766e-01,0
1.404293e-01,-5.546396e-01,-1.347797e+00,-6.353753e+00,2.500000e-03,3.084284e-01,2.234323e-01,1.742825e+00,2.419954e-01,16,74,1.000000e+00,5.622324e-04,7.725847e-01,0
1.404293e-01,-5.468981e-01,-1.300660e+00,-6.197290e+00,2.500000e-03,3.223436e-01,2.346313e-01,1.763222e+00,2.315545e-01,17,73,1.000000e+00,4.554695e-04,7.785157e-01,0
1.404293e-01,-5.390902e-01,-1.247176e+00,-5.984963e+00,2.500000e-03,3.368681e-01,2.466365e-01,1.783876e+00,2.215800e-01,18,72,1.000000e+00,3.833665e-04,7.839400e-01,0
1.404293e-01,-5.314227e-01,-1.200265e+00,-6.032656e+00,2.500000e-03,3.513993e-01,2.589807e-01,1.803981e+00,2.124185e-01,19,70,1.000000e+00,3.440959e-04,7.890519e-01,0
1.404293e-01,-5.246146e-01,-1.165418e+00,-6.097333e+00,2.500000e-03,3.644039e-01,2.703227e-01,1.821512e+00,2.048323e-01,20,67,1.000000e+00,3.306860e-04,7.937102e-01,0
1.404293e-01,-5.182311e-01,-1.130244e+00,-6.031651e+00,2.500000e-03,3.766341e-01,2.812503e-01,1.837137e+00,1.981778e-01,21,66,1.000000e+00,3.321647e-04,7.979217e-01,0
1.404293e-01,-5.119818e-01,-1.090204e+00,-5.833314e+00,2.500000e-03,3.886397e-01,2.922223e-01,1.851546e+00,1.920576e-01,22,66,1.000000e+00,3.425904e-04,8.017578e-01,0
1.404293e-01,-5.055885e-01,-1.049361e+00,-5.815031e+00,2.500000e-03,4.009935e-01,3.037556e-01,1.865782e+00,1.861429e-01,23,66,1.000000e+00,3.580210e-04,8.054063e-01,0
1.404293e-01,-4.992191e-01,-1.007939e+00,-5.838575e+00,2.500000e-03,4.134475e-01,3.156115e-01,1.879628e+00,1.805394e-01,24,65,1.000000e+00,3.738212e-04,8.089768e-01,0
1.404293e-01,-4.926855e-01,-9.580890e-01,-5.747694e+00,2.500000e-03,4.264836e-01,3.282363e-01,1.894136e+00,1.750306e-01,25,65,1.000000e+00,3.862677e-04,8.126578e-01,0
1.404293e-01,-4.866353e-01,-9.214515e-01,-5.855856e+00,2.500000e-03,4.389033e-01,3.404335e-01,1.907606e+00,1.700816e-01,26,65,1.000000e+00,3.912543e-04,8.163531e-01,0
1.404293e-01,-4.805899e-01,-8.846659e-01,-5.997121e+00,2.500000e-03,4.517593e-01,3.532000e-01,1.921910e+00,1.652465e-01,27,64,1.000000e+00,3.877937e-04,8.201535e-01,0
1.404293e-01,-4.746660e-01,-8.444934e-01,-5.994889e+00,2.500000e-03,4.648901e-01,3.663589e-01,1.937014e+00,1.605876e-01,28,65,1.000000e+00,3.750647e-04,8.240877e-01,0
1.404293e-01,-4.695990e-01,-8.200652e-01,-6.154302e+00,2.500000e-03,4.766023e-01,3.781813e-01,1.949605e+00,1.566429e-01,29,64,1.000000e+00,3.566245e-04,8.277982e-01,0
1.404293e-01,-4.639628e-01,-7.834585e-01,-6.145533e+00,2.500000e-03,4.902025e-01,3.920002e-01,1.966237e+00,1.523049e-01,30,65,1.000000e+00,3.284669e-04,8.316822e-01,0
1.404293e-01,-4.589381e-01,-7.618018e-01,-6.271990e+00,2.500000e-03,5.028574e-01,4.049425e-01,1.981331e+00,1.484723e-01,31,64,1.000000e+00,2.975245e-04,8.354597e-01,0
1.404293e-01,-4.537616e-01,-7.384798e-01,-6.367260e+00,2.500000e-03,5.164196e-01,4.189053e-01,1.998541e+00,1.445736e-01,32,64,1.000000e+00,2.614823e-04,8.393108e-01,0
1.404293e-01,-4.487429e-01,-7.122533e-01,-6.265466e+00,2.500000e-03,5.300541e-01,4.330470e-01,2.016120e+00,1.408568e-01,33,64,1.000000e+00,2.245921e-04,8.431937e-01,0
1.404293e-01,-4.440565e-01,-6.887957e-01,-6.282799e+00,2.500000e-03,5.431750e-01,4.467657e-01,2.032923e+00,1.374549e-01,34,64,1.000000e+00,1.907833e-04,8.469796e-01,0
1.404293e-01,-4.395747e-01,-6.690400e-01,-6.266416e+00,2.500000e-03,5.560186e-01,4.603120e-01,2.049343e+00,1.342782e-01,35,63,1.000000e+00,1.614912e-04,8.506098e-01,0
1.404293e-01,-4.352880e-01,-6.491055e-01,-6.223289e+00,2.500000e-03,5.685141e-01,4.736171e-01,2.064995e+00,1.313253e-01,36,63,1.000000e+00,1.385415e-04,8.540166e-01,0
1.404293e-01,-4.311104e-01,-6.278926e-01,-6.159327e+00,2.500000e-03,5.808305e-01,4.868678e-01,2.080078e+00,1.285396e-01,37,62,1.000000e+00,1.227982e-04,8.571820e-01,0
1.404293e-01,-4.270021e-01,-6.049925e-01,-6.083875e+00,2.500000e-03,5.930246e-01,5.001336e-01,2.094563e+00,1.258963e-01,38,62,1.000000e+00,1.148533e-04,8.601085e-01,0
1.404293e-01,-4.229260e-01,-5.799816e-01,-6.007818e+00,2.500000e-03,6.051645e-01,5.134973e-01,2.108492e+00,1.233716e-01,39,62,1.000000e+00,1.146095e-04,8.628202e-01,0
1.404293e-01,-4.188551e-01,-5.503719e-01,-5.802830e+00,2.500000e-03,6.173105e-01,5.270313e-01,2.122001e+00,1.209473e-01,40,62,1.000000e+00,1.211882e-04,8.653573e-01,0
