time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
9.628047e-02,-6.488047e-01,-2.397046e+00,-1.031005e+01,2.500000e-03,1.601877e-01,1.283939e-01,2.163173e+00,4.367366e-01,0,115,1.000000e+00,2.029246e-03,0.000000e+00,0
9.628047e-02,-6.443686e-01,-2.376248e+00,-1.024898e+01,2.500000e-03,1.645877e-01,1.316934e-01,2.146176e+00,4.245157e-01,1,112,1.000000e+00,1.914632e-03,6.685786e-01,0
9.628047e-02,-6.383862e-01,-2.333569e+00,-1.014218e+01,2.500000e-03,1.709350e-01,1.364596e-01,2.118130e+00,4.083085e-01,2,108,1.000000e+00,1.756325e-03,6.693148e-01,0
9.628047e-02,-6.305863e-01,-2.263429e+00,-9.961265e+00,2.500000e-03,1.799164e-01,1.432055e-01,2.077548e+00,3.876453e-01,3,103,1.000000e+00,1.548297e-03,6.721201e-01,0
9.628047e-02,-6.207952e-01,-2.161132e+00,-9.671658e+00,2.500000e-03,1.922901e-01,1.524864e-01,2.025528e+00,3.626602e-01,4,97,1.000000e+00,1.301330e-03,6.771445e-01,0
9.628047e-02,-6.090759e-01,-2.025954e+00,-9.254991e+00,2.500000e-03,2.085176e-01,1.646051e-01,1.966289e+00,3.346859e-01,5,90,1.000000e+00,1.068317e-03,6.839967e-01,0
9.628047e-02,-5.958900e-01,-1.865712e+00,-8.763223e+00,2.500000e-03,2.280464e-01,1.790684e-01,1.906656e+00,3.065058e-01,6,84,1.000000e+00,9.485911e-04,6.916054e-01,0
9.628047e-02,-5.821069e-01,-1.698225e+00,-8.352705e+00,2.500000e-03,2.490598e-01,1.944747e-01,1.854765e+00,2.811919e-01,7,80,1.000000e+00,9.989428e-04,6.989582e-01,0
9.628047e-02,-5.687091e-01,-1.544039e+00,-8.188403e+00,2.500000e-03,2.696885e-01,2.095464e-01,1.817647e+00,2.601679e-01,8,77,1.000000e+00,1.144185e-03,7.061043e-01,0
9.628047e-02,-5.564040e-01,-1.416024e+00,-8.303918e+00,2.500000e-03,2.892250e-01,2.239942e-01,1.798135e+00,2.429876e-01,9,75,1.000000e+00,1.264736e-03,7.138159e-01,0
9.628047e-02,-5.454826e-01,-1.316594e+00,-8.607623e+00,2.500000e-03,3.078529e-01,2.381431e-01,1.794421e+00,2.285868e-01,10,73,1.000000e+00,1.300622e-03,7.225900e-01,0
9.628047e-02,-5.359205e-01,-1.241580e+00,-8.976031e+00,2.500000e-03,3.259664e-01,2.523567e-01,1.802506e+00,2.160950e-01,11,72,1.000000e+00,1.247797e-03,7.323134e-01,0
9.628047e-02,-5.275290e-01,-1.184427e+00,-9.311969e+00,2.500000e-03,3.438973e-01,2.668758e-01,1.818503e+00,2.049524e-01,12,71,1.000000e+00,1.126027e-03,7.424807e-01,0
9.628047e-02,-5.200595e-01,-1.138456e+00,-9.554912e+00,2.500000e-03,3.619008e-01,2.818648e-01,1.839513e+00,1.948122e-01,13,70,1.000000e+00,9.621261e-04,7.525045e-01,0
9.628047e-02,-5.132609e-01,-1.097781e+00,-9.672316e+00,2.500000e-03,3.801794e-01,2.974629e-01,1.863574e+00,1.854575e-01,14,69,1.000000e+00,7.840941e-04,7.619223e-01,0
9.628047e-02,-5.069123e-01,-1.057745e+00,-9.651079e+00,2.500000e-03,3.988673e-01,3.137821e-01,1.889339e+00,1.767627e-01,15,68,1.000000e+00,6.176192e-04,7.704806e-01,0
9.628047e-02,-5.008440e-01,-1.015223e+00,-9.494101e+00,2.500000e-03,4.179874e-01,3.308669e-01,1.915821e+00,1.686733e-01,16,67,1.000000e+00,4.811239e-04,7.781443e-01,0
9.628047e-02,-4.949450e-01,-9.687068e-01,-9.218890e+00,2.500000e-03,4.374359e-01,3.486663e-01,1.942270e+00,1.611809e-01,17,66,1.000000e+00,3.814389e-04,7.850703e-01,0
9.628047e-02,-4.892542e-01,-9.258637e-01,-9.303792e+00,2.500000e-03,4.566910e-01,3.667299e-01,1.967790e+00,1.543517e-01,18,64,1.000000e+00,3.166668e-04,7.915021e-01,0
9.628047e-02,-4.842757e-01,-8.990277e-01,-9.139997e+00,2.500000e-03,4.737284e-01,3.830938e-01,1.989843e+00,1.486486e-01,19,62,1.000000e+00,2.829263e-04,7.973127e-01,0
9.628047e-02,-4.793223e-01,-8.626922e-01,-8.940377e+00,2.500000e-03,4.907297e-01,3.998211e-01,2.010597e+00,1.434222e-01,20,61,1.000000e+00,2.699850e-04,8.025256e-01,0
9.628047e-02,-4.743068e-01,-8.199796e-01,-8.723623e+00,2.500000e-03,5.079191e-01,4.171454e-01,2.030463e+00,1.385325e-01,21,60,1.000000e+00,2.742946e-04,8.073585e-01,0
9.628047e-02,-4.697140e-01,-7.826934e-01,-8.559651e+00,2.500000e-03,5.236235e-01,4.333315e-01,2.047229e+00,1.343330e-01,22,60,1.000000e+00,2.897279e-04,8.117105e-01,0
9.628047e-02,-4.647396e-01,-7.334329e-01,-8.407789e+00,2.500000e-03,5.406499e-01,4.512624e-01,2.064692e+00,1.301247e-01,23,59,1.000000e+00,3.146882e-04,8.158611e-01,0
9.628047e-02,-4.602303e-01,-6.872776e-01,-8.108594e+00,2.500000e-03,5.561861e-01,4.679418e-01,2.079248e+00,1.265275e-01,24,59,1.000000e+00,3.401374e-04,8.196953e-01,0
9.628047e-02,-4.557136e-01,-6.451047e-01,-8.124614e+00,2.500000e-03,5.719635e-01,4.851542e-01,2.093905e+00,1.230738e-01,25,59,1.000000e+00,3.641240e-04,8.233530e-01,0
9.628047e-02,-4.508495e-01,-5.901459e-01,-7.982793e+00,2.500000e-03,5.893773e-01,5.044275e-01,2.110993e+00,1.195549e-01,26,59,1.000000e+00,3.840950e-04,8.270975e-01,0
9.628047e-02,-4.468679e-01,-5.587033e-01,-8.177033e+00,2.500000e-03,6.040685e-01,5.208650e-01,2.123936e+00,1.166917e-01,27,59,1.000000e+00,3.927732e-04,8.306440e-01,0
9.628047e-02,-4.423519e-01,-5.173669e-01,-8.452664e+00,2.500000e-03,6.213830e-01,5.404084e-01,2.141601e+00,1.135476e-01,28,58,1.000000e+00,3.918643e-04,8.343327e-01,0
9.628047e-02,-4.384829e-01,-4.832198e-01,-8.536141e+00,2.500000e-03,6.368707e-01,5.580124e-01,2.156554e+00,1.108869e-01,29,59,1.000000e+00,3.802990e-04,8.378889e-01,0
9.628047e-02,-4.346350e-01,-4.569364e-01,-8.899449e+00,2.500000e-03,6.529575e-01,5.763936e-01,2.172988e+00,1.082324e-01,30,58,1.000000e+00,3.578303e-04,8.414527e-01,0
9.628047e-02,-4.303848e-01,-4.236827e-01,-9.295872e+00,2.500000e-03,6.716232e-01,5.978241e-01,2.194304e+00,1.053457e-01,31,58,1.000000e+00,3.196723e-04,8.454185e-01,0
9.628047e-02,-4.264605e-01,-3.950179e-01,-9.420978e+00,2.500000e-03,6.897353e-01,6.187076e-01,2.214630e+00,1.026839e-01,32,58,1.000000e+00,2.721150e-04,8.496687e-01,0
9.628047e-02,-4.227269e-01,-3.725572e-01,-9.725304e+00,2.500000e-03,7.077556e-01,6.395659e-01,2.234966e+00,1.001499e-01,33,58,1.000000e+00,2.170482e-04,8.541758e-01,0
9.628047e-02,-4.191710e-01,-3.520830e-01,-9.947039e+00,2.500000e-03,7.255973e-01,6.603003e-01,2.254665e+00,9.775844e-02,34,57,1.000000e+00,1.578223e-04,8.588602e-01,0
9.628047e-02,-4.156868e-01,-3.325890e-01,-1.006658e+01,2.500000e-03,7.436382e-01,6.813602e-01,2.274491e+00,9.545072e-02,35,57,1.000000e+00,9.631574e-05,8.637376e-01,0
9.628047e-02,-4.124447e-01,-3.132668e-01,-1.008464e+01,2.500000e-03,7.608100e-01,7.015086e-01,2.292246e+00,9.335931e-02,36,56,1.000000e+00,3.922078e-05,8.686231e-01,0
9.628047e-02,-4.091754e-01,-2.905142e-01,-9.985728e+00,2.500000e-03,7.783546e-01,7.222185e-01,2.310379e+00,9.133228e-02,37,56,1.000000e+00,-1.477181e-05,8.736123e-01,0
9.628047e-02,-4.061944e-01,-2.712522e-01,-9.606828e+00,2.500000e-03,7.944089e-01,7.412969e-01,2.325582e+00,8.954635e-02,38,56,1.000000e+00,-5.811803e-05,8.784696e-01,0
9.628047e-02,-4.030820e-01,-2.470615e-01,-9.329378e+00,2.500000e-03,8.110702e-01,7.612510e-01,2.341681e+00,8.779455e-02,39,56,1.000000e+00,-9.495003e-05,8.833807e-01,0
9.628047e-02,-4.002288e-01,-2.263374e-01,-9.021947e+00,2.500000e-03,8.261268e-01,7.794354e-01,2.355011e+00,8.627416e-02,40,55,1.000000e+00,-1.198478e-04,8.881080e-01,0
9.628047e-02,-3.973484e-01,-2.029641e-01,-8.657343e+00,2.500000e-03,8.410036e-01,7.975631e-01,2.368170e+00,8.484754e-02,41,55,1.000000e+00,-1.359447e-04,8.927509e-01,0
9.628047e-02,-3.944265e-01,-1.770628e-01,-8.252571e+00,2.500000e-03,8.556784e-01,8.156132e-01,2.381212e+00,8.351376e-02,42,55,1.000000e+00,-1.436795e-04,8.973692e-01,0
9.628047e-02,-3.916439e-01,-1.551354e-01,-7.865163e+00,2.500000e-03,8.692184e-01,8.324210e-01,2.392803e+00,8.233407e-02,43,54,1.000000e+00,-1.445422e-04,9.018570e-01,0
9.628047e-02,-3.887230e-01,-1.271777e-01,-7.287231e+00,2.500000e-03,8.829482e-01,8.496145e-01,2.405132e+00,8.121368e-02,44,55,1.000000e+00,-1.411246e-04,9.063930e-01,0
9.628047e-02,-3.859539e-01,-1.056451e-01,-6.918800e+00,2.500000e-03,8.955170e-01,8.654754e-01,2.416056e+00,8.023208e-02,45,55,1.000000e+00,-1.363799e-04,9.108402e-01,0
9.628047e-02,-3.831891e-01,-8.395770e-02,-6.570904e+00,2.500000e-03,9.076471e-01,8.808775e-01,2.426736e+00,7.933922e-02,46,54,1.000000e+00,-1.328498e-04,9.152595e-01,0
9.628047e-02,-3.803756e-01,-6.174016e-02,-6.230647e+00,2.500000e-03,9.195855e-01,8.961057e-01,2.437620e+00,7.851304e-02,47,54,1.000000e+00,-1.328272e-04,9.197278e-01,0
9.628047e-02,-3.776637e-01,-4.435383e-02,-5.917867e+00,2.500000e-03,9.307247e-01,9.103554e-01,2.447550e+00,7.777983e-02,48,54,1.000000e+00,-1.377670e-04,9.241667e-01,0
9.628047e-02,-3.749867e-01,-2.847662e-02,-5.476581e+00,2.500000e-03,9.413662e-01,9.239868e-01,2.457020e+00,7.711734e-02,49,55,1.000000e+00,-1.482616e-04,9.286023e-01,0
9.628047e-02,-3.723215e-01,-1.380534e-02,-5.162727e+00,2.500000e-03,9.515944e-01,9.370916e-01,2.466145e+00,7.651629e-02,50,55,1.000000e+00,-1.642480e-04,9.330580e-01,0
9.628047e-02,-3.697058e-01,-1.666991e-03,-4.832362e+00,2.500000e-03,9.612414e-01,9.494459e-01,2.474639e+00,7.597731e-02,51,55,1.000000e+00,-1.844913e-04,9.375107e-01,0
9.628047e-02,-3.671482e-01,7.922039e-03,-4.377051e+00,2.500000e-03,9.702458e-01,9.609697e-01,2.482353e+00,7.549709e-02,52,55,1.000000e+00,-2.072589e-04,9.419393e-01,0
9.628047e-02,-3.646239e-01,1.595714e-02,-3.999704e+00,2.500000e-03,9.786510e-01,9.717221e-01,2.489437e+00,7.507036e-02,53,55,1.000000e+00,-2.308503e-04,9.463443e-01,0
9.628047e-02,-3.621252e-01,2.255151e-02,-3.589676e+00,2.500000e-03,9.864264e-01,9.816713e-01,2.495906e+00,7.469366e-02,54,55,1.000000e+00,-2.533347e-04,9.507188e-01,0
9.628047e-02,-3.596719e-01,2.709090e-02,-3.154549e+00,2.500000e-03,9.934620e-01,9.906856e-01,2.501598e+00,7.436782e-02,55,55,1.000000e+00,-2.726855e-04,9.550297e-01,0
9.628047e-02,-3.572425e-01,3.086755e-02,-2.621463e+00,2.500000e-03,9.997792e-01,9.988012e-01,2.506634e+00,7.408953e-02,56,56,1.000000e+00,-2.875662e-04,9.592705e-01,0
9.628047e-02,-3.548228e-01,3.416399e-02,-2.150874e+00,2.500000e-03,1.005374e+00,1.006021e+00,2.511067e+00,7.385689e-02,57,56,1.000000e+00,-2.969062e-04,9.634325e-01,0
9.628047e-02,-3.524229e-01,3.607946e-02,-1.676760e+00,2.500000e-03,1.010201e+00,1.012290e+00,2.514834e+00,7.366872e-02,58,56,1.000000e+00,-2.999817e-04,9.674885e-01,0
9.628047e-02,-3.500278e-01,3.788065e-02,-1.154323e+00,2.500000e-03,1.014280e+00,1.017640e+00,2.517999e+00,7.352279e-02,59,56,1.000000e+00,-2.966214e-04,9.714270e-01,0
9.628047e-02,-3.476344e-01,3.889542e-02,-7.014884e-01,2.500000e-03,1.017623e+00,1.022082e+00,2.520574e+00,7.341680e-02,60,56,1.000000e+00,-2.870369e-04,9.752290e-01,0
9.628047e-02,-3.452394e-01,3.946545e-02,-2.738873e-01,2.500000e-03,1.020256e+00,1.025647e+00,2.522576e+00,7.334816e-02,61,56,1.000000e+00,-2.718266e-04,9.788748e-01,0
9.628047e-02,-3.428397e-01,3.979952e-02,1.481849e-01,2.500000e-03,1.022217e+00,1.028378e+00,2.524035e+00,7.331385e-02,62,57,1.000000e+00,-2.518827e-04,9.823455e-01,0
9.628047e-02,-3.404322e-01,3.980067e-02,4.955175e-01,2.500000e-03,1.023557e+00,1.030333e+00,2.524984e+00,7.331041e-02,63,57,1.000000e+00,-2.282913e-04,9.856229e-01,0
9.628047e-02,-3.380175e-01,3.939512e-02,7.943163e-01,2.500000e-03,1.024335e+00,1.031577e+00,2.525460e+00,7.333410e-02,64,57,1.000000e+00,-2.022649e-04,9.886887e-01,0
9.628047e-02,-3.355958e-01,3.862258e-02,1.040459e+00,2.500000e-03,1.024618e+00,1.032185e+00,2.525509e+00,7.338090e-02,65,57,1.000000e+00,-1.750092e-04,9.915276e-01,0
9.628047e-02,-3.331669e-01,3.755049e-02,1.243241e+00,2.500000e-03,1.024476e+00,1.032240e+00,2.525185e+00,7.344670e-02,66,58,1.000000e+00,-1.476325e-04,9.941276e-01,0
9.628047e-02,-3.307316e-01,3.611103e-02,1.380835e+00,2.500000e-03,1.023980e+00,1.031822e+00,2.524544e+00,7.352740e-02,67,58,1.000000e+00,-1.210941e-04,9.964802e-01,0
9.628047e-02,-3.282911e-01,3.431913e-02,1.468551e+00,2.500000e-03,1.023198e+00,1.031013e+00,2.523642e+00,7.361910e-02,68,58,1.000000e+00,-9.616146e-05,9.985810e-01,0
9.628047e-02,-3.258460e-01,3.223850e-02,1.511225e+00,2.500000e-03,1.022195e+00,1.029890e+00,2.522537e+00,7.371815e-02,69,58,1.000000e+00,-7.338148e-05,1.000430e+00,0
9.628047e-02,-3.233968e-01,2.991395e-02,1.514517e+00,2.500000e-03,1.021027e+00,1.028524e+00,2.521279e+00,7.382130e-02,70,58,1.000000e+00,-5.309684e-05,9.979747e-01,0
9.628047e-02,-3.209441e-01,2.741346e-02,1.486360e+00,2.500000e-03,1.019746e+00,1.026977e+00,2.519917e+00,7.392573e-02,71,59,1.000000e+00,-3.546330e-05,9.966242e-01,0
9.628047e-02,-3.184880e-01,2.479240e-02,1.430130e+00,2.500000e-03,1.018394e+00,1.025305e+00,2.518492e+00,7.402910e-02,72,59,1.000000e+00,-2.048020e-05,9.955057e-01,0
9.628047e-02,-3.160286e-01,2.212899e-02,1.354373e+00,2.500000e-03,1.017006e+00,1.023555e+00,2.517040e+00,7.412952e-02,73,59,1.000000e+00,-8.024618e-06,9.946042e-01,0
9.628047e-02,-3.135659e-01,1.949099e-02,1.265076e+00,2.500000e-03,1.015612e+00,1.021768e+00,2.515589e+00,7.422553e-02,74,59,1.000000e+00,2.112877e-06,9.939031e-01,0
9.628047e-02,-3.110998e-01,1.693902e-02,1.167572e+00,2.500000e-03,1.014235e+00,1.019976e+00,2.514162e+00,7.431610e-02,75,59,1.000000e+00,1.019601e-05,9.933850e-01,0
9.628047e-02,-3.086302e-01,1.452430e-02,1.066308e+00,2.500000e-03,1.012891e+00,1.018206e+00,2.512778e+00,7.440053e-02,76,59,1.000000e+00,1.651218e-05,9.930318e-01,0
9.628047e-02,-3.061571e-01,1.228595e-02,9.648755e-01,2.500000e-03,1.011596e+00,1.016480e+00,2.511450e+00,7.447844e-02,77,60,1.000000e+00,2.134683e-05,9.928254e-01,0
9.628047e-02,-3.036804e-01,1.025017e-02,8.658751e-01,2.500000e-03,1.010359e+00,1.014816e+00,2.510188e+00,7.454967e-02,78,60,1.000000e+00,2.496512e-05,9.927481e-01,0
9.628047e-02,-3.012003e-01,8.431564e-03,7.712404e-01,2.500000e-03,1.009188e+00,1.013225e+00,2.508999e+00,7.461427e-02,79,60,1.000000e+00,2.759935e-05,9.927822e-01,0
9.628047e-02,-2.987169e-01,6.833781e-03,6.821613e-01,2.500000e-03,1.008087e+00,1.011719e+00,2.507887e+00,7.467243e-02,80,60,1.000000e+00,2.944134e-05,9.929113e-01,0
9.628047e-02,-2.962304e-01,5.451499e-03,5.992777e-01,2.500000e-03,1.007060e+00,1.010304e+00,2.506855e+00,7.472444e-02,81,60,1.000000e+00,3.064064e-05,9.931195e-01,0
9.628047e-02,-2.937411e-01,4.272606e-03,5.228203e-01,2.500000e-03,1.006110e+00,1.008986e+00,2.505904e+00,7.477064e-02,82,60,1.000000e+00,3.130810e-05,9.933922e-01,0
9.628047e-02,-2.912494e-01,3.280370e-03,4.527447e-01,2.500000e-03,1.005236e+00,1.007767e+00,2.505034e+00,7.481142e-02,83,60,1.000000e+00,3.152245e-05,9.937157e-01,0
9.628047e-02,-2.887556e-01,2.455451e-03,3.888441e-01,2.500000e-03,1.004438e+00,1.006649e+00,2.504244e+00,7.484719e-02,84,60,1.000000e+00,3.133852e-05,9.940780e-01,0
9.628047e-02,-2.862600e-01,1.777618e-03,3.308374e-01,2.500000e-03,1.003716e+00,1.005631e+00,2.503532e+00,7.487836e-02,85,60,1.000000e+00,3.079617e-05,9.944680e-01,0
9.628047e-02,-2.837629e-01,1.227097e-03,2.784305e-01,2.500000e-03,1.003067e+00,1.004713e+00,2.502896e+00,7.490532e-02,86,60,1.000000e+00,2.992881e-05,9.948762e-01,0
9.628047e-02,-2.812646e-01,7.854955e-04,2.313494e-01,2.500000e-03,1.002490e+00,1.003890e+00,2.502332e+00,7.492845e-02,87,60,1.000000e+00,2.876992e-05,9.952941e-01,0
9.628047e-02,-2.787653e-01,4.363488e-04,1.893533e-01,2.500000e-03,1.001980e+00,1.003160e+00,2.501838e+00,7.494814e-02,88,60,1.000000e+00,2.735755e-05,9.957146e-01,0
9.628047e-02,-2.762654e-01,1.653508e-04,1.522306e-01,2.500000e-03,1.001535e+00,1.002519e+00,2.501408e+00,7.496472e-02,89,60,1.000000e+00,2.573668e-05,9.961320e-01,0
9.628047e-02,-2.737649e-01,-3.967004e-05,1.197851e-01,2.500000e-03,1.001151e+00,1.001960e+00,2.501039e+00,7.497854e-02,90,60,1.000000e+00,2.395954e-05,9.965416e-01,0
