time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.780288e-01,-8.720559e-01,-3.000096e+00,-5.459822e+00,2.500000e-03,9.164488e-02,6.940177e-02,2.499428e+00,7.818735e-01,0,154,1.000000e+00,1.877552e-03,0.000000e+00,0
1.780288e-01,-8.657640e-01,-2.975919e+00,-5.430586e+00,2.500000e-03,9.355846e-02,7.076463e-02,2.443366e+00,7.656514e-01,1,151,1.000000e+00,1.792655e-03,6.396081e-01,0
1.780288e-01,-8.560212e-01,-2.927322e+00,-5.378166e+00,2.500000e-03,9.668907e-02,7.298460e-02,2.350167e+00,7.407404e-01,2,147,1.000000e+00,1.660503e-03,6.412529e-01,0
1.780288e-01,-8.420289e-01,-2.847167e+00,-5.288453e+00,2.500000e-03,1.015404e-01,7.639401e-02,2.219479e+00,7.053944e-01,3,141,1.000000e+00,1.473464e-03,6.463625e-01,0
1.780288e-01,-8.231418e-01,-2.728832e+00,-5.143684e+00,2.500000e-03,1.087576e-01,8.137404e-02,2.060812e+00,6.588531e-01,4,133,1.000000e+00,1.243688e-03,6.552969e-01,0
1.780288e-01,-7.993225e-01,-2.570731e+00,-4.936929e+00,2.500000e-03,1.188951e-01,8.811759e-02,1.894540e+00,6.031798e-01,5,122,1.000000e+00,1.039234e-03,6.673128e-01,0
1.780288e-01,-7.718376e-01,-2.384633e+00,-4.712922e+00,2.500000e-03,1.317504e-01,9.612042e-02,1.746133e+00,5.449313e-01,6,110,1.000000e+00,9.886098e-04,6.801980e-01,0
1.780288e-01,-7.434775e-01,-2.199110e+00,-4.584580e+00,2.500000e-03,1.459336e-01,1.041611e-01,1.635358e+00,4.924722e-01,7,99,1.000000e+00,1.127826e-03,6.920253e-01,0
1.780288e-01,-7.173231e-01,-2.043630e+00,-4.620805e+00,2.500000e-03,1.599047e-01,1.114839e-01,1.568057e+00,4.497760e-01,8,92,1.000000e+00,1.301223e-03,7.030581e-01,0
1.780288e-01,-6.950953e-01,-1.928898e+00,-4.762850e+00,2.500000e-03,1.730076e-01,1.182736e-01,1.536636e+00,4.159022e-01,9,88,1.000000e+00,1.369505e-03,7.143497e-01,0
1.780288e-01,-6.769272e-01,-1.848663e+00,-4.913912e+00,2.500000e-03,1.851833e-01,1.248941e-01,1.528787e+00,3.886323e-01,10,84,1.000000e+00,1.315567e-03,7.259631e-01,0
1.780288e-01,-6.621087e-01,-1.791344e+00,-5.018350e+00,2.500000e-03,1.965571e-01,1.315132e-01,1.534715e+00,3.661341e-01,11,81,1.000000e+00,1.178849e-03,7.371550e-01,0
1.780288e-01,-6.497068e-01,-1.746425e+00,-5.060504e+00,2.500000e-03,2.073517e-01,1.382090e-01,1.548525e+00,3.470202e-01,12,79,1.000000e+00,1.002676e-03,7.471931e-01,0
1.780288e-01,-6.388298e-01,-1.705672e+00,-5.041301e+00,2.500000e-03,2.178959e-01,1.451090e-01,1.566964e+00,3.301765e-01,13,76,1.000000e+00,8.190149e-04,7.557673e-01,0
1.780288e-01,-6.287089e-01,-1.662725e+00,-4.963386e+00,2.500000e-03,2.285996e-01,1.524313e-01,1.588109e+00,3.147076e-01,14,75,1.000000e+00,6.495445e-04,7.629629e-01,0
1.780288e-01,-6.187363e-01,-1.612911e+00,-4.827911e+00,2.500000e-03,2.398581e-01,1.604331e-01,1.610612e+00,2.999931e-01,15,73,1.000000e+00,5.105302e-04,7.690765e-01,0
