time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.184727e-01,-7.043777e-01,-2.602203e+00,-8.302927e+00,2.500000e-03,1.336785e-01,1.047079e-01,2.237500e+00,5.304208e-01,0,131,1.000000e+00,2.030974e-03,0.000000e+00,0
1.184727e-01,-6.994660e-01,-2.580209e+00,-8.255555e+00,2.500000e-03,1.369728e-01,1.071192e-01,2.210320e+00,5.172677e-01,1,127,1.000000e+00,1.929850e-03,6.557043e-01,0
1.184727e-01,-6.925121e-01,-2.535449e+00,-8.173286e+00,2.500000e-03,1.419339e-01,1.107493e-01,2.165329e+00,4.988808e-01,2,123,1.000000e+00,1.784118e-03,6.566248e-01,0
1.184727e-01,-6.831145e-01,-2.461797e+00,-8.034613e+00,2.500000e-03,1.491872e-01,1.160450e-01,2.101183e+00,4.744614e-01,3,117,1.000000e+00,1.586586e-03,6.600533e-01,0
1.184727e-01,-6.709875e-01,-2.353884e+00,-7.813100e+00,2.500000e-03,1.594689e-01,1.235094e-01,2.020883e+00,4.439170e-01,4,109,1.000000e+00,1.346591e-03,6.662314e-01,0
1.184727e-01,-6.561740e-01,-2.210654e+00,-7.496414e+00,2.500000e-03,1.733121e-01,1.334392e-01,1.932495e+00,4.087577e-01,5,101,1.000000e+00,1.118220e-03,6.747195e-01,0
1.184727e-01,-6.393217e-01,-2.041058e+00,-7.134800e+00,2.500000e-03,1.903379e-01,1.453907e-01,1.847571e+00,3.726804e-01,6,93,1.000000e+00,1.007759e-03,6.841334e-01,0
1.184727e-01,-6.217327e-01,-1.866215e+00,-6.869269e+00,2.500000e-03,2.089006e-01,1.580473e-01,1.777720e+00,3.400727e-01,7,87,1.000000e+00,1.071702e-03,6.931162e-01,0
1.184727e-01,-6.048837e-01,-1.709925e+00,-6.829045e+00,2.500000e-03,2.272214e-01,1.702659e-01,1.730557e+00,3.130698e-01,8,83,1.000000e+00,1.217173e-03,7.017273e-01,0
1.184727e-01,-5.897721e-01,-1.585288e+00,-7.004124e+00,2.500000e-03,2.445814e-01,1.818735e-01,1.706770e+00,2.911563e-01,9,80,1.000000e+00,1.316117e-03,7.108891e-01,0
1.184727e-01,-5.767183e-01,-1.492432e+00,-7.283822e+00,2.500000e-03,2.610511e-01,1.931927e-01,1.701639e+00,2.729905e-01,10,78,1.000000e+00,1.317563e-03,7.210399e-01,0
1.184727e-01,-5.655756e-01,-1.424577e+00,-7.558980e+00,2.500000e-03,2.768874e-01,2.045065e-01,1.709170e+00,2.574831e-01,11,76,1.000000e+00,1.229881e-03,7.318447e-01,0
1.184727e-01,-5.559882e-01,-1.373357e+00,-7.763616e+00,2.500000e-03,2.923360e-01,2.159804e-01,1.724633e+00,2.439036e-01,12,75,1.000000e+00,1.081640e-03,7.426112e-01,0
1.184727e-01,-5.475468e-01,-1.331114e+00,-7.868280e+00,2.500000e-03,3.076421e-01,2.277503e-01,1.744938e+00,2.317467e-01,13,73,1.000000e+00,9.037252e-04,7.527154e-01,0
1.184727e-01,-5.398636e-01,-1.291519e+00,-7.863184e+00,2.500000e-03,3.230680e-01,2.399804e-01,1.768148e+00,2.206449e-01,14,72,1.000000e+00,7.239478e-04,7.618009e-01,0
1.184727e-01,-5.326125e-01,-1.249792e+00,-7.748020e+00,2.500000e-03,3.388500e-01,2.528468e-01,1.792944e+00,2.103477e-01,15,71,1.000000e+00,5.651584e-04,7.697825e-01,0
1.184727e-01,-5.255555e-01,-1.202945e+00,-7.530617e+00,2.500000e-03,3.551144e-01,2.664693e-01,1.818319e+00,2.007256e-01,16,70,1.000000e+00,4.425273e-04,7.767791e-01,0
