time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
6.532198e-02,-5.801529e-01,-2.009188e+00,-1.531365e+01,2.500000e-03,2.196932e-01,1.849052e-01,2.114202e+00,3.099363e-01,0,92,1.000000e+00,1.876383e-03,0.000000e+00,0
6.532198e-02,-5.763277e-01,-1.990651e+00,-1.523007e+01,2.500000e-03,2.273270e-01,1.909654e-01,2.109790e+00,2.986473e-01,1,89,1.000000e+00,1.722917e-03,6.984438e-01,0
6.532198e-02,-5.716078e-01,-1.952103e+00,-1.506548e+01,2.500000e-03,2.375448e-01,1.991044e-01,2.102712e+00,2.850512e-01,2,85,1.000000e+00,1.525870e-03,6.994272e-01,0
6.532198e-02,-5.658788e-01,-1.889114e+00,-1.477131e+01,2.500000e-03,2.511242e-01,2.099585e-01,2.091448e+00,2.690929e-01,3,81,1.000000e+00,1.283067e-03,7.018005e-01,0
6.532198e-02,-5.590930e-01,-1.798363e+00,-1.429028e+01,2.500000e-03,2.687793e-01,2.241252e-01,2.075116e+00,2.511667e-01,4,77,1.000000e+00,1.012379e-03,7.055702e-01,0
6.532198e-02,-5.513251e-01,-1.679914e+00,-1.358876e+01,2.500000e-03,2.906732e-01,2.417762e-01,2.053804e+00,2.323462e-01,5,72,1.000000e+00,7.723398e-04,7.104014e-01,0
6.532198e-02,-5.428200e-01,-1.539930e+00,-1.272265e+01,2.500000e-03,3.157490e-01,2.621243e-01,2.029037e+00,2.142851e-01,6,69,1.000000e+00,6.556753e-04,7.156525e-01,0
6.532198e-02,-5.339737e-01,-1.390998e+00,-1.187557e+01,2.500000e-03,3.417977e-01,2.834874e-01,2.004325e+00,1.984793e-01,7,66,1.000000e+00,7.106938e-04,7.208234e-01,0
6.532198e-02,-5.252205e-01,-1.247673e+00,-1.127056e+01,2.500000e-03,3.668350e-01,3.043968e-01,1.984539e+00,1.854587e-01,8,64,1.000000e+00,8.758196e-04,7.259894e-01,0
6.532198e-02,-5.168974e-01,-1.120507e+00,-1.102675e+01,2.500000e-03,3.902360e-01,3.244714e-01,1.973644e+00,1.748235e-01,9,63,1.000000e+00,1.044294e-03,7.316226e-01,0
6.532198e-02,-5.091855e-01,-1.013752e+00,-1.112480e+01,2.500000e-03,4.124324e-01,3.441239e-01,1.973013e+00,1.658596e-01,10,63,1.000000e+00,1.148816e-03,7.381238e-01,0
6.532198e-02,-5.021320e-01,-9.268094e-01,-1.146784e+01,2.500000e-03,4.341416e-01,3.639361e-01,1.981724e+00,1.579673e-01,11,62,1.000000e+00,1.170102e-03,7.455989e-01,0
6.532198e-02,-4.957001e-01,-8.565306e-01,-1.194185e+01,2.500000e-03,4.559713e-01,3.843700e-01,1.997763e+00,1.507582e-01,12,62,1.000000e+00,1.114439e-03,7.538897e-01,0
6.532198e-02,-4.898112e-01,-7.988397e-01,-1.244366e+01,2.500000e-03,4.783390e-01,4.057333e-01,2.018995e+00,1.440128e-01,13,62,1.000000e+00,9.987878e-04,7.626847e-01,0
6.532198e-02,-4.843735e-01,-7.496412e-01,-1.288957e+01,2.500000e-03,5.014786e-01,4.282019e-01,2.043611e+00,1.376259e-01,14,61,1.000000e+00,8.453575e-04,7.716257e-01,0
6.532198e-02,-4.792983e-01,-7.053447e-01,-1.321908e+01,2.500000e-03,5.254455e-01,4.518238e-01,2.070219e+00,1.315668e-01,15,61,1.000000e+00,6.787650e-04,7.803974e-01,0
6.532198e-02,-4.745099e-01,-6.631964e-01,-1.339812e+01,2.500000e-03,5.501220e-01,4.765147e-01,2.097803e+00,1.258506e-01,16,60,1.000000e+00,5.209870e-04,7.888056e-01,0
6.532198e-02,-4.699505e-01,-6.214250e-01,-1.341894e+01,2.500000e-03,5.752601e-01,5.020771e-01,2.125630e+00,1.205103e-01,17,60,1.000000e+00,3.847590e-04,7.968300e-01,0
6.532198e-02,-4.655797e-01,-5.791293e-01,-1.329158e+01,2.500000e-03,6.005651e-01,5.282559e-01,2.153179e+00,1.155726e-01,18,60,1.000000e+00,2.717230e-04,8.046120e-01,0
6.532198e-02,-4.614656e-01,-5.473730e-01,-1.367461e+01,2.500000e-03,6.251893e-01,5.541695e-01,2.179459e+00,1.110742e-01,19,58,1.000000e+00,1.801751e-04,8.123107e-01,0
6.532198e-02,-4.575476e-01,-5.147821e-01,-1.393134e+01,2.500000e-03,6.491401e-01,5.798111e-01,2.204198e+00,1.070314e-01,20,56,1.000000e+00,1.060794e-04,8.199072e-01,0
6.532198e-02,-4.537445e-01,-4.790783e-01,-1.372723e+01,2.500000e-03,6.726492e-01,6.054024e-01,2.227845e+00,1.033568e-01,21,55,1.000000e+00,4.604753e-05,8.274633e-01,0
6.532198e-02,-4.502077e-01,-4.488103e-01,-1.344440e+01,2.500000e-03,6.945750e-01,6.296432e-01,2.248768e+00,1.001312e-01,22,54,1.000000e+00,5.648990e-07,8.348432e-01,0
6.532198e-02,-4.466525e-01,-4.090369e-01,-1.272112e+01,2.500000e-03,7.165124e-01,6.542688e-01,2.269234e+00,9.716734e-02,23,54,1.000000e+00,-3.489154e-05,8.421087e-01,0
6.532198e-02,-4.433744e-01,-3.769120e-01,-1.230551e+01,2.500000e-03,7.365366e-01,6.770629e-01,2.286593e+00,9.460817e-02,24,53,1.000000e+00,-5.861961e-05,8.490794e-01,0
6.532198e-02,-4.401173e-01,-3.404661e-01,-1.184143e+01,2.500000e-03,7.561315e-01,6.996682e-01,2.303233e+00,9.228507e-02,25,53,1.000000e+00,-7.386836e-05,8.557934e-01,0
6.532198e-02,-4.368116e-01,-2.987131e-01,-1.101053e+01,2.500000e-03,7.756329e-01,7.224593e-01,2.319929e+00,9.013947e-02,26,53,1.000000e+00,-8.163107e-05,8.623739e-01,0
6.532198e-02,-4.338379e-01,-2.686810e-01,-1.057168e+01,2.500000e-03,7.928076e-01,7.427676e-01,2.333402e+00,8.833626e-02,27,53,1.000000e+00,-8.305654e-05,8.685360e-01,0
