time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor
2.82065,41.3834,14.0461,0,-52.6919,19.9701,0,-112.956,13.2011,0,0.00372096,0.730215,0.592131,15.4999,2.18712,3132,2518,2,4.1041e-314,0.803749
2.82065,43.6877,11.7267,0,-48.3807,24.8215,0,-99.7606,21.7521,0,0.00372096,0.730134,0.592022,9.39132,2.18725,3133,2589,2,4.1041e-314,0.819338
2.82065,39.7384,14.0388,0,-54.3078,21.8343,0,-120.895,17.1144,0,0.00372096,0.730054,0.591914,7.95866,2.18737,3134,2470,2,4.1041e-314,0.88232
2.82065,39.5895,13.4119,0,-53.6661,24.2477,0,-120.498,20.6373,0,0.00372096,0.729974,0.591805,8.07882,2.18749,3135,2520,2,4.1041e-314,0.887263
2.82065,41.8823,14.0183,0,-52.2139,19.5675,0,-110.833,12.3964,0,0.00372096,0.729893,0.591697,21.0516,2.18761,3136,2483,2,4.1041e-314,0.791634
2.82065,45.3193,12.3414,0,-47.855,21.4421,0,-95.5681,15.8032,0,0.00372096,0.729813,0.591588,5.11855,2.18773,3137,2491,2,4.1041e-314,0.890721
2.82065,41.2775,14.0652,0,-52.8148,20.0249,0,-113.457,13.403,0,0.00372096,0.729733,0.591479,14.1983,2.18785,3138,2516,2,4.1041e-314,0.804599
2.82065,43.3298,11.7463,0,-48.6247,25.1758,0,-100.922,22.4579,0,0.00372096,0.729652,0.591371,11.6585,2.18797,3139,2568,2,4.1041e-314,0.803447
2.82065,39.5552,13.9021,0,-54.3374,22.5117,0,-121.851,17.9679,0,0.00372096,0.729572,0.591262,7.67675,2.18809,3140,2495,2,4.1041e-314,0.900404
2.82065,42.8008,13.8154,0,-51.2058,19.2822,0,-106.785,11.9522,0,0.00372096,0.729491,0.591154,25.7322,2.18821,3141,2478,2,4.1041e-314,0.790585
2.82065,43.8854,11.6813,0,-48.1972,24.706,0,-99.1362,21.4585,0,0.00372096,0.729411,0.591045,8.0609,2.18833,3142,2561,2,4.1041e-314,0.821647
2.82065,40.5232,14.1147,0,-53.5808,20.7021,0,-117.135,14.6011,0,0.00372096,0.729331,0.590937,9.96589,2.18845,3143,2506,2,4.1041e-314,0.831899
2.82065,44.7197,11.748,0,-47.7475,23.5811,0,-96.3728,19.4009,0,0.00372096,0.72925,0.590828,5.86985,2.18857,3144,2541,2,4.1041e-314,0.861746
2.82065,45.1842,11.9044,0,-47.5721,22.6952,0,-95.0137,17.8503,0,0.00372096,0.72917,0.590719,5.11843,2.18869,3145,2490,2,4.1041e-314,0.884404
2.82065,44.6443,11.7122,0,-47.756,23.7559,0,-96.5879,19.8885,0,0.00372096,0.72909,0.590611,5.91385,2.18881,3146,2531,2,4.1041e-314,0.854661
2.82065,45.1852,12.6986,0,-48.2441,20.5897,0,-96.2762,14.3618,0,0.00372096,0.729009,0.590502,5.15852,2.18893,3147,2474,2,4.1041e-314,0.863222
2.82065,43.7931,11.6937,0,-48.2742,24.779,0,-99.3625,21.5649,0,0.00372096,0.728929,0.590394,8.52357,2.18905,3148,2569,2,4.1041e-314,0.819471
2.82065,39.7101,13.9479,0,-54.2192,22.1627,0,-120.873,17.467,0,0.00372096,0.728848,0.590285,8.18847,2.18917,3149,2513,2,4.1041e-314,0.894787
2.82065,44.7548,11.7755,0,-47.7528,23.4762,0,-96.2956,19.1131,0,0.00372096,0.728768,0.590177,5.89812,2.18929,3150,2545,2,4.1041e-314,0.866361
2.82065,41.1625,12.3865,0,-50.9262,25.7981,0,-110.464,23.4148,0,0.00372096,0.728688,0.590069,22.4321,2.18941,3151,2534,2,4.1041e-314,0.791122
2.82065,44.4469,11.6556,0,-47.814,24.1177,0,-96.9731,20.3713,0,0.00372096,0.728607,0.58996,6.1283,2.18954,3152,2524,2,4.1041e-314,0.840705
2.82065,39.4545,13.5254,0,-53.9632,24.003,0,-121.424,20.4047,0,0.00372096,0.728527,0.589852,7.49614,2.18966,3153,2491,2,4.1041e-314,0.891861
2.82065,39.6674,13.2563,0,-53.3985,24.6977,0,-119.681,21.5792,0,0.00372096,0.728447,0.589743,8.31572,2.18978,3154,2501,2,4.1041e-314,0.870325
2.82065,43.8525,13.5317,0,-50.0168,19.2663,0,-102.415,12.0307,0,0.00372096,0.728367,0.589635,8.11105,2.1899,3155,2440,2,4.1041e-314,0.797779
2.82065,43.5724,11.6968,0,-48.4208,25.0198,0,-100.049,22.0689,0,0.00372096,0.728286,0.589527,9.43441,2.19002,3156,2550,2,4.1041e-314,0.8088
2.82065,39.5966,13.9228,0,-54.3169,22.3898,0,-121.557,17.8212,0,0.00372096,0.728206,0.589418,7.80196,2.19014,3157,2499,2,4.1041e-314,0.898238
2.82065,39.474,13.4942,0,-53.9023,24.0901,0,-121.161,20.4919,0,0.00372096,0.728126,0.58931,7.57331,2.19026,3158,2505,2,4.1041e-314,0.890349
2.82065,43.618,11.7116,0,-48.4119,24.9294,0,-99.9972,22.0705,0,0.00372096,0.728045,0.589202,9.43708,2.19038,3159,2578,2,4.1041e-314,0.813467
2.82065,40.4974,12.7158,0,-51.899,25.5398,0,-114.025,22.836,0,0.00372096,0.727965,0.589093,12.8494,2.1905,3160,2523,2,4.1041e-314,0.815863
2.82065,43.0299,13.7748,0,-50.9508,19.2251,0,-105.851,11.8231,0,0.00372096,0.727885,0.588985,18.6641,2.19062,3161,2468,2,4.1041e-314,0.789562
2.82065,40.3189,12.8226,0,-52.1971,25.407,0,-115.429,22.7011,0,0.00372096,0.727804,0.588877,11.7287,2.19074,3162,2524,2,4.1041e-314,0.826487
2.82065,39.7294,14.0144,0,-54.2774,21.9319,0,-120.9,17.2118,0,0.00372096,0.727724,0.588768,8.01312,2.19086,3163,2487,2,4.1041e-314,0.88579
2.82065,39.4651,13.6392,0,-54.1023,23.5668,0,-121.756,19.6913,0,0.00372096,0.727644,0.58866,7.51011,2.19098,3164,2521,2,4.1041e-314,0.900252
2.82065,45.2787,12.6481,0,-48.1187,20.6575,0,-95.8038,14.4506,0,0.00372096,0.727563,0.588552,4.92511,2.19111,3165,2459,2,4.1041e-314,0.865688
2.82065,42.6917,13.8571,0,-51.3327,19.2775,0,-107.232,12.0628,0,0.00372096,0.727483,0.588443,26.2578,2.19123,3166,2472,2,4.1041e-314,0.788917
2.82065,41.4663,14.0492,0,-52.6229,19.8767,0,-112.648,13.0215,0,0.00372096,0.727403,0.588335,16.1845,2.19135,3167,2514,2,4.1041e-314,0.799721
2.82065,42.3247,11.9743,0,-49.5648,25.6978,0,-104.697,23.6924,0,0.00372096,0.727322,0.588227,42.8486,2.19147,3168,2564,2,4.1041e-314,0.782921
2.82065,45.2653,12.5018,0,-48.0301,21.0567,0,-95.7128,15.2261,0,0.00372096,0.727242,0.588119,5.18868,2.19159,3169,2497,2,4.1041e-314,0.880178
2.82065,39.7163,13.986,0,-54.2598,22.0318,0,-120.927,17.3335,0,0.00372096,0.727162,0.58801,8.09801,2.19171,3170,2497,2,4.1041e-314,0.890349
2.82065,45.1594,11.9452,0,-47.6346,22.6156,0,-95.2352,17.6132,0,0.00372096,0.727081,0.587902,5.2803,2.19183,3171,2519,2,4.1041e-314,0.888849
2.82065,44.4027,13.2414,0,-49.3209,19.648,0,-99.7479,12.9104,0,0.00372096,0.727001,0.587794,6.75691,2.19195,3172,2487,2,4.1041e-314,0.820449
2.82065,39.5456,13.3817,0,-53.687,24.399,0,-120.779,20.8564,0,0.00372096,0.726921,0.587686,7.83068,2.19207,3173,2507,2,4.1041e-314,0.8807
2.82065,43.7281,11.6811,0,-48.3043,24.8793,0,-99.4119,21.7102,0,0.00372096,0.72684,0.587577,8.60024,2.1922,3174,2566,2,4.1041e-314,0.814534
2.82065,45.2824,12.0892,0,-47.6714,22.1317,0,-95.2018,16.9539,0,0.00372096,0.72676,0.587469,5.15571,2.19232,3175,2518,2,4.1041e-314,0.894473
2.82065,42.9798,11.8271,0,-48.9467,25.3683,0,-102.432,23.0616,0,0.00372096,0.72668,0.587361,17.9171,2.19244,3176,2597,2,4.1041e-314,0.795628
2.82065,42.4897,11.9226,0,-49.3934,25.6516,0,-103.936,23.7545,0,0.00372096,0.7266,0.587253,34.064,2.19256,3177,2567,2,4.1041e-314,0.783841
2.82065,44.241,11.6501,0,-47.9452,24.3638,0,-97.8258,20.8391,0,0.00372096,0.726519,0.587145,6.65352,2.19268,3178,2548,2,4.1041e-314,0.833005
2.82065,39.4677,13.8009,0,-54.3087,22.9733,0,-122.107,18.6893,0,0.00372096,0.726439,0.587037,7.46406,2.1928,3179,2508,2,4.1041e-314,0.903837
2.82065,43.9945,11.6363,0,-48.0759,24.683,0,-98.5736,21.3948,0,0.00372096,0.726359,0.586929,7.25154,2.19292,3180,2533,2,4.1041e-314,0.820759
2.82065,45.3284,12.4621,0,-47.939,21.1168,0,-95.5555,15.2161,0,0.00372096,0.726278,0.586821,5.01345,2.19304,3181,2488,2,4.1041e-314,0.881673
2.82065,45.2159,11.9557,0,-47.6026,22.5299,0,-95.0106,17.5821,0,0.00372096,0.726198,0.586712,5.14768,2.19316,3182,2508,2,4.1041e-314,0.888645
2.82065,39.5329,13.8109,0,-54.2435,22.8583,0,-121.79,18.5385,0,0.00372096,0.726118,0.586604,7.71984,2.19329,3183,2525,2,4.1041e-314,0.903816
2.82065,39.847,13.0834,0,-52.9967,25.0815,0,-118.241,22.0032,0,0.00372096,0.726038,0.586496,9.02853,2.19341,3184,2499,2,4.1041e-314,0.850482
2.82065,41.7896,14.0302,0,-52.3097,19.624,0,-111.194,12.4563,0,0.00372096,0.725957,0.586388,19.803,2.19353,3185,2489,2,4.1041e-314,0.791805
2.82065,42.9166,11.8118,0,-48.9782,25.4639,0,-102.477,23.1691,0,0.00372096,0.725877,0.58628,17.9299,2.19365,3186,2570,2,4.1041e-314,0.79091
2.82065,44.802,13.012,0,-48.8118,19.9996,0,-98.0172,13.2347,0,0.00372096,0.725797,0.586172,5.86493,2.19377,3187,2490,2,4.1041e-314,0.838407
2.82065,44.8165,11.7314,0,-47.658,23.5177,0,-96.0252,19.4113,0,0.00372096,0.725717,0.586064,5.55397,2.19389,3188,2522,2,4.1041e-314,0.860866
2.82065,44.3085,11.6548,0,-47.9036,24.2783,0,-97.5883,20.585,0,0.00372096,0.725636,0.585956,6.51629,2.19401,3189,2548,2,4.1041e-314,0.8359
2.82065,42.5263,13.9189,0,-51.5395,19.2631,0,-107.787,12.0658,0,0.00372096,0.725556,0.585848,25.8867,2.19413,3190,2458,2,4.1041e-314,0.785508
2.82065,44.0861,11.6147,0,-48.0032,24.6213,0,-98.1574,21.2509,0,0.00372096,0.725476,0.58574,6.77816,2.19426,3191,2531,2,4.1041e-314,0.820728
2.82065,43.6983,11.6567,0,-48.294,24.9663,0,-99.5058,21.8902,0,0.00372096,0.725396,0.585632,8.36904,2.19438,3192,2544,2,4.1041e-314,0.809794
2.82065,40.9782,12.4664,0,-51.1826,25.7611,0,-111.396,23.3452,0,0.00372096,0.725315,0.585524,18.2168,2.1945,3193,2544,2,4.1041e-314,0.795373
2.82065,39.9836,14.0985,0,-54.1137,21.3643,0,-119.879,15.9278,0,0.00372096,0.725235,0.585416,8.44967,2.19462,3194,2486,2,4.1041e-314,0.86317
2.82065,41.5824,14.0595,0,-52.5194,19.7532,0,-112.126,12.7884,0,0.00372096,0.725155,0.585308,16.4389,2.19474,3195,2504,2,4.1041e-314,0.794627
2.82065,42.1647,13.9643,0,-51.9043,19.4497,0,-109.342,12.2192,0,0.00372096,0.725074,0.5852,27.1169,2.19486,3196,2489,2,4.1041e-314,0.79017
2.82065,40.7682,14.1043,0,-53.3278,20.4634,0,-116.024,14.1723,0,0.00372096,0.724994,0.585092,10.9929,2.19499,3197,2519,2,4.1041e-314,0.821183
2.82065,45.0863,11.8425,0,-47.5752,22.9548,0,-95.3702,18.1997,0,0.00372096,0.724914,0.584984,5.2265,2.19511,3198,2509,2,4.1041e-314,0.877899
2.82065,44.7487,13.0496,0,-48.8848,19.9334,0,-98.3692,13.1768,0,0.00372096,0.724834,0.584876,5.96776,2.19523,3199,2488,2,4.1041e-314,0.835544
2.82065,44.3713,11.658,0,-47.8657,24.1995,0,-97.414,20.569,0,0.00372096,0.724753,0.584768,6.37169,2.19535,3200,2546,2,4.1041e-314,0.838309
2.82065,40.3695,14.0901,0,-53.6964,20.9506,0,-117.89,15.0688,0,0.00372096,0.724673,0.58466,9.78329,2.19547,3201,2522,2,4.1041e-314,0.843747
2.82065,39.5638,13.3445,0,-53.6256,24.5052,0,-120.48,21.0848,0,0.00372096,0.724593,0.584553,7.87551,2.19559,3202,2501,2,4.1041e-314,0.877319
2.82065,43.9052,11.6376,0,-48.1342,24.7816,0,-98.7745,21.6101,0,0.00372096,0.724513,0.584445,7.53693,2.19571,3203,2544,2,4.1041e-314,0.816533
2.82065,44.9631,11.7686,0,-47.591,23.2626,0,-95.6395,18.7172,0,0.00372096,0.724433,0.584337,5.31073,2.19583,3204,2516,2,4.1041e-314,0.868329
2.82065,40.4721,14.0933,0,-53.6034,20.817,0,-117.264,14.8494,0,0.00372096,0.724352,0.584229,10.1681,2.19596,3205,2538,2,4.1041e-314,0.837556
2.82065,39.4656,13.6957,0,-54.1699,23.3616,0,-121.73,19.3851,0,0.00372096,0.724272,0.584121,7.51644,2.19608,3206,2527,2,4.1041e-314,0.902989
2.82065,39.6771,13.9216,0,-54.2232,22.2903,0,-120.98,17.7247,0,0.00372096,0.724192,0.584013,8.15406,2.1962,3207,2533,2,4.1041e-314,0.897979
2.82065,45.2537,12.5407,0,-48.0697,20.9585,0,-95.835,14.8838,0,0.00372096,0.724112,0.583906,5.1939,2.19632,3208,2505,2,4.1041e-314,0.876753
2.82065,41.1754,14.0962,0,-52.934,20.0583,0,-114.101,13.2682,0,0.00372096,0.724031,0.583798,12.7879,2.19644,3209,2515,2,4.1041e-314,0.80408
2.82065,39.4211,13.7439,0,-54.2848,23.2424,0,-122.035,19.1935,0,0.00372096,0.723951,0.58369,7.32229,2.19657,3210,2509,2,4.1041e-314,0.902413
2.82065,39.6255,13.9968,0,-54.3733,22.1158,0,-121.57,17.451,0,0.00372096,0.723871,0.583582,7.72522,2.19669,3211,2488,2,4.1041e-314,0.889954
2.82065,42.536,11.8746,0,-49.3121,25.7042,0,-103.78,23.7186,0,0.00372096,0.723791,0.583474,27.8615,2.19681,3212,2543,2,4.1041e-314,0.779432
2.82065,39.7792,14.0998,0,-54.3324,21.6074,0,-120.911,16.3408,0,0.00372096,0.723711,0.583367,7.80043,2.19693,3213,2462,2,4.1041e-314,0.870959
2.82065,39.3871,13.5848,0,-54.1138,23.8727,0,-121.799,20.1957,0,0.00372096,0.72363,0.583259,7.24394,2.19705,3214,2493,2,4.1041e-314,0.893387
2.82065,39.472,13.9095,0,-54.4428,22.5908,0,-122.124,18.2222,0,0.00372096,0.72355,0.583151,7.3823,2.19717,3215,2495,2,4.1041e-314,0.897971
2.82065,42.8047,11.8231,0,-49.0649,25.5508,0,-102.888,23.386,0,0.00372096,0.72347,0.583043,20.1134,2.1973,3216,2557,2,4.1041e-314,0.78572
2.82065,44.7529,11.7024,0,-47.6715,23.6549,0,-96.1052,19.5966,0,0.00372096,0.72339,0.582936,5.59501,2.19742,3217,2524,2,4.1041e-314,0.855484
2.82065,39.6129,13.3013,0,-53.518,24.5982,0,-120.164,21.4431,0,0.00372096,0.72331,0.582828,8.07873,2.19754,3218,2513,2,4.1041e-314,0.87349
2.82065,43.8279,11.6411,0,-48.1923,24.8569,0,-99.2383,21.7267,0,0.00372096,0.723229,0.58272,7.7959,2.19766,3219,2543,2,4.1041e-314,0.81303
2.82065,41.1243,14.0806,0,-52.9691,20.1478,0,-114.406,13.4841,0,0.00372096,0.723149,0.582613,13.017,2.19778,3220,2539,2,4.1041e-314,0.808676
2.82065,39.6394,13.2317,0,-53.3984,24.8219,0,-119.852,21.7171,0,0.00372096,0.723069,0.582505,8.19551,2.1979,3221,2492,2,4.1041e-314,0.864491
2.82065,40.3698,14.1235,0,-53.7424,20.8502,0,-117.832,14.8088,0,0.00372096,0.722989,0.582397,9.45065,2.19803,3222,2500,2,4.1041e-314,0.838238
2.82065,39.5924,13.9665,0,-54.3775,22.246,0,-121.678,17.6914,0,0.00372096,0.722909,0.582289,7.72248,2.19815,3223,2494,2,4.1041e-314,0.893033
2.82065,42.7113,11.8513,0,-49.1529,25.5885,0,-103.33,23.5206,0,0.00372096,0.722828,0.582182,23.7464,2.19827,3224,2572,2,4.1041e-314,0.78453
2.82065,44.9268,11.7412,0,-47.5883,23.3717,0,-95.8212,19.1182,0,0.00372096,0.722748,0.582074,5.31679,2.19839,3225,2515,2,4.1041e-314,0.864341
2.82065,44.2026,13.353,0,-49.5808,19.4843,0,-100.829,12.2805,0,0.00372096,0.722668,0.581966,7.25028,2.19851,3226,2481,2,4.1041e-314,0.81084
2.82065,41.0803,12.437,0,-51.0491,25.7504,0,-111.11,23.4024,0,0.00372096,0.722588,0.581859,21.395,2.19864,3227,2572,2,4.1041e-314,0.795697
2.82065,40.2234,12.8742,0,-52.3557,25.3448,0,-115.723,22.588,0,0.00372096,0.722508,0.581751,11.1515,2.19876,3228,2539,2,4.1041e-314,0.832025
2.82065,44.2934,13.3309,0,-49.4801,19.4912,0,-100.378,12.2981,0,0.00372096,0.722427,0.581644,6.78283,2.19888,3229,2464,2,4.1041e-314,0.811293
2.82065,42.6408,13.8988,0,-51.4131,19.2226,0,-107.537,11.9699,0,0.00372096,0.722347,0.581536,24.4854,2.199,3230,2462,2,4.1041e-314,0.784108
2.82065,40.9286,14.0903,0,-53.1574,20.3249,0,-115.259,13.8017,0,0.00372096,0.722267,0.581429,11.9639,2.19912,3231,2534,2,4.1041e-314,0.814791
2.82065,43.5264,13.6456,0,-50.3939,19.2046,0,-103.674,12.1285,0,0.00372096,0.722187,0.581321,10.4279,2.19925,3232,2464,2,4.1041e-314,0.791356
2.82065,42.0765,14.0122,0,-52.0274,19.417,0,-109.852,12.3582,0,0.00372096,0.722107,0.581214,22.7241,2.19937,3233,2464,2,4.1041e-314,0.785466
2.82065,41.6711,14.0577,0,-52.4375,19.6742,0,-111.79,12.7025,0,0.00372096,0.722027,0.581106,17.3286,2.19949,3234,2497,2,4.1041e-314,0.791588
2.82065,40.4239,14.1473,0,-53.7125,20.7305,0,-117.678,14.7553,0,0.00372096,0.721946,0.580998,9.28922,2.19961,3235,2497,2,4.1041e-314,0.831246
2.82065,43.0271,11.7861,0,-48.8762,25.403,0,-102.068,22.9503,0,0.00372096,0.721866,0.580891,15.5646,2.19974,3236,2580,2,4.1041e-314,0.792204
2.82065,40.0825,12.9581,0,-52.5971,25.2305,0,-116.732,22.1248,0,0.00372096,0.721786,0.580783,10.3526,2.19986,3237,2545,2,4.1041e-314,0.840943
2.82065,45.4222,12.3089,0,-47.7276,21.448,0,-94.9894,15.8513,0,0.00372096,0.721706,0.580676,4.82007,2.19998,3238,2485,2,4.1041e-314,0.888608
2.82065,39.5076,13.9616,0,-54.4674,22.3701,0,-122.352,17.8675,0,0.00372096,0.721626,0.580568,7.43461,2.2001,3239,2489,2,4.1041e-314,0.894651
2.82065,43.2047,11.7535,0,-48.7204,25.2903,0,-101.402,22.5717,0,0.00372096,0.721546,0.580461,12.8829,2.20022,3240,2574,2,4.1041e-314,0.796972
2.82065,44.8929,11.6968,0,-47.566,23.5129,0,-95.6254,19.2267,0,0.00372096,0.721466,0.580354,5.2333,2.20035,3241,2504,2,4.1041e-314,0.857813
2.82065,41.8888,12.1147,0,-50.0334,25.7935,0,-106.863,23.6648,0,0.00372096,0.721385,0.580246,53.8127,2.20047,3242,2578,2,4.1041e-314,0.781837
2.82065,39.5157,14.0221,0,-54.5348,22.1683,0,-122.152,17.423,0,0.00372096,0.721305,0.580139,7.29872,2.20059,3243,2465,2,4.1041e-314,0.887665
2.82065,43.1167,11.7761,0,-48.8016,25.3351,0,-101.902,22.739,0,0.00372096,0.721225,0.580031,14.3948,2.20071,3244,2590,2,4.1041e-314,0.795767
2.82065,42.8919,13.812,0,-51.1132,19.2321,0,-106.194,11.8897,0,0.00372096,0.721145,0.579924,22.3803,2.20084,3245,2489,2,4.1041e-314,0.788548
2.82065,40.5661,14.1554,0,-53.5785,20.5565,0,-116.856,14.3503,0,0.00372096,0.721065,0.579816,9.5355,2.20096,3246,2493,2,4.1041e-314,0.822552
2.82065,39.7239,13.1704,0,-53.2329,24.9318,0,-119.165,21.8359,0,0.00372096,0.720985,0.579709,8.55164,2.20108,3247,2501,2,4.1041e-314,0.859783
2.82065,40.135,12.9206,0,-52.4998,25.2942,0,-116.574,22.451,0,0.00372096,0.720904,0.579601,10.6241,2.2012,3248,2533,2,4.1041e-314,0.836967
2.82065,45.2418,12.6218,0,-48.1381,20.7514,0,-95.7847,14.5802,0,0.00372096,0.720824,0.579494,5.12192,2.20133,3249,2502,2,4.1041e-314,0.869266
2.82065,45.3829,12.0896,0,-47.5827,22.0407,0,-94.797,16.8292,0,0.00372096,0.720744,0.579387,4.88565,2.20145,3250,2497,2,4.1041e-314,0.892201
2.82065,42.0186,12.0668,0,-49.8847,25.7793,0,-105.994,23.667,0,0.00372096,0.720664,0.579279,53.658,2.20157,3251,2580,2,4.1041e-314,0.780704
2.82065,39.3655,13.5557,0,-54.1047,24.0005,0,-121.906,20.3525,0,0.00372096,0.720584,0.579172,7.16148,2.20169,3252,2486,2,4.1041e-314,0.889336
2.82065,45.2533,11.9822,0,-47.5948,22.4278,0,-95.0076,17.4099,0,0.00372096,0.720504,0.579065,5.10403,2.20181,3253,2520,2,4.1041e-314,0.889179
2.82065,39.4669,13.86,0,-54.3816,22.7733,0,-122.057,18.4304,0,0.00372096,0.720424,0.578957,7.42889,2.20194,3254,2515,2,4.1041e-314,0.901423
2.82065,45.4488,12.2248,0,-47.6376,21.6391,0,-94.7693,16.036,0,0.00372096,0.720343,0.57885,4.76013,2.20206,3255,2481,2,4.1041e-314,0.890461
2.82065,39.4995,13.4459,0,-53.815,24.23,0,-121.235,20.621,0,0.00372096,0.720263,0.578743,7.69679,2.20218,3256,2528,2,4.1041e-314,0.885855
2.82065,44.3857,13.28,0,-49.3573,19.5684,0,-99.8597,12.5435,0,0.00372096,0.720183,0.578635,6.58812,2.2023,3257,2489,2,4.1041e-314,0.815168
2.82065,43.3165,11.7094,0,-48.5934,25.2676,0,-100.937,22.5007,0,0.00372096,0.720103,0.578528,11.0096,2.20243,3258,2557,2,4.1041e-314,0.79693
2.82065,41.7788,12.1331,0,-50.1508,25.8424,0,-107.196,23.7788,0,0.00372096,0.720023,0.578421,46.3975,2.20255,3259,2570,2,4.1041e-314,0.779239
2.82065,43.3998,11.7045,0,-48.5376,25.1859,0,-100.723,22.3424,0,0.00372096,0.719943,0.578314,10.447,2.20267,3260,2568,2,4.1041e-314,0.800448
2.82065,45.3829,12.1299,0,-47.6186,21.9382,0,-94.8574,16.7801,0,0.00372096,0.719863,0.578206,4.91749,2.20279,3261,2501,2,4.1041e-314,0.892871
2.82065,43.4787,11.71,0,-48.5003,25.086,0,-100.566,22.1529,0,0.00372096,0.719783,0.578099,10.1578,2.20292,3262,2589,2,4.1041e-314,0.805984
2.82065,40.6509,12.6203,0,-51.6583,25.6528,0,-113.434,23.0132,0,0.00372096,0.719703,0.577992,13.9005,2.20304,3263,2543,2,4.1041e-314,0.806342
2.82065,44.663,11.6741,0,-47.7014,23.8237,0,-96.4175,19.9066,0,0.00372096,0.719623,0.577885,5.7058,2.20316,3264,2538,2,4.1041e-314,0.849245
2.82065,41.6219,12.1873,0,-50.3364,25.8576,0,-108.028,23.7427,0,0.00372096,0.719542,0.577778,39.5825,2.20329,3265,2559,2,4.1041e-314,0.780324
2.82065,39.5968,14.0435,0,-54.4661,22.0014,0,-121.899,17.3697,0,0.00372096,0.719462,0.57767,7.50154,2.20341,3266,2474,2,4.1041e-314,0.884314
2.82065,45.0449,11.7596,0,-47.5187,23.1978,0,-95.4249,18.7456,0,0.00372096,0.719382,0.577563,5.09562,2.20353,3267,2508,2,4.1041e-314,0.869221
2.82065,42.4113,13.9453,0,-51.6666,19.2939,0,-108.459,12.0405,0,0.00372096,0.719302,0.577456,26.628,2.20365,3268,2477,2,4.1041e-314,0.78462
2.82065,42.4061,11.9309,0,-49.461,25.7122,0,-104.322,23.7409,0,0.00372096,0.719222,0.577349,36.8819,2.20378,3269,2575,2,4.1041e-314,0.779952
2.82065,45.032,11.7104,0,-47.4772,23.3294,0,-95.4187,19.0317,0,0.00372096,0.719142,0.577242,4.96989,2.2039,3270,2486,2,4.1041e-314,0.862167
2.82065,42.6941,11.8217,0,-49.1408,25.6612,0,-103.36,23.5211,0,0.00372096,0.719062,0.577135,21.6926,2.20402,3271,2546,2,4.1041e-314,0.779543
2.82065,42.0928,12.0232,0,-49.7858,25.8066,0,-105.586,23.7239,0,0.00372096,0.718982,0.577027,48.7865,2.20414,3272,2568,2,4.1041e-314,0.778091
2.82065,43.1547,11.7176,0,-48.7148,25.4161,0,-101.605,22.8659,0,0.00372096,0.718902,0.57692,12.1471,2.20427,3273,2549,2,4.1041e-314,0.789654
2.82065,39.4154,13.6764,0,-54.2077,23.489,0,-121.93,19.687,0,0.00372096,0.718822,0.576813,7.33353,2.20439,3274,2538,2,4.1041e-314,0.899715
2.82065,44.9679,11.6973,0,-47.5075,23.4338,0,-95.4799,19.0805,0,0.00372096,0.718741,0.576706,5.07564,2.20451,3275,2492,2,4.1041e-314,0.859276
2.82065,42.9055,13.8434,0,-51.1176,19.1583,0,-106.177,11.7748,0,0.00372096,0.718661,0.576599,19.4475,2.20464,3276,2459,2,4.1041e-314,0.783865
2.82065,44.072,13.4142,0,-49.7412,19.4158,0,-101.149,12.2444,0,0.00372096,0.718581,0.576492,7.68665,2.20476,3277,2497,2,4.1041e-314,0.806468
2.82065,41.2835,14.1029,0,-52.8428,19.9332,0,-113.64,12.9995,0,0.00372096,0.718501,0.576385,13.2547,2.20488,3278,2510,2,4.1041e-314,0.798273
2.82065,39.5682,13.2816,0,-53.5373,24.7339,0,-120.298,21.695,0,0.00372096,0.718421,0.576278,7.92741,2.205,3279,2503,2,4.1041e-314,0.868274
2.82065,39.4176,13.4841,0,-53.9602,24.1869,0,-121.396,20.6429,0,0.00372096,0.718341,0.576171,7.34308,2.20513,3280,2506,2,4.1041e-314,0.885554
2.82065,44.1837,11.611,0,-47.9394,24.5176,0,-98.0744,21.0106,0,0.00372096,0.718261,0.576064,6.54425,2.20525,3281,2538,2,4.1041e-314,0.824196
2.82065,39.6268,14.0694,0,-54.4608,21.8877,0,-121.675,17.0606,0,0.00372096,0.718181,0.575957,7.4979,2.20537,3282,2475,2,4.1041e-314,0.879925
2.82065,39.3201,13.6169,0,-54.2326,23.8392,0,-122.444,20.2602,0,0.00372096,0.718101,0.57585,7.00764,2.20549,3283,2485,2,4.1041e-314,0.89248
2.82065,45.3649,12.5002,0,-47.9329,20.9889,0,-95.3614,15.1077,0,0.00372096,0.718021,0.575743,4.87702,2.20562,3284,2490,2,4.1041e-314,0.875503
2.82065,39.4887,14.0598,0,-54.6111,22.083,0,-122.477,17.3883,0,0.00372096,0.717941,0.575636,7.12437,2.20574,3285,2449,2,4.1041e-314,0.88445
2.82065,41.2919,12.3263,0,-50.7504,25.8282,0,-109.656,23.6165,0,0.00372096,0.717861,0.575529,27.07,2.20586,3286,2573,2,4.1041e-314,0.787087
2.82065,45.2812,12.5815,0,-48.0705,20.8325,0,-95.7008,14.7842,0,0.00372096,0.717781,0.575422,5.05081,2.20599,3287,2501,2,4.1041e-314,0.87177
