1.000000000000000048e-04,1.000000000000000000e+00
1.010990990990990983e-02,9.999829709683354384e-01
2.011981981981982026e-02,9.999325504868873393e-01
3.012972972972973243e-02,9.998487572838535842e-01
4.013963963963964460e-02,9.997315923475356136e-01
5.014954954954955330e-02,9.995810866183791887e-01
6.015945945945946893e-02,9.993972664502295267e-01
7.016936936936937763e-02,9.991801413348158079e-01
8.017927927927928633e-02,9.989298069472165587e-01
9.018918918918919503e-02,9.986462447246359231e-01
1.001990990990991037e-01,9.983295213626224296e-01
1.102090090090090124e-01,9.979796864207346463e-01
1.202189189189189350e-01,9.975968223757184505e-01
1.302288288288288298e-01,9.971809845898572666e-01
1.402387387387387385e-01,9.967322612610367560e-01
1.502486486486486472e-01,9.962507294356361953e-01
1.602585585585585559e-01,9.957364682365397179e-01
1.702684684684684646e-01,9.951895871708845709e-01
1.802783783783783733e-01,9.946101620942907617e-01
1.902882882882882820e-01,9.939983294603387254e-01
2.002981981981981907e-01,9.933541797672859053e-01
2.103081081081080994e-01,9.926778059965046808e-01
2.203180180180180081e-01,9.919693547760708441e-01
2.303279279279279168e-01,9.912289521052473074e-01
2.403378378378378533e-01,9.904566974713309158e-01
2.503477477477477620e-01,9.896527412391844525e-01
2.603576576576576707e-01,9.888172486627683222e-01
2.703675675675675794e-01,9.879503284177095779e-01
2.803774774774774881e-01,9.870521332584420993e-01
2.903873873873873968e-01,9.861228624760166594e-01
3.003972972972973055e-01,9.851626370738292282e-01
3.104072072072072142e-01,9.841716195756039509e-01
3.204171171171171228e-01,9.831500740108148895e-01
3.304270270270270315e-01,9.820981014683692889e-01
3.404369369369369402e-01,9.810158650247937651e-01
3.504468468468468489e-01,9.799035278594798726e-01
3.604567567567567576e-01,9.787613444805267626e-01
3.704666666666666663e-01,9.775895358881414587e-01
3.804765765765765750e-01,9.763882348979762149e-01
3.904864864864864837e-01,9.751576239566823734e-01
4.004963963963963924e-01,9.738978870575050184e-01
4.105063063063063011e-01,9.726093956038920352e-01
4.205162162162162098e-01,9.712922559384640220e-01
4.305261261261261185e-01,9.699466706608722566e-01
4.405360360360360272e-01,9.685728426784494527e-01
4.505459459459459359e-01,9.671710434127837042e-01
4.605558558558558446e-01,9.657415628431056387e-01
4.705657657657657533e-01,9.642845634885232053e-01
4.805756756756757175e-01,9.628002673474933548e-01
4.905855855855856262e-01,9.612888964601344899e-01
5.005954954954955349e-01,9.597508092861574136e-01
5.106054054054054436e-01,9.581861971758435237e-01
5.206153153153153523e-01,9.565952863047120225e-01
5.306252252252252610e-01,9.549783159146791878e-01
5.406351351351351697e-01,9.533355620265276942e-01
5.506450450450450784e-01,9.516673533877081370e-01
5.606549549549549871e-01,9.499738896367759811e-01
5.706648648648648958e-01,9.482554250084896941e-01
5.806747747747748045e-01,9.465122137313511930e-01
5.906846846846847132e-01,9.447445298862363616e-01
6.006945945945946219e-01,9.429526845456899231e-01
6.107045045045045306e-01,9.411369539863225775e-01
6.207144144144144393e-01,9.392976131537110751e-01
6.307243243243243480e-01,9.374349369701963086e-01
6.407342342342342567e-01,9.355492003469314533e-01
6.507441441441441654e-01,9.336406854196563909e-01
6.607540540540540741e-01,9.317096950426557722e-01
6.707639639639639828e-01,9.297565156003916309e-01
6.807738738738738915e-01,9.277814319111730157e-01
6.907837837837838002e-01,9.257847287894678256e-01
7.007936936936937089e-01,9.237666910309784152e-01
7.108036036036036176e-01,9.217276080088255830e-01
7.208135135135135263e-01,9.196677891726308118e-01
7.308234234234234350e-01,9.175875298924955903e-01
7.408333333333333437e-01,9.154871238725309501e-01
7.508432432432432524e-01,9.133668650645061504e-01
7.608531531531531611e-01,9.112270467583551969e-01
7.708630630630630698e-01,9.090767487417270587e-01
7.808729729729729785e-01,9.068948097368877415e-01
7.908828828828828872e-01,9.046955867155100917e-01
8.008927927927927959e-01,9.024790825301951536e-01
8.109027027027027046e-01,9.002453000596668531e-01
8.209126126126126133e-01,8.979942421907353145e-01
8.309225225225225220e-01,8.957259170688335326e-01
8.409324324324324307e-01,8.934404691575039692e-01
8.509423423423423394e-01,8.911381720273954254e-01
8.609522522522522481e-01,8.888192967058237137e-01
8.709621621621621568e-01,8.864841295691546774e-01
8.809720720720720655e-01,8.841329919374595336e-01
8.909819819819819742e-01,8.817662037840521272e-01
9.009918918918918829e-01,8.793840855429285730e-01
9.110018018018017916e-01,8.769869573524019524e-01
9.210117117117117003e-01,8.745751214108584692e-01
9.310216216216216090e-01,8.721488363314402470e-01
9.410315315315315177e-01,8.697084033248432267e-01
9.510414414414414264e-01,8.672541173890060406e-01
9.610513513513514461e-01,8.647862774715469047e-01
9.710612612612613548e-01,8.623051819868916557e-01
9.810711711711712635e-01,8.598111272874437994e-01
9.910810810810811722e-01,8.573043990250985846e-01
1.001090990990991081e+00,8.547852903581544259e-01
1.011100900900900879e+00,8.522540955026823850e-01
1.021110810810810898e+00,8.497111084751108878e-01
1.031120720720720696e+00,8.471566230020936006e-01
1.041130630630630716e+00,8.445908827772924399e-01
1.051140540540540513e+00,8.420142812136994781e-01
1.061150450450450533e+00,8.394270174756809366e-01
1.071160360360360331e+00,8.368293830219583063e-01
1.081170270270270350e+00,8.342216680404608287e-01
1.091180180180180148e+00,8.316041614766942480e-01
1.101190090090090168e+00,8.289771488254255027e-01
1.111199999999999966e+00,8.263408967580739839e-01
1.121209909909909985e+00,8.236956794575769347e-01
1.131219819819819783e+00,8.210417721754166287e-01
1.141229729729729803e+00,8.183794481822275202e-01
1.151239639639639600e+00,8.157089786268797438e-01
1.161249549549549620e+00,8.130306326290507313e-01
1.171259459459459418e+00,8.103446772429401257e-01
1.181269369369369437e+00,8.076513776305032088e-01
1.191279279279279235e+00,8.049509967418471135e-01
1.201289189189189255e+00,8.022437939234678961e-01
1.211299099099099053e+00,7.995300270770129281e-01
1.221309009009009072e+00,7.968099527853366171e-01
1.231318918918918870e+00,7.940838250291502032e-01
1.241328828828828890e+00,7.913518956801145476e-01
1.251338738738738687e+00,7.886144146122741061e-01
1.261348648648648707e+00,7.858716296481589314e-01
1.271358558558558505e+00,7.831237864314685160e-01
1.281368468468468524e+00,7.803711285116141649e-01
1.291378378378378544e+00,7.776138944322477098e-01
1.301388288288288342e+00,7.748523217348279868e-01
1.311398198198198362e+00,7.720866463053392970e-01
1.321408108108108159e+00,7.693171020272205896e-01
1.331418018018018179e+00,7.665439202827147858e-01
1.341427927927927977e+00,7.637673303253611490e-01
1.351437837837837996e+00,7.609875591887765856e-01
1.361447747747747794e+00,7.582048316521876608e-01
1.371457657657657814e+00,7.554193700977204218e-01
1.381467567567567611e+00,7.526313914491566948e-01
1.391477477477477631e+00,7.498411114505916242e-01
1.401487387387387429e+00,7.470487443628314184e-01
1.411497297297297449e+00,7.442545020621863516e-01
1.421507207207207246e+00,7.414585940766117433e-01
1.431517117117117266e+00,7.386612274198042227e-01
1.441527027027027064e+00,7.358626069002731640e-01
1.451536936936937083e+00,7.330629347934158879e-01
1.461546846846846881e+00,7.302624168475937427e-01
1.471556756756756901e+00,7.274612336214159036e-01
1.481566666666666698e+00,7.246595878967921900e-01
1.491576576576576718e+00,7.218576707656062519e-01
1.501586486486486516e+00,7.190556710071902558e-01
1.511596396396396536e+00,7.162537749369469742e-01
1.521606306306306333e+00,7.134521664443778111e-01
1.531616216216216353e+00,7.106510269121748546e-01
1.541626126126126151e+00,7.078505353247286358e-01
1.551636036036036170e+00,7.050508681604964467e-01
1.561645945945945968e+00,7.022521993445113297e-01
1.571655855855855988e+00,6.994547002983022566e-01
1.581665765765765785e+00,6.966585399659684930e-01
1.591675675675675805e+00,6.938638847494640327e-01
1.601685585585585603e+00,6.910708985134347282e-01
1.611695495495495623e+00,6.882797425425818405e-01
1.621705405405405420e+00,6.854905755649979282e-01
1.631715315315315440e+00,6.827035537062992043e-01
1.641725225225225238e+00,6.799188304909979941e-01
1.651735135135135257e+00,6.771365568288377768e-01
1.661745045045045055e+00,6.743568810043207851e-01
1.671754954954955075e+00,6.715799486662529239e-01
1.681764864864864872e+00,6.688059028011673623e-01
1.691774774774774892e+00,6.660348837535485789e-01
1.701784684684684690e+00,6.632670291601857615e-01
1.711794594594594709e+00,6.605024751762897939e-01
1.721804504504504507e+00,6.577413626966850391e-01
1.731814414414414527e+00,6.549838251048994975e-01
1.741824324324324325e+00,6.522299920388421324e-01
1.751834234234234344e+00,6.494799906628477837e-01
1.761844144144144142e+00,6.467339456369979311e-01
1.771854054054054162e+00,6.439919791291579543e-01
1.781863963963963959e+00,6.412542108175587341e-01
1.791873873873873979e+00,6.385207578922321714e-01
1.801883783783783777e+00,6.357917350533135448e-01
1.811893693693693796e+00,6.330672545045037403e-01
1.821903603603603594e+00,6.303474259578918382e-01
1.831913513513513614e+00,6.276323566153617639e-01
1.841923423423423412e+00,6.249221511715651323e-01
1.851933333333333431e+00,6.222169118050785430e-01
1.861943243243243229e+00,6.195167382063841988e-01
1.871953153153153249e+00,6.168217318878516098e-01
1.881963063063063046e+00,6.141319999084617898e-01
1.891972972972973066e+00,6.114476394973995532e-01
1.901982882882882864e+00,6.087687454967946055e-01
1.911992792792792883e+00,6.060954107965951243e-01
1.922002702702702903e+00,6.034277263757368281e-01
1.932012612612612701e+00,6.007657813156981330e-01
1.942022522522522721e+00,5.981096628409949822e-01
1.952032432432432518e+00,5.954594563248604144e-01
1.962042342342342538e+00,5.928152453180641768e-01
1.972052252252252336e+00,5.901771115788589928e-01
1.982062162162162355e+00,5.875451350919315141e-01
1.992072072072072153e+00,5.849193940849380935e-01
2.002081981981982395e+00,5.822999622014809473e-01
2.012091891891892192e+00,5.796869099684647253e-01
2.022101801801801990e+00,5.770803086176300445e-01
2.032111711711712232e+00,5.744802275155876936e-01
2.042121621621622030e+00,5.718867341621519662e-01
2.052131531531531827e+00,5.692998942041465060e-01
2.062141441441441625e+00,5.667197714524943031e-01
2.072151351351351867e+00,5.641464278974696045e-01
2.082161261261261664e+00,5.615799237235119534e-01
2.092171171171171462e+00,5.590203173236091283e-01
2.102181081081081260e+00,5.564676652981314087e-01
2.112190990990991502e+00,5.539220224737505527e-01
2.122200900900901299e+00,5.513834419998457914e-01
2.132210810810811097e+00,5.488519782653066281e-01
2.142220720720720895e+00,5.463276834412688077e-01
2.152230630630631136e+00,5.438106068752408540e-01
2.162240540540540934e+00,5.413007963826768076e-01
2.172250450450450732e+00,5.387982982683531263e-01
2.182260360360360529e+00,5.363031573454554168e-01
2.192270270270270771e+00,5.338154169565219043e-01
2.202280180180180569e+00,5.313351189996278201e-01
2.212290090090090366e+00,5.288623039438137274e-01
2.222300000000000164e+00,5.263970108517468383e-01
2.232309909909910406e+00,5.239392774096582883e-01
2.242319819819820204e+00,5.214891399546649486e-01
2.252329729729730001e+00,5.190466334797360082e-01
2.262339639639639799e+00,5.166117917585740793e-01
2.272349549549550041e+00,5.141846472188971173e-01
2.282359459459459838e+00,5.117652309918730991e-01
2.292369369369369636e+00,5.093535729572717941e-01
2.302379279279279434e+00,5.069497017661309668e-01
2.312389189189189675e+00,5.045536448600936863e-01
2.322399099099099473e+00,5.021654284987157046e-01
2.332409009009009271e+00,4.997850777793121368e-01
2.342418918918919069e+00,4.974126166527823578e-01
2.352428828828829310e+00,4.950480679482521795e-01
2.362438738738739108e+00,4.926914533949249830e-01
2.372448648648648906e+00,4.903427936419938460e-01
2.382458558558558703e+00,4.880021080099682385e-01
2.392468468468468945e+00,4.856694138153112017e-01
2.402478378378378743e+00,4.833447280511302124e-01
2.412488288288288540e+00,4.810280667625926321e-01
2.422498198198198338e+00,4.787194449669062712e-01
2.432508108108108580e+00,4.764188766726100144e-01
2.442518018018018378e+00,4.741263748961008218e-01
2.452527927927928175e+00,4.718419516862163432e-01
2.462537837837837973e+00,4.695656181374344151e-01
2.472547747747748215e+00,4.672973844053555093e-01
2.482557657657658012e+00,4.650372597308056744e-01
2.492567567567567810e+00,4.627852524565800318e-01
2.502577477477477608e+00,4.605413700501554963e-01
2.512587387387387849e+00,4.583056189595206553e-01
2.522597297297297647e+00,4.560780045823906725e-01
2.532607207207207445e+00,4.538585317208719827e-01
2.542617117117117242e+00,4.516472043699492067e-01
2.552627027027027484e+00,4.494440257139114547e-01
2.562636936936937282e+00,4.472489981545708648e-01
2.572646846846847080e+00,4.450621233285069200e-01
2.582656756756757321e+00,4.428834021234875906e-01
2.592666666666667119e+00,4.407128346961737830e-01
2.602676576576576917e+00,4.385504204942200501e-01
2.612686486486486714e+00,4.363961582742785783e-01
2.622696396396396956e+00,4.342500461226750375e-01
2.632706306306306754e+00,4.321120814542052102e-01
2.642716216216216552e+00,4.299822597319133965e-01
2.652726126126126349e+00,4.278605756869442445e-01
2.662736036036036591e+00,4.257470244011697380e-01
2.672745945945946389e+00,4.236416003313747680e-01
2.682755855855856186e+00,4.215442972640573993e-01
2.692765765765765984e+00,4.194551086591156164e-01
2.702775675675676226e+00,4.173740271107955757e-01
2.712785585585586023e+00,4.153010447642653258e-01
2.722795495495495821e+00,4.132361532296879858e-01
2.732805405405405619e+00,4.111793435937382002e-01
2.742815315315315861e+00,4.091306064408405385e-01
2.752825225225225658e+00,4.070899318695421765e-01
2.762835135135135456e+00,4.050573095072754204e-01
2.772845045045045254e+00,4.030327285231527501e-01
2.782854954954955495e+00,4.010161776562107816e-01
2.792864864864865293e+00,3.990076452204597279e-01
2.802874774774775091e+00,3.970071191244138320e-01
2.812884684684684888e+00,3.950145868896803303e-01
2.822894594594595130e+00,3.930300356679153895e-01
2.832904504504504928e+00,3.910534522189622608e-01
2.842914414414414725e+00,3.890848202385814858e-01
2.852924324324324523e+00,3.871241212489523464e-01
