time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh
0,-0.745124,0.194578,0,0,0,0,0,0,0,0.00310059,0.926764,0.880944,1.42584,4.81221e+233,576,83886081,3.01293e-314,2.1026e-297
0,0.421534,-0.645329,0,0,0,0,0,0,0,0.00310059,0.926653,0.880769,1.42573,4.81221e+233,577,83886081,3.01293e-314,2.1026e-297
0,0.0914867,-0.766049,0,0,0,0,0,0,0,0.00310059,0.926543,0.880594,1.42561,4.81221e+233,578,83886081,3.01293e-314,2.1026e-297
0,0.706269,0.312164,0,0,0,0,0,0,0,0.00310059,0.926432,0.880419,1.4255,4.81221e+233,579,83886081,3.01293e-314,2.1026e-297
0,0.741001,0.219636,0,0,0,0,0,0,0,0.00310059,0.926322,0.880244,1.42539,4.81221e+233,580,83886081,3.01293e-314,2.1026e-297
0,-0.561209,-0.532382,0,0,0,0,0,0,0,0.00310059,0.926211,0.880069,1.42527,4.81221e+233,581,83886081,3.01293e-314,2.1026e-297
0,-0.444848,0.633687,0,0,0,0,0,0,0,0.00310059,0.926101,0.879895,1.42516,4.81221e+233,582,83886081,3.01293e-314,2.1026e-297
0,0.196813,0.749518,0,0,0,0,0,0,0,0.00310059,0.925991,0.87972,1.42505,4.81221e+233,583,83886081,3.01293e-314,2.1026e-297
0,-0.680497,-0.372159,0,0,0,0,0,0,0,0.00310059,0.92588,0.879545,1.42493,4.81221e+233,584,83886081,3.01293e-314,2.1026e-297
0,-0.422381,0.651336,0,0,0,0,0,0,0,0.00310059,0.92577,0.87937,1.42482,4.81221e+233,585,83886081,3.01293e-314,2.1026e-297
0,-0.755789,-0.180261,0,0,0,0,0,0,0,0.00310059,0.92566,0.879196,1.42471,4.81221e+233,586,83886081,3.01293e-314,2.1026e-297
0,-0.753388,0.192836,0,0,0,0,0,0,0,0.00310059,0.925549,0.879021,1.42459,4.81221e+233,587,83886081,3.01293e-314,2.1026e-297
0,-0.670551,-0.395234,0,0,0,0,0,0,0,0.00310059,0.925439,0.878846,1.42448,4.81221e+233,588,83886081,3.01293e-314,2.1026e-297
0,-0.631128,0.456723,0,0,0,0,0,0,0,0.00310059,0.925329,0.878672,1.42437,4.81221e+233,589,83886081,3.01293e-314,2.1026e-297
0,-0.251793,-0.737963,0,0,0,0,0,0,0,0.00310059,0.925218,0.878497,1.42425,4.81221e+233,590,83886081,3.01293e-314,2.1026e-297
0,0.33199,0.706289,0,0,0,0,0,0,0,0.00310059,0.925108,0.878322,1.42414,4.81221e+233,591,83886081,3.01293e-314,2.1026e-297
0,-0.257646,-0.737393,0,0,0,0,0,0,0,0.00310059,0.924998,0.878148,1.42403,4.81221e+233,592,83886081,3.01293e-314,2.1026e-297
0,-0.664421,0.41199,0,0,0,0,0,0,0,0.00310059,0.924887,0.877974,1.42391,4.81221e+233,593,83886081,3.01293e-314,2.1026e-297
0,0.55091,-0.555655,0,0,0,0,0,0,0,0.00310059,0.924777,0.877799,1.4238,4.81221e+233,594,83886081,3.01293e-314,2.1026e-297
0,-0.77956,-0.0748569,0,0,0,0,0,0,0,0.00310059,0.924667,0.877625,1.42369,4.81221e+233,595,83886081,3.01293e-314,2.1026e-297
0,0.772665,-0.1318,0,0,0,0,0,0,0,0.00310059,0.924557,0.877451,1.42357,4.81221e+233,596,83886081,3.01293e-314,2.1026e-297
0,-0.629024,-0.468804,0,0,0,0,0,0,0,0.00310059,0.924447,0.877276,1.42346,4.81221e+233,597,83886081,3.01293e-314,2.1026e-297
0,0.128435,0.774609,0,0,0,0,0,0,0,0.00310059,0.924337,0.877102,1.42335,4.81221e+233,598,83886081,3.01293e-314,2.1026e-297
0,0.342583,-0.707261,0,0,0,0,0,0,0,0.00310059,0.924226,0.876928,1.42324,4.81221e+233,599,83886081,3.01293e-314,2.1026e-297
0,-0.442441,0.650305,0,0,0,0,0,0,0,0.00310059,0.924116,0.876754,1.42312,4.81221e+233,600,83886081,3.01293e-314,2.1026e-297
0,-0.453139,0.643727,0,0,0,0,0,0,0,0.00310059,0.924006,0.87658,1.42301,4.81221e+233,601,83886081,3.01293e-314,2.1026e-297
0,0.772222,0.156404,0,0,0,0,0,0,0,0.00310059,0.923896,0.876406,1.4229,4.81221e+233,602,83886081,3.01293e-314,2.1026e-297
0,-0.751928,-0.237623,0,0,0,0,0,0,0,0.00310059,0.923786,0.876232,1.42278,4.81221e+233,603,83886081,3.01293e-314,2.1026e-297
0,-0.770871,-0.169381,0,0,0,0,0,0,0,0.00310059,0.923676,0.876057,1.42267,4.81221e+233,604,83886081,3.01293e-314,2.1026e-297
0,-0.488039,0.621147,0,0,0,0,0,0,0,0.00310059,0.923566,0.875883,1.42256,4.81221e+233,605,83886081,3.01293e-314,2.1026e-297
0,0.622321,-0.487643,0,0,0,0,0,0,0,0.00310059,0.923456,0.875709,1.42244,4.81221e+233,606,83886081,3.01293e-314,2.1026e-297
0,0.546198,0.572551,0,0,0,0,0,0,0,0.00310059,0.923346,0.875535,1.42233,4.81221e+233,607,83886081,3.01293e-314,2.1026e-297
0,-0.381967,0.693767,0,0,0,0,0,0,0,0.00310059,0.923236,0.875362,1.42222,4.81221e+233,608,83886081,3.01293e-314,2.1026e-297
0,-0.344605,0.713809,0,0,0,0,0,0,0,0.00310059,0.923126,0.875188,1.42211,4.81221e+233,609,83886081,3.01293e-314,2.1026e-297
0,0.663627,0.434673,0,0,0,0,0,0,0,0.00310059,0.923016,0.875014,1.42199,4.81221e+233,610,83886081,3.01293e-314,2.1026e-297
0,-0.788418,0.0938409,0,0,0,0,0,0,0,0.00310059,0.922906,0.874841,1.42188,4.81221e+233,611,83886081,3.01293e-314,2.1026e-297
0,-0.302787,-0.734708,0,0,0,0,0,0,0,0.00310059,0.922796,0.874667,1.42177,4.81221e+233,612,83886081,3.01293e-314,2.1026e-297
0,-0.793195,-0.0582002,0,0,0,0,0,0,0,0.00310059,0.922686,0.874493,1.42165,4.81221e+233,613,83886081,3.01293e-314,2.1026e-297
0,0.439203,0.663864,0,0,0,0,0,0,0,0.00310059,0.922576,0.87432,1.42154,4.81221e+233,614,83886081,3.01293e-314,2.1026e-297
0,-0.571364,0.555182,0,0,0,0,0,0,0,0.00310059,0.922466,0.874146,1.42143,4.81221e+233,615,83886081,3.01293e-314,2.1026e-297
0,0.797237,0.0130001,0,0,0,0,0,0,0,0.00310059,0.922356,0.873972,1.42132,4.81221e+233,616,83886081,3.01293e-314,2.1026e-297
0,0.540038,-0.587526,0,0,0,0,0,0,0,0.00310059,0.922246,0.873799,1.4212,4.81221e+233,617,83886081,3.01293e-314,2.1026e-297
0,0.688694,0.404477,0,0,0,0,0,0,0,0.00310059,0.922136,0.873625,1.42109,4.81221e+233,618,83886081,3.01293e-314,2.1026e-297
0,-0.654636,-0.458723,0,0,0,0,0,0,0,0.00310059,0.922026,0.873452,1.42098,4.81221e+233,619,83886081,3.01293e-314,2.1026e-297
0,0.79705,-0.0689967,0,0,0,0,0,0,0,0.00310059,0.921917,0.873278,1.42086,4.81221e+233,620,83886081,3.01293e-314,2.1026e-297
0,-0.779635,-0.182469,0,0,0,0,0,0,0,0.00310059,0.921807,0.873105,1.42075,4.81221e+233,621,83886081,3.01293e-314,2.1026e-297
0,0.711823,-0.368107,0,0,0,0,0,0,0,0.00310059,0.921697,0.872931,1.42064,4.81221e+233,622,83886081,3.01293e-314,2.1026e-297
0,0.0698748,0.798986,0,0,0,0,0,0,0,0.00310059,0.921587,0.872758,1.42052,4.81221e+233,623,83886081,3.01293e-314,2.1026e-297
0,0.0501775,-0.80113,0,0,0,0,0,0,0,0.00310059,0.921477,0.872585,1.42041,4.81221e+233,624,83886081,3.01293e-314,2.1026e-297
0,-0.787913,-0.156807,0,0,0,0,0,0,0,0.00310059,0.921368,0.872412,1.4203,4.81221e+233,625,83886081,3.01293e-314,2.1026e-297
0,-0.148099,-0.790273,0,0,0,0,0,0,0,0.00310059,0.921258,0.872239,1.42019,4.81221e+233,626,83886081,3.01293e-314,2.1026e-297
0,0.743748,0.307202,0,0,0,0,0,0,0,0.00310059,0.921148,0.872066,1.42007,4.81221e+233,627,83886081,3.01293e-314,2.1026e-297
0,0.482586,0.644759,0,0,0,0,0,0,0,0.00310059,0.921038,0.871893,1.41996,4.81221e+233,628,83886081,3.01293e-314,2.1026e-297
0,0.54015,0.598259,0,0,0,0,0,0,0,0.00310059,0.920929,0.871719,1.41985,4.81221e+233,629,83886081,3.01293e-314,2.1026e-297
0,-0.310272,-0.744633,0,0,0,0,0,0,0,0.00310059,0.920819,0.871546,1.41974,4.81221e+233,630,83886081,3.01293e-314,2.1026e-297
0,0.451451,-0.669338,0,0,0,0,0,0,0,0.00310059,0.920709,0.871373,1.41962,4.81221e+233,631,83886081,3.01293e-314,2.1026e-297
0,-0.00194837,-0.808017,0,0,0,0,0,0,0,0.00310059,0.9206,0.8712,1.41951,4.81221e+233,632,83886081,3.01293e-314,2.1026e-297
0,0.793907,0.153888,0,0,0,0,0,0,0,0.00310059,0.92049,0.871027,1.4194,4.81221e+233,633,83886081,3.01293e-314,2.1026e-297
0,0.543629,-0.599594,0,0,0,0,0,0,0,0.00310059,0.92038,0.870854,1.41928,4.81221e+233,634,83886081,3.01293e-314,2.1026e-297
0,-0.493024,0.642689,0,0,0,0,0,0,0,0.00310059,0.920271,0.870681,1.41917,4.81221e+233,635,83886081,3.01293e-314,2.1026e-297
0,-0.647258,0.488116,0,0,0,0,0,0,0,0.00310059,0.920161,0.870508,1.41906,4.81221e+233,636,83886081,3.01293e-314,2.1026e-297
0,0.641492,0.496748,0,0,0,0,0,0,0,0.00310059,0.920051,0.870336,1.41895,4.81221e+233,637,83886081,3.01293e-314,2.1026e-297
0,-0.0641907,-0.809456,0,0,0,0,0,0,0,0.00310059,0.919942,0.870163,1.41883,4.81221e+233,638,83886081,3.01293e-314,2.1026e-297
0,0.335425,0.740201,0,0,0,0,0,0,0,0.00310059,0.919832,0.86999,1.41872,4.81221e+233,639,83886081,3.01293e-314,2.1026e-297
0,-0.748506,-0.318145,0,0,0,0,0,0,0,0.00310059,0.919723,0.869818,1.41861,4.81221e+233,640,83886081,3.01293e-314,2.1026e-297
0,0.439209,-0.685306,0,0,0,0,0,0,0,0.00310059,0.919613,0.869645,1.4185,4.81221e+233,641,83886081,3.01293e-314,2.1026e-297
0,0.689987,0.433056,0,0,0,0,0,0,0,0.00310059,0.919504,0.869472,1.41838,4.81221e+233,642,83886081,3.01293e-314,2.1026e-297
0,-0.795275,-0.179526,0,0,0,0,0,0,0,0.00310059,0.919394,0.8693,1.41827,4.81221e+233,643,83886081,3.01293e-314,2.1026e-297
0,0.0858855,0.811412,0,0,0,0,0,0,0,0.00310059,0.919285,0.869127,1.41816,4.81221e+233,644,83886081,3.01293e-314,2.1026e-297
0,-0.450162,0.681317,0,0,0,0,0,0,0,0.00310059,0.919175,0.868955,1.41805,4.81221e+233,645,83886081,3.01293e-314,2.1026e-297
0,-0.806354,0.133069,0,0,0,0,0,0,0,0.00310059,0.919066,0.868782,1.41793,4.81221e+233,646,83886081,3.01293e-314,2.1026e-297
0,-0.501731,0.645953,0,0,0,0,0,0,0,0.00310059,0.918956,0.86861,1.41782,4.81221e+233,647,83886081,3.01293e-314,2.1026e-297
0,-0.486032,-0.658665,0,0,0,0,0,0,0,0.00310059,0.918847,0.868437,1.41771,4.81221e+233,648,83886081,3.01293e-314,2.1026e-297
0,-0.812502,0.104811,0,0,0,0,0,0,0,0.00310059,0.918737,0.868265,1.41759,4.81221e+233,649,83886081,3.01293e-314,2.1026e-297
0,-0.707806,-0.413804,0,0,0,0,0,0,0,0.00310059,0.918628,0.868092,1.41748,4.81221e+233,650,83886081,3.01293e-314,2.1026e-297
0,-0.0678613,-0.817739,0,0,0,0,0,0,0,0.00310059,0.918518,0.86792,1.41737,4.81221e+233,651,83886081,3.01293e-314,2.1026e-297
0,-0.767748,-0.291444,0,0,0,0,0,0,0,0.00310059,0.918409,0.867748,1.41726,4.81221e+233,652,83886081,3.01293e-314,2.1026e-297
0,-0.703337,-0.425164,0,0,0,0,0,0,0,0.00310059,0.9183,0.867576,1.41714,4.81221e+233,653,83886081,3.01293e-314,2.1026e-297
0,-0.755967,-0.324087,0,0,0,0,0,0,0,0.00310059,0.91819,0.867403,1.41703,4.81221e+233,654,83886081,3.01293e-314,2.1026e-297
0,-0.595693,0.568101,0,0,0,0,0,0,0,0.00310059,0.918081,0.867231,1.41692,4.81221e+233,655,83886081,3.01293e-314,2.1026e-297
0,-0.430204,0.702557,0,0,0,0,0,0,0,0.00310059,0.917972,0.867059,1.41681,4.81221e+233,656,83886081,3.01293e-314,2.1026e-297
0,0.665927,-0.486082,0,0,0,0,0,0,0,0.00310059,0.917862,0.866887,1.41669,4.81221e+233,657,83886081,3.01293e-314,2.1026e-297
0,-0.643763,-0.516118,0,0,0,0,0,0,0,0.00310059,0.917753,0.866715,1.41658,4.81221e+233,658,83886081,3.01293e-314,2.1026e-297
0,0.029292,0.825243,0,0,0,0,0,0,0,0.00310059,0.917644,0.866543,1.41647,4.81221e+233,659,83886081,3.01293e-314,2.1026e-297
0,-0.826364,0.00909867,0,0,0,0,0,0,0,0.00310059,0.917534,0.866371,1.41636,4.81221e+233,660,83886081,3.01293e-314,2.1026e-297
0,-0.400027,0.723888,0,0,0,0,0,0,0,0.00310059,0.917425,0.866199,1.41624,4.81221e+233,661,83886081,3.01293e-314,2.1026e-297
0,0.756913,-0.334958,0,0,0,0,0,0,0,0.00310059,0.917316,0.866027,1.41613,4.81221e+233,662,83886081,3.01293e-314,2.1026e-297
0,0.827439,0.0392001,0,0,0,0,0,0,0,0.00310059,0.917207,0.865855,1.41602,4.81221e+233,663,83886081,3.01293e-314,2.1026e-297
0,0.127975,0.819081,0,0,0,0,0,0,0,0.00310059,0.917097,0.865683,1.41591,4.81221e+233,664,83886081,3.01293e-314,2.1026e-297
0,-0.550064,0.621113,0,0,0,0,0,0,0,0.00310059,0.916988,0.865511,1.41579,4.81221e+233,665,83886081,3.01293e-314,2.1026e-297
0,-0.827886,0.0635348,0,0,0,0,0,0,0,0.00310059,0.916879,0.865339,1.41568,4.81221e+233,666,83886081,3.01293e-314,2.1026e-297
0,0.491879,-0.669752,0,0,0,0,0,0,0,0.00310059,0.916769,0.865168,1.41557,4.81221e+233,667,83886081,3.01293e-314,2.1026e-297
0,0.708009,0.436244,0,0,0,0,0,0,0,0.00310059,0.91666,0.864996,1.41546,4.81221e+233,668,83886081,3.01293e-314,2.1026e-297
0,0.286169,-0.781514,0,0,0,0,0,0,0,0.00310059,0.916551,0.864824,1.41535,4.81221e+233,669,83886081,3.01293e-314,2.1026e-297
0,0.782499,0.285352,0,0,0,0,0,0,0,0.00310059,0.916442,0.864653,1.41523,4.81221e+233,670,83886081,3.01293e-314,2.1026e-297
0,0.456823,-0.697221,0,0,0,0,0,0,0,0.00310059,0.916333,0.864481,1.41512,4.81221e+233,671,83886081,3.01293e-314,2.1026e-297
0,0.790675,0.265919,0,0,0,0,0,0,0,0.00310059,0.916224,0.86431,1.41501,4.81221e+233,672,83886081,3.01293e-314,2.1026e-297
0,0.82936,0.0954805,0,0,0,0,0,0,0,0.00310059,0.916115,0.864138,1.4149,4.81221e+233,673,83886081,3.01293e-314,2.1026e-297
0,-0.273301,-0.789518,0,0,0,0,0,0,0,0.00310059,0.916006,0.863966,1.41478,4.81221e+233,674,83886081,3.01293e-314,2.1026e-297
0,0.836003,-0.0144174,0,0,0,0,0,0,0,0.00310059,0.915896,0.863795,1.41467,4.81221e+233,675,83886081,3.01293e-314,2.1026e-297
0,0.666334,-0.506148,0,0,0,0,0,0,0,0.00310059,0.915787,0.863623,1.41456,4.81221e+233,676,83886081,3.01293e-314,2.1026e-297
0,-0.743744,-0.384852,0,0,0,0,0,0,0,0.00310059,0.915678,0.863452,1.41445,4.81221e+233,677,83886081,3.01293e-314,2.1026e-297
0,0.727694,-0.415702,0,0,0,0,0,0,0,0.00310059,0.915569,0.863281,1.41433,4.81221e+233,678,83886081,3.01293e-314,2.1026e-297
0,0.83824,0.0279245,0,0,0,0,0,0,0,0.00310059,0.91546,0.863109,1.41422,4.81221e+233,679,83886081,3.01293e-314,2.1026e-297
0,0.829071,-0.130953,0,0,0,0,0,0,0,0.00310059,0.915351,0.862938,1.41411,4.81221e+233,680,83886081,3.01293e-314,2.1026e-297
0,-0.838576,0.0487989,0,0,0,0,0,0,0,0.00310059,0.915242,0.862766,1.414,4.81221e+233,681,83886081,3.01293e-314,2.1026e-297
0,-0.142469,-0.828478,0,0,0,0,0,0,0,0.00310059,0.915133,0.862595,1.41388,4.81221e+233,682,83886081,3.01293e-314,2.1026e-297
0,0.362315,-0.759263,0,0,0,0,0,0,0,0.00310059,0.915024,0.862424,1.41377,4.81221e+233,683,83886081,3.01293e-314,2.1026e-297
0,-0.165769,-0.825437,0,0,0,0,0,0,0,0.00310059,0.914915,0.862253,1.41366,4.81221e+233,684,83886081,3.01293e-314,2.1026e-297
0,-0.822222,-0.183988,0,0,0,0,0,0,0,0.00310059,0.914806,0.862081,1.41355,4.81221e+233,685,83886081,3.01293e-314,2.1026e-297
0,-0.834112,0.123424,0,0,0,0,0,0,0,0.00310059,0.914697,0.86191,1.41344,4.81221e+233,686,83886081,3.01293e-314,2.1026e-297
0,0.445785,-0.71647,0,0,0,0,0,0,0,0.00310059,0.914588,0.861739,1.41332,4.81221e+233,687,83886081,3.01293e-314,2.1026e-297
0,0.235204,0.811054,0,0,0,0,0,0,0,0.00310059,0.914479,0.861568,1.41321,4.81221e+233,688,83886081,3.01293e-314,2.1026e-297
0,0.828077,-0.168807,0,0,0,0,0,0,0,0.00310059,0.91437,0.861397,1.4131,4.81221e+233,689,83886081,3.01293e-314,2.1026e-297
0,-0.205422,-0.82042,0,0,0,0,0,0,0,0.00310059,0.914261,0.861226,1.41299,4.81221e+233,690,83886081,3.01293e-314,2.1026e-297
0,0.26404,0.804145,0,0,0,0,0,0,0,0.00310059,0.914152,0.861055,1.41287,4.81221e+233,691,83886081,3.01293e-314,2.1026e-297
0,-0.0731014,-0.843862,0,0,0,0,0,0,0,0.00310059,0.914044,0.860884,1.41276,4.81221e+233,692,83886081,3.01293e-314,2.1026e-297
0,-0.832806,-0.157999,0,0,0,0,0,0,0,0.00310059,0.913935,0.860713,1.41265,4.81221e+233,693,83886081,3.01293e-314,2.1026e-297
0,-0.22523,-0.817852,0,0,0,0,0,0,0,0.00310059,0.913826,0.860542,1.41254,4.81221e+233,694,83886081,3.01293e-314,2.1026e-297
0,0.0946392,-0.843645,0,0,0,0,0,0,0,0.00310059,0.913717,0.860371,1.41243,4.81221e+233,695,83886081,3.01293e-314,2.1026e-297
0,0.724966,0.442946,0,0,0,0,0,0,0,0.00310059,0.913608,0.860201,1.41231,4.81221e+233,696,83886081,3.01293e-314,2.1026e-297
0,-0.849588,-0.0325997,0,0,0,0,0,0,0,0.00310059,0.913499,0.86003,1.4122,4.81221e+233,697,83886081,3.01293e-314,2.1026e-297
0,0.774396,-0.352502,0,0,0,0,0,0,0,0.00310059,0.91339,0.859859,1.41209,4.81221e+233,698,83886081,3.01293e-314,2.1026e-297
0,-0.36565,0.768976,0,0,0,0,0,0,0,0.00310059,0.913281,0.859688,1.41198,4.81221e+233,699,83886081,3.01293e-314,2.1026e-297
0,-0.708112,-0.474002,0,0,0,0,0,0,0,0.00310059,0.913173,0.859518,1.41186,4.81221e+233,700,83886081,3.01293e-314,2.1026e-297
0,-0.580733,0.624441,0,0,0,0,0,0,0,0.00310059,0.913064,0.859347,1.41175,4.81221e+233,701,83886081,3.01293e-314,2.1026e-297
0,-0.818391,0.241852,0,0,0,0,0,0,0,0.00310059,0.912955,0.859176,1.41164,4.81221e+233,702,83886081,3.01293e-314,2.1026e-297
0,-0.814498,-0.256765,0,0,0,0,0,0,0,0.00310059,0.912846,0.859006,1.41153,4.81221e+233,703,83886081,3.01293e-314,2.1026e-297
0,-0.814584,-0.258588,0,0,0,0,0,0,0,0.00310059,0.912738,0.858835,1.41142,4.81221e+233,704,83886081,3.01293e-314,2.1026e-297
0,0.255435,0.81624,0,0,0,0,0,0,0,0.00310059,0.912629,0.858665,1.4113,4.81221e+233,705,83886081,3.01293e-314,2.1026e-297
0,-0.342035,-0.784594,0,0,0,0,0,0,0,0.00310059,0.91252,0.858494,1.41119,4.81221e+233,706,83886081,3.01293e-314,2.1026e-297
0,0.729282,0.449228,0,0,0,0,0,0,0,0.00310059,0.912411,0.858324,1.41108,4.81221e+233,707,83886081,3.01293e-314,2.1026e-297
0,0.551243,0.656408,0,0,0,0,0,0,0,0.00310059,0.912303,0.858153,1.41097,4.81221e+233,708,83886081,3.01293e-314,2.1026e-297
0,0.857677,0.0146103,0,0,0,0,0,0,0,0.00310059,0.912194,0.857983,1.41086,4.81221e+233,709,83886081,3.01293e-314,2.1026e-297
0,0.637834,0.574522,0,0,0,0,0,0,0,0.00310059,0.912085,0.857812,1.41074,4.81221e+233,710,83886081,3.01293e-314,2.1026e-297
0,-0.846884,0.144155,0,0,0,0,0,0,0,0.00310059,0.911977,0.857642,1.41063,4.81221e+233,711,83886081,3.01293e-314,2.1026e-297
0,-0.67563,-0.531605,0,0,0,0,0,0,0,0.00310059,0.911868,0.857472,1.41052,4.81221e+233,712,83886081,3.01293e-314,2.1026e-297
0,0.236333,-0.827232,0,0,0,0,0,0,0,0.00310059,0.911759,0.857301,1.41041,4.81221e+233,713,83886081,3.01293e-314,2.1026e-297
0,0.67462,0.534922,0,0,0,0,0,0,0,0.00310059,0.91165,0.857131,1.4103,4.81221e+233,714,83886081,3.01293e-314,2.1026e-297
0,0.509608,-0.694716,0,0,0,0,0,0,0,0.00310059,0.911542,0.856961,1.41018,4.81221e+233,715,83886081,3.01293e-314,2.1026e-297
0,-0.0218054,-0.861936,0,0,0,0,0,0,0,0.00310059,0.911433,0.856791,1.41007,4.81221e+233,716,83886081,3.01293e-314,2.1026e-297
0,-0.724182,0.469094,0,0,0,0,0,0,0,0.00310059,0.911325,0.856621,1.40996,4.81221e+233,717,83886081,3.01293e-314,2.1026e-297
0,0.787938,-0.35316,0,0,0,0,0,0,0,0.00310059,0.911216,0.856451,1.40985,4.81221e+233,718,83886081,3.01293e-314,2.1026e-297
0,0.862686,-0.0492193,0,0,0,0,0,0,0,0.00310059,0.911108,0.85628,1.40974,4.81221e+233,719,83886081,3.01293e-314,2.1026e-297
0,0.241238,0.830383,0,0,0,0,0,0,0,0.00310059,0.910999,0.85611,1.40962,4.81221e+233,720,83886081,3.01293e-314,2.1026e-297
0,-0.627928,0.595417,0,0,0,0,0,0,0,0.00310059,0.91089,0.85594,1.40951,4.81221e+233,721,83886081,3.01293e-314,2.1026e-297
0,0.77513,-0.386097,0,0,0,0,0,0,0,0.00310059,0.910782,0.85577,1.4094,4.81221e+233,722,83886081,3.01293e-314,2.1026e-297
0,-0.153836,-0.852828,0,0,0,0,0,0,0,0.00310059,0.910673,0.8556,1.40929,4.81221e+233,723,83886081,3.01293e-314,2.1026e-297
0,0.827922,0.258092,0,0,0,0,0,0,0,0.00310059,0.910565,0.85543,1.40918,4.81221e+233,724,83886081,3.01293e-314,2.1026e-297
0,0.170722,-0.850885,0,0,0,0,0,0,0,0.00310059,0.910456,0.855261,1.40906,4.81221e+233,725,83886081,3.01293e-314,2.1026e-297
0,0.408507,-0.766394,0,0,0,0,0,0,0,0.00310059,0.910348,0.855091,1.40895,4.81221e+233,726,83886081,3.01293e-314,2.1026e-297
0,0.00274085,-0.86909,0,0,0,0,0,0,0,0.00310059,0.910239,0.854921,1.40884,4.81221e+233,727,83886081,3.01293e-314,2.1026e-297
0,0.266352,-0.827931,0,0,0,0,0,0,0,0.00310059,0.910131,0.854751,1.40873,4.81221e+233,728,83886081,3.01293e-314,2.1026e-297
0,0.395775,-0.775154,0,0,0,0,0,0,0,0.00310059,0.910022,0.854581,1.40862,4.81221e+233,729,83886081,3.01293e-314,2.1026e-297
0,0.338835,0.802361,0,0,0,0,0,0,0,0.00310059,0.909914,0.854411,1.4085,4.81221e+233,730,83886081,3.01293e-314,2.1026e-297
0,0.0782518,0.868071,0,0,0,0,0,0,0,0.00310059,0.909805,0.854241,1.40839,4.81221e+233,731,83886081,3.01293e-314,2.1026e-297
0,-0.581889,-0.649736,0,0,0,0,0,0,0,0.00310059,0.909697,0.854072,1.40828,4.81221e+233,732,83886081,3.01293e-314,2.1026e-297
0,0.730619,-0.477524,0,0,0,0,0,0,0,0.00310059,0.909588,0.853902,1.40817,4.81221e+233,733,83886081,3.01293e-314,2.1026e-297
0,-0.352906,0.798983,0,0,0,0,0,0,0,0.00310059,0.90948,0.853733,1.40806,4.81221e+233,734,83886081,3.01293e-314,2.1026e-297
0,-0.742943,-0.460472,0,0,0,0,0,0,0,0.00310059,0.909372,0.853563,1.40794,4.81221e+233,735,83886081,3.01293e-314,2.1026e-297
0,-0.357531,-0.798282,0,0,0,0,0,0,0,0.00310059,0.909263,0.853393,1.40783,4.81221e+233,736,83886081,3.01293e-314,2.1026e-297
0,-0.835718,0.260273,0,0,0,0,0,0,0,0.00310059,0.909155,0.853224,1.40772,4.81221e+233,737,83886081,3.01293e-314,2.1026e-297
0,-0.197612,-0.853347,0,0,0,0,0,0,0,0.00310059,0.909046,0.853054,1.40761,4.81221e+233,738,83886081,3.01293e-314,2.1026e-297
0,0.708065,-0.516703,0,0,0,0,0,0,0,0.00310059,0.908938,0.852885,1.4075,4.81221e+233,739,83886081,3.01293e-314,2.1026e-297
0,-0.623743,-0.616741,0,0,0,0,0,0,0,0.00310059,0.90883,0.852715,1.40738,4.81221e+233,740,83886081,3.01293e-314,2.1026e-297
0,-0.850511,-0.217127,0,0,0,0,0,0,0,0.00310059,0.908721,0.852546,1.40727,4.81221e+233,741,83886081,3.01293e-314,2.1026e-297
0,-0.814147,0.329795,0,0,0,0,0,0,0,0.00310059,0.908613,0.852377,1.40716,4.81221e+233,742,83886081,3.01293e-314,2.1026e-297
0,-0.77689,-0.411256,0,0,0,0,0,0,0,0.00310059,0.908505,0.852207,1.40705,4.81221e+233,743,83886081,3.01293e-314,2.1026e-297
0,-0.540724,0.693828,0,0,0,0,0,0,0,0.00310059,0.908396,0.852038,1.40694,4.81221e+233,744,83886081,3.01293e-314,2.1026e-297
0,-0.683453,0.554763,0,0,0,0,0,0,0,0.00310059,0.908288,0.851868,1.40683,4.81221e+233,745,83886081,3.01293e-314,2.1026e-297
0,-0.863299,-0.175149,0,0,0,0,0,0,0,0.00310059,0.908179,0.851699,1.40671,4.81221e+233,746,83886081,3.01293e-314,2.1026e-297
0,0.805399,0.358298,0,0,0,0,0,0,0,0.00310059,0.908071,0.85153,1.4066,4.81221e+233,747,83886081,3.01293e-314,2.1026e-297
0,0.115915,0.874467,0,0,0,0,0,0,0,0.00310059,0.907963,0.851361,1.40649,4.81221e+233,748,83886081,3.01293e-314,2.1026e-297
0,-0.85093,-0.234797,0,0,0,0,0,0,0,0.00310059,0.907855,0.851191,1.40638,4.81221e+233,749,83886081,3.01293e-314,2.1026e-297
0,-0.802847,0.368418,0,0,0,0,0,0,0,0.00310059,0.907746,0.851022,1.40627,4.81221e+233,750,83886081,3.01293e-314,2.1026e-297
0,-0.439487,0.766963,0,0,0,0,0,0,0,0.00310059,0.907638,0.850853,1.40615,4.81221e+233,751,83886081,3.01293e-314,2.1026e-297
0,-0.107838,-0.877974,0,0,0,0,0,0,0,0.00310059,0.90753,0.850684,1.40604,4.81221e+233,752,83886081,3.01293e-314,2.1026e-297
