time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor
0.0,-1.60357,-0.520622,0,0,0,0,-1.1991,-0.489578,nan,0.00372096,0.820662,0.71935,1.31482,0.515771,2019,200,2,3.02513e-314,0.965234
0.0,1.14945,1.23674,0,0,0,0,0.648661,0.837521,nan,0.00372096,0.820579,0.719229,1.31473,0.515797,2020,202,2,3.02513e-314,0.97129
0.0,1.31744,-1.07348,0,0,0,0,1.02816,-0.636795,nan,0.00372096,0.820496,0.719109,1.31465,0.515823,2021,179,2,3.02513e-314,0.966508
0.0,-1.35027,1.05405,0,0,0,0,-0.934607,0.920774,nan,0.00372096,0.820414,0.718988,1.31456,0.515849,2022,180,2,3.02513e-314,0.965368
0.0,0.822849,-1.45874,0,0,0,0,0.614488,-0.748901,nan,0.00372096,0.820331,0.718867,1.31447,0.515875,2023,193,2,3.02513e-314,0.966484
0.0,0.408627,-1.67226,0,0,0,0,0.314502,-0.959295,nan,0.00372096,0.820248,0.718746,1.31438,0.515901,2024,200,2,3.02513e-314,0.969485
0.0,-1.21909,-1.23488,0,0,0,0,-0.866023,-0.828743,nan,0.00372096,0.820166,0.718626,1.31429,0.515927,2025,204,2,3.02513e-314,0.965276
0.0,-1.77496,0.0820289,0,0,0,0,-1.19037,0.354748,nan,0.00372096,0.820083,0.718505,1.31421,0.515953,2026,184,2,3.02513e-314,0.965223
0.0,1.66866,-0.257476,0,0,0,0,1.2155,-0.23526,nan,0.00372096,0.820001,0.718384,1.31412,0.515979,2027,187,2,3.02513e-314,0.971188
0.0,1.07383,1.43515,0,0,0,0,0.787353,1.08228,nan,0.00372096,0.819918,0.718264,1.31403,0.516005,2028,185,2,3.02513e-314,0.966128
0.0,-0.326679,-1.62793,0,0,0,0,-0.18403,-0.979034,nan,0.00372096,0.819835,0.718143,1.31394,0.516031,2029,178,2,3.02513e-314,0.968135
0.0,0.619718,1.61806,0,0,0,0,0.509396,1.27843,nan,0.00372096,0.819753,0.718022,1.31385,0.516057,2030,188,2,3.02513e-314,0.967604
0.0,-0.815789,1.45466,0,0,0,0,-0.560138,1.04264,nan,0.00372096,0.81967,0.717902,1.31376,0.516083,2031,164,2,3.02513e-314,0.965825
0.0,-0.564133,1.59252,0,0,0,0,-0.564207,1.19501,nan,0.00372096,0.819587,0.717781,1.31368,0.516109,2032,151,2,3.02513e-314,0.965762
0.0,1.59058,-0.5836,0,0,0,0,1.21874,-0.358423,nan,0.00372096,0.819505,0.717661,1.31359,0.516135,2033,167,2,3.02513e-314,0.961656
0.0,1.65052,-0.440686,0,0,0,0,1.17445,-0.547343,nan,0.00372096,0.819422,0.71754,1.3135,0.516161,2034,174,2,3.02513e-314,0.965714
0.0,0.698213,1.62025,0,0,0,0,0.357474,1.0599,nan,0.00372096,0.81934,0.71742,1.31341,0.516187,2035,185,2,3.02513e-314,0.966255
0.0,1.65557,0.216366,0,0,0,0,1.03882,0.0531299,nan,0.00372096,0.819257,0.717299,1.31332,0.516213,2036,195,2,3.02513e-314,0.967172
0.0,-0.394517,-1.63086,0,0,0,0,-0.255514,-1.2178,nan,0.00372096,0.819175,0.717179,1.31323,0.516239,2037,180,2,3.02513e-314,0.967228
0.0,-1.47698,0.819041,0,0,0,0,-0.893471,0.775983,nan,0.00372096,0.819092,0.717058,1.31315,0.516265,2038,197,2,3.02513e-314,0.964316
0.0,1.45401,0.859283,0,0,0,0,0.813444,0.5228,nan,0.00372096,0.819009,0.716938,1.31306,0.516291,2039,177,2,3.02513e-314,0.969672
0.0,-0.684648,-1.5885,0,0,0,0,-0.526596,-1.14474,nan,0.00372096,0.818927,0.716817,1.31297,0.516317,2040,172,2,3.02513e-314,0.964534
0.0,-1.63921,-0.448885,0,0,0,0,-1.25936,-0.418489,nan,0.00372096,0.818844,0.716697,1.31288,0.516343,2041,200,2,3.02513e-314,0.9645
0.0,1.69108,-0.190654,0,0,0,0,1.10197,-0.0349428,nan,0.00372096,0.818762,0.716577,1.31279,0.516369,2042,186,2,3.02513e-314,0.971098
0.0,0.168772,1.69645,0,0,0,0,0.118809,1.21025,nan,0.00372096,0.818679,0.716456,1.3127,0.516395,2043,183,2,3.02513e-314,0.96732
0.0,-1.42053,0.964788,0,0,0,0,-1.01678,1.13903,nan,0.00372096,0.818597,0.716336,1.31262,0.516421,2044,202,2,3.02513e-314,0.964341
0.0,-1.66726,-0.39419,0,0,0,0,-1.04332,-0.207458,nan,0.00372096,0.818514,0.716215,1.31253,0.516447,2045,195,2,3.02513e-314,0.963446
0.0,0.454998,-1.59586,0,0,0,0,0.598278,-0.944664,nan,0.00372096,0.818431,0.716095,1.31244,0.516473,2046,202,2,3.02513e-314,0.969662
0.0,-1.67278,-0.514283,0,0,0,0,-1.30841,-0.29755,nan,0.00372096,0.818349,0.715974,1.31235,0.516499,2047,199,2,3.02513e-314,0.96528
0.0,-1.37008,-1.11707,0,0,0,0,-1.17068,-0.77425,nan,0.00372096,0.818266,0.715854,1.31226,0.516525,2048,200,2,3.02513e-314,0.962294
0.0,0.261376,1.71729,0,0,0,0,0.306119,1.09183,nan,0.00372096,0.818184,0.715734,1.31218,0.516551,2049,182,2,3.02513e-314,0.966611
0.0,1.02627,-1.35986,0,0,0,0,0.768539,-0.679374,nan,0.00372096,0.818101,0.715613,1.31209,0.516577,2050,194,2,3.02513e-314,0.966658
0.0,-1.57427,0.773144,0,0,0,0,-1.2468,0.901222,nan,0.00372096,0.818019,0.715493,1.312,0.516603,2051,194,2,3.02513e-314,0.964381
0.0,1.09162,1.35126,0,0,0,0,0.571915,0.893311,nan,0.00372096,0.817936,0.715372,1.31191,0.516629,2052,190,2,3.02513e-314,0.969647
0.0,-0.831399,-1.55266,0,0,0,0,-0.521402,-1.25258,nan,0.00372096,0.817853,0.715252,1.31182,0.516655,2053,168,2,3.02513e-314,0.964889
0.0,0.398138,1.65641,0,0,0,0,0.303257,1.16128,nan,0.00372096,0.817771,0.715132,1.31173,0.516682,2054,187,2,3.02513e-314,0.966689
0.0,1.40852,1.03444,0,0,0,0,0.86345,0.889857,nan,0.00372096,0.817688,0.715012,1.31165,0.516708,2055,175,2,3.02513e-314,0.970646
0.0,1.10746,-1.23736,0,0,0,0,0.84666,-0.592875,nan,0.00372096,0.817606,0.714891,1.31156,0.516734,2056,195,2,3.02513e-314,0.965845
0.0,-1.66181,0.453332,0,0,0,0,-1.06551,0.540193,nan,0.00372096,0.817523,0.714771,1.31147,0.51676,2057,174,2,3.02513e-314,0.962878
0.0,-0.0164243,-1.75049,0,0,0,0,0.208512,-1.31188,nan,0.00372096,0.817441,0.714651,1.31138,0.516786,2058,197,2,3.02513e-314,0.970334
0.0,-0.462792,1.63531,0,0,0,0,-0.2463,1.16254,nan,0.00372096,0.817358,0.714531,1.31129,0.516812,2059,152,2,3.02513e-314,0.966519
0.0,0.371781,-1.7282,0,0,0,0,0.349675,-1.19522,nan,0.00372096,0.817276,0.714411,1.3112,0.516838,2060,200,2,3.02513e-314,0.964188
0.0,1.31262,1.10606,0,0,0,0,0.778791,0.831747,nan,0.00372096,0.817193,0.71429,1.31112,0.516864,2061,187,2,3.02513e-314,0.970631
0.0,-1.0129,1.39436,0,0,0,0,-0.733895,1.25169,nan,0.00372096,0.817111,0.71417,1.31103,0.51689,2062,178,2,3.02513e-314,0.967301
0.0,1.71296,-0.307722,0,0,0,0,1.3554,-0.243259,nan,0.00372096,0.817028,0.71405,1.31094,0.516916,2063,181,2,3.02513e-314,0.970966
0.0,0.479065,-1.65522,0,0,0,0,0.325404,-1.08271,nan,0.00372096,0.816946,0.71393,1.31085,0.516942,2064,205,2,3.02513e-314,0.969415
0.0,-1.79982,0.00857526,0,0,0,0,-1.16277,0.160391,nan,0.00372096,0.816863,0.71381,1.31076,0.516968,2065,175,2,3.02513e-314,0.961122
0.0,-0.882665,1.4645,0,0,0,0,-0.673877,1.08594,nan,0.00372096,0.816781,0.71369,1.31067,0.516995,2066,164,2,3.02513e-314,0.96594
0.0,1.18906,-1.1997,0,0,0,0,1.02699,-0.684603,nan,0.00372096,0.816698,0.713569,1.31059,0.517021,2067,194,2,3.02513e-314,0.965643
0.0,-1.72241,-0.474537,0,0,0,0,-1.44416,-0.348836,nan,0.00372096,0.816616,0.713449,1.3105,0.517047,2068,198,2,3.02513e-314,0.96374
0.0,0.139532,-1.69604,0,0,0,0,0.159907,-1.11135,nan,0.00372096,0.816533,0.713329,1.31041,0.517073,2069,198,2,3.02513e-314,0.970283
0.0,0.0450373,-1.71089,0,0,0,0,0.0695986,-0.980408,nan,0.00372096,0.816451,0.713209,1.31032,0.517099,2070,198,2,3.02513e-314,0.971455
0.0,1.71983,0.189189,0,0,0,0,1.1679,0.097335,nan,0.00372096,0.816368,0.713089,1.31023,0.517125,2071,192,2,3.02513e-314,0.968421
0.0,1.21755,1.24649,0,0,0,0,0.652523,0.886968,nan,0.00372096,0.816286,0.712969,1.31015,0.517151,2072,199,2,3.02513e-314,0.969957
0.0,-0.901981,-1.51661,0,0,0,0,-0.618457,-1.09104,nan,0.00372096,0.816203,0.712849,1.31006,0.517177,2073,172,2,3.02513e-314,0.966386
0.0,0.942701,1.48082,0,0,0,0,0.497036,0.978185,nan,0.00372096,0.816121,0.712729,1.30997,0.517204,2074,174,2,3.02513e-314,0.968732
0.0,-0.0876375,1.69633,0,0,0,0,-0.0698667,1.1866,nan,0.00372096,0.816038,0.712609,1.30988,0.51723,2075,170,2,3.02513e-314,0.966692
0.0,1.64388,-0.635525,0,0,0,0,1.25593,-0.292834,nan,0.00372096,0.815956,0.712489,1.30979,0.517256,2076,166,2,3.02513e-314,0.956774
0.0,-1.6071,-0.708118,0,0,0,0,-1.1574,-0.583197,nan,0.00372096,0.815874,0.712369,1.3097,0.517282,2077,202,2,3.02513e-314,0.963008
0.0,0.0320563,-1.80017,0,0,0,0,0.259832,-1.22072,nan,0.00372096,0.815791,0.712249,1.30962,0.517308,2078,195,2,3.02513e-314,0.965295
0.0,-1.60472,-0.631158,0,0,0,0,-1.24157,-0.710265,nan,0.00372096,0.815709,0.712129,1.30953,0.517334,2079,203,2,3.02513e-314,0.96487
0.0,-1.64553,-0.57864,0,0,0,0,-1.12414,-0.433241,nan,0.00372096,0.815626,0.712009,1.30944,0.51736,2080,196,2,3.02513e-314,0.965894
0.0,1.398,0.96171,0,0,0,0,0.792433,0.894094,nan,0.00372096,0.815544,0.711889,1.30935,0.517387,2081,182,2,3.02513e-314,0.970814
0.0,-0.976225,1.45495,0,0,0,0,-0.565876,1.03373,nan,0.00372096,0.815461,0.711769,1.30926,0.517413,2082,171,2,3.02513e-314,0.966331
0.0,-0.388792,1.66933,0,0,0,0,-0.15673,1.05676,nan,0.00372096,0.815379,0.711649,1.30917,0.517439,2083,157,2,3.02513e-314,0.966992
0.0,-1.3471,1.11967,0,0,0,0,-0.903597,1.0662,nan,0.00372096,0.815297,0.711529,1.30909,0.517465,2084,180,2,3.02513e-314,0.965121
0.0,0.537919,-1.61995,0,0,0,0,0.567056,-1.2151,nan,0.00372096,0.815214,0.711409,1.309,0.517491,2085,199,2,3.02513e-314,0.969018
0.0,-1.19794,1.33839,0,0,0,0,-0.815011,1.19518,nan,0.00372096,0.815132,0.711289,1.30891,0.517517,2086,180,2,3.02513e-314,0.966143
0.0,-1.61139,0.499274,0,0,0,0,-0.981928,0.537222,nan,0.00372096,0.815049,0.711169,1.30882,0.517544,2087,178,2,3.02513e-314,0.962054
0.0,-1.42148,1.0331,0,0,0,0,-0.913248,1.03342,nan,0.00372096,0.814967,0.71105,1.30873,0.51757,2088,186,2,3.02513e-314,0.964189
0.0,1.46307,0.923628,0,0,0,0,0.718049,0.648456,nan,0.00372096,0.814884,0.71093,1.30865,0.517596,2089,182,2,3.02513e-314,0.971085
0.0,-1.60288,0.642518,0,0,0,0,-1.18474,0.66357,nan,0.00372096,0.814802,0.71081,1.30856,0.517622,2090,187,2,3.02513e-314,0.963864
0.0,0.567231,1.6478,0,0,0,0,0.299701,1.18577,nan,0.00372096,0.814719,0.71069,1.30847,0.517648,2091,193,2,3.02513e-314,0.965257
0.0,0.702939,1.68449,0,0,0,0,0.615372,1.27921,nan,0.00372096,0.814637,0.71057,1.30838,0.517674,2092,188,2,3.02513e-314,0.961089
0.0,1.46912,0.997701,0,0,0,0,0.922647,0.542834,nan,0.00372096,0.814555,0.71045,1.30829,0.517701,2093,183,2,3.02513e-314,0.969779
0.0,-1.04648,1.46604,0,0,0,0,-0.678243,1.26544,nan,0.00372096,0.814472,0.71033,1.3082,0.517727,2094,178,2,3.02513e-314,0.963317
0.0,0.093138,-1.75408,0,0,0,0,0.109645,-1.15594,nan,0.00372096,0.81439,0.710211,1.30812,0.517753,2095,199,2,3.02513e-314,0.968056
0.0,-0.313403,1.73136,0,0,0,0,-0.192856,1.10449,nan,0.00372096,0.814307,0.710091,1.30803,0.517779,2096,172,2,3.02513e-314,0.966357
0.0,-0.592332,1.65774,0,0,0,0,-0.337844,1.47053,nan,0.00372096,0.814225,0.709971,1.30794,0.517805,2097,150,2,3.02513e-314,0.963731
0.0,-1.07127,-1.41012,0,0,0,0,-0.701557,-1.12353,nan,0.00372096,0.814142,0.709851,1.30785,0.517832,2098,194,2,3.02513e-314,0.964068
0.0,0.572378,1.71646,0,0,0,0,0.32808,1.28837,nan,0.00372096,0.81406,0.709732,1.30776,0.517858,2099,193,2,3.02513e-314,0.960198
0.0,1.32589,-1.00567,0,0,0,0,1.04294,-0.560826,nan,0.00372096,0.813978,0.709612,1.30767,0.517884,2100,173,2,3.02513e-314,0.964794
0.0,-1.77891,-0.129584,0,0,0,0,-1.37268,0.0261512,nan,0.00372096,0.813895,0.709492,1.30759,0.51791,2101,193,2,3.02513e-314,0.961549
0.0,-1.59024,0.578874,0,0,0,0,-1.06746,0.632097,nan,0.00372096,0.813813,0.709373,1.3075,0.517936,2102,182,2,3.02513e-314,0.963102
0.0,-1.67819,-0.6392,0,0,0,0,-1.36376,-0.407737,nan,0.00372096,0.813731,0.709253,1.30741,0.517963,2103,205,2,3.02513e-314,0.963257
0.0,0.88623,1.52005,0,0,0,0,0.514689,1.08675,nan,0.00372096,0.813648,0.709133,1.30732,0.517989,2104,176,2,3.02513e-314,0.968579
0.0,-1.34542,-1.18033,0,0,0,0,-0.930587,-0.829408,nan,0.00372096,0.813566,0.709014,1.30723,0.518015,2105,201,2,3.02513e-314,0.962052
0.0,-1.0728,1.37027,0,0,0,0,-0.730238,1.03127,nan,0.00372096,0.813484,0.708894,1.30715,0.518041,2106,180,2,3.02513e-314,0.967381
0.0,1.39403,-1.00351,0,0,0,0,1.19823,-0.491379,nan,0.00372096,0.813401,0.708774,1.30706,0.518068,2107,171,2,3.02513e-314,0.966518
0.0,0.817884,1.55172,0,0,0,0,0.641612,1.17859,nan,0.00372096,0.813319,0.708655,1.30697,0.518094,2108,179,2,3.02513e-314,0.969387
0.0,-1.78989,-0.0593143,0,0,0,0,-1.23337,0.024599,nan,0.00372096,0.813236,0.708535,1.30688,0.51812,2109,183,2,3.02513e-314,0.962184
0.0,-1.4681,-1.00316,0,0,0,0,-1.16016,-0.716233,nan,0.00372096,0.813154,0.708416,1.30679,0.518146,2110,196,2,3.02513e-314,0.959779
0.0,1.64962,0.383475,0,0,0,0,1.02258,0.149265,nan,0.00372096,0.813072,0.708296,1.3067,0.518172,2111,179,2,3.02513e-314,0.968796
0.0,-1.14105,1.39348,0,0,0,0,-0.75167,1.05859,nan,0.00372096,0.812989,0.708176,1.30662,0.518199,2112,184,2,3.02513e-314,0.964922
0.0,-0.227281,-1.71354,0,0,0,0,-0.0656697,-1.25571,nan,0.00372096,0.812907,0.708057,1.30653,0.518225,2113,180,2,3.02513e-314,0.969221
0.0,0.704102,-1.52716,0,0,0,0,0.62734,-0.950196,nan,0.00372096,0.812825,0.707937,1.30644,0.518251,2114,189,2,3.02513e-314,0.965811
0.0,-0.64927,1.61306,0,0,0,0,-0.291776,1.09819,nan,0.00372096,0.812742,0.707818,1.30635,0.518278,2115,148,2,3.02513e-314,0.965162
0.0,0.52981,-1.69847,0,0,0,0,0.407139,-1.14732,nan,0.00372096,0.81266,0.707698,1.30626,0.518304,2116,199,2,3.02513e-314,0.967377
0.0,1.71192,-0.435435,0,0,0,0,1.32482,-0.303074,nan,0.00372096,0.812578,0.707579,1.30617,0.51833,2117,174,2,3.02513e-314,0.96571
0.0,1.12716,-1.33332,0,0,0,0,1.03397,-0.724131,nan,0.00372096,0.812495,0.707459,1.30609,0.518356,2118,199,2,3.02513e-314,0.967264
0.0,1.30063,1.17535,0,0,0,0,0.795397,0.889484,nan,0.00372096,0.812413,0.70734,1.306,0.518383,2119,186,2,3.02513e-314,0.969793
0.0,-0.109668,-1.71404,0,0,0,0,0.129105,-1.14206,nan,0.00372096,0.81233,0.70722,1.30591,0.518409,2120,188,2,3.02513e-314,0.971164
0.0,-0.729428,1.5773,0,0,0,0,-0.288611,0.848951,nan,0.00372096,0.812248,0.707101,1.30582,0.518435,2121,149,2,3.02513e-314,0.964969
0.0,1.71708,-0.116417,0,0,0,0,1.47207,-0.0715485,nan,0.00372096,0.812166,0.706981,1.30573,0.518461,2122,184,2,3.02513e-314,0.970345
0.0,-1.80038,0.145593,0,0,0,0,-1.5297,0.354565,nan,0.00372096,0.812084,0.706862,1.30564,0.518488,2123,174,2,3.02513e-314,0.963977
0.0,1.28094,1.23517,0,0,0,0,0.684637,0.939361,nan,0.00372096,0.812001,0.706742,1.30556,0.518514,2124,192,2,3.02513e-314,0.968557
0.0,-0.347333,-1.70145,0,0,0,0,-0.335107,-1.14539,nan,0.00372096,0.811919,0.706623,1.30547,0.51854,2125,176,2,3.02513e-314,0.967103
0.0,-0.808138,1.58595,0,0,0,0,-0.474106,1.28991,nan,0.00372096,0.811837,0.706504,1.30538,0.518567,2126,152,2,3.02513e-314,0.963398
0.0,1.69726,-0.0374314,0,0,0,0,1.05051,-0.20859,nan,0.00372096,0.811754,0.706384,1.30529,0.518593,2127,184,2,3.02513e-314,0.968086
0.0,1.75412,-0.248508,0,0,0,0,1.20032,-0.0786577,nan,0.00372096,0.811672,0.706265,1.3052,0.518619,2128,177,2,3.02513e-314,0.97166
0.0,-0.950717,-1.4778,0,0,0,0,-0.722121,-1.09354,nan,0.00372096,0.81159,0.706146,1.30512,0.518645,2129,180,2,3.02513e-314,0.966479
0.0,1.16539,1.32222,0,0,0,0,0.624915,0.863213,nan,0.00372096,0.811507,0.706026,1.30503,0.518672,2130,200,2,3.02513e-314,0.968822
0.0,-0.65389,-1.65025,0,0,0,0,-0.482273,-1.16863,nan,0.00372096,0.811425,0.705907,1.30494,0.518698,2131,168,2,3.02513e-314,0.964591
0.0,1.53748,0.965477,0,0,0,0,1.04774,0.549519,nan,0.00372096,0.811343,0.705788,1.30485,0.518724,2132,181,2,3.02513e-314,0.96818
0.0,1.65653,0.295488,0,0,0,0,1.0985,0.191631,nan,0.00372096,0.811261,0.705668,1.30476,0.518751,2133,189,2,3.02513e-314,0.967793
0.0,0.766744,-1.5413,0,0,0,0,0.726692,-1.00579,nan,0.00372096,0.811178,0.705549,1.30467,0.518777,2134,191,2,3.02513e-314,0.967245
0.0,0.492822,1.67519,0,0,0,0,0.266852,1.05082,nan,0.00372096,0.811096,0.70543,1.30459,0.518803,2135,191,2,3.02513e-314,0.964594
0.0,-1.22776,1.27177,0,0,0,0,-0.706794,1.21378,nan,0.00372096,0.811014,0.70531,1.3045,0.51883,2136,184,2,3.02513e-314,0.966607
0.0,1.71358,-0.371936,0,0,0,0,1.0825,-0.338504,nan,0.00372096,0.810931,0.705191,1.30441,0.518856,2137,174,2,3.02513e-314,0.968792
0.0,-0.856303,1.53229,0,0,0,0,-0.464704,1.07539,nan,0.00372096,0.810849,0.705072,1.30432,0.518882,2138,158,2,3.02513e-314,0.965119
0.0,-0.523841,1.65673,0,0,0,0,-0.284768,0.985587,nan,0.00372096,0.810767,0.704953,1.30423,0.518909,2139,157,2,3.02513e-314,0.965356
0.0,1.54773,-0.807175,0,0,0,0,1.26041,-0.241353,nan,0.00372096,0.810684,0.704833,1.30414,0.518935,2140,160,2,3.02513e-314,0.959003
0.0,1.37928,1.12337,0,0,0,0,0.88172,0.7824,nan,0.00372096,0.810602,0.704714,1.30406,0.518961,2141,179,2,3.02513e-314,0.968346
0.0,0.170206,-1.75822,0,0,0,0,0.161136,-1.10526,nan,0.00372096,0.81052,0.704595,1.30397,0.518988,2142,199,2,3.02513e-314,0.96473
0.0,1.76006,-0.178255,0,0,0,0,1.29486,-0.369376,nan,0.00372096,0.810438,0.704476,1.30388,0.519014,2143,183,2,3.02513e-314,0.971131
0.0,1.40665,-0.941181,0,0,0,0,1.11547,-0.472936,nan,0.00372096,0.810355,0.704356,1.30379,0.51904,2144,167,2,3.02513e-314,0.964743
0.0,-0.998927,-1.4238,0,0,0,0,-0.712032,-1.06298,nan,0.00372096,0.810273,0.704237,1.3037,0.519067,2145,183,2,3.02513e-314,0.965215
0.0,-0.670532,1.6785,0,0,0,0,-0.544787,1.05077,nan,0.00372096,0.810191,0.704118,1.30362,0.519093,2146,152,2,3.02513e-314,0.959669
0.0,-0.0340304,1.72837,0,0,0,0,0.192727,1.03763,nan,0.00372096,0.810109,0.703999,1.30353,0.519119,2147,170,2,3.02513e-314,0.96596
0.0,0.676836,-1.58634,0,0,0,0,0.455662,-0.965101,nan,0.00372096,0.810026,0.70388,1.30344,0.519146,2148,191,2,3.02513e-314,0.968195
0.0,1.32536,-1.13845,0,0,0,0,1.17662,-0.768335,nan,0.00372096,0.809944,0.703761,1.30335,0.519172,2149,177,2,3.02513e-314,0.967352
0.0,-1.73247,-0.215788,0,0,0,0,-1.22122,-0.0472531,nan,0.00372096,0.809862,0.703642,1.30326,0.519198,2150,194,2,3.02513e-314,0.961692
0.0,0.0255505,1.74997,0,0,0,0,0.155025,1.31717,nan,0.00372096,0.80978,0.703523,1.30317,0.519225,2151,167,2,3.02513e-314,0.966144
0.0,1.37193,1.19337,0,0,0,0,0.752087,0.903269,nan,0.00372096,0.809698,0.703404,1.30309,0.519251,2152,184,2,3.02513e-314,0.9658
0.0,1.52961,0.896444,0,0,0,0,0.664549,0.4941,nan,0.00372096,0.809615,0.703285,1.303,0.519277,2153,176,2,3.02513e-314,0.970472
0.0,-0.420233,-1.68961,0,0,0,0,-0.278526,-1.33608,nan,0.00372096,0.809533,0.703166,1.30291,0.519304,2154,175,2,3.02513e-314,0.966305
0.0,-1.54783,0.832364,0,0,0,0,-0.826116,0.805724,nan,0.00372096,0.809451,0.703047,1.30282,0.51933,2155,204,2,3.02513e-314,0.963483
0.0,1.47335,-0.887577,0,0,0,0,1.22921,-0.548298,nan,0.00372096,0.809369,0.702928,1.30273,0.519357,2156,161,2,3.02513e-314,0.963285
0.0,-0.0702676,-1.77579,0,0,0,0,0.00741006,-1.27843,nan,0.00372096,0.809286,0.702809,1.30265,0.519383,2157,190,2,3.02513e-314,0.969093
0.0,0.640644,1.70569,0,0,0,0,0.37097,0.975544,nan,0.00372096,0.809204,0.70269,1.30256,0.519409,2158,193,2,3.02513e-314,0.957383
0.0,-1.39138,-1.23175,0,0,0,0,-0.982119,-0.922688,nan,0.00372096,0.809122,0.702571,1.30247,0.519436,2159,202,2,3.02513e-314,0.959829
0.0,-1.61141,0.724089,0,0,0,0,-0.975888,0.584326,nan,0.00372096,0.80904,0.702452,1.30238,0.519462,2160,200,2,3.02513e-314,0.96346
0.0,-1.54885,-0.851399,0,0,0,0,-1.0912,-0.611408,nan,0.00372096,0.808957,0.702333,1.30229,0.519489,2161,204,2,3.02513e-314,0.959618
0.0,-0.176814,-1.75184,0,0,0,0,0.0863597,-1.18561,nan,0.00372096,0.808875,0.702214,1.3022,0.519515,2162,188,2,3.02513e-314,0.969353
0.0,0.606355,-1.60065,0,0,0,0,0.577371,-0.914694,nan,0.00372096,0.808793,0.702095,1.30212,0.519541,2163,198,2,3.02513e-314,0.968479
0.0,1.00878,-1.42397,0,0,0,0,0.822565,-0.791721,nan,0.00372096,0.808711,0.701976,1.30203,0.519568,2164,192,2,3.02513e-314,0.967322
0.0,-0.0660063,1.79233,0,0,0,0,-0.156334,1.1344,nan,0.00372096,0.808629,0.701857,1.30194,0.519594,2165,171,2,3.02513e-314,0.966322
0.0,1.70532,0.344353,0,0,0,0,1.18898,0.217908,nan,0.00372096,0.808546,0.701738,1.30185,0.519621,2166,180,2,3.02513e-314,0.96892
0.0,-0.121674,-1.80487,0,0,0,0,-0.180989,-1.22485,nan,0.00372096,0.808464,0.701619,1.30176,0.519647,2167,190,2,3.02513e-314,0.96659
0.0,1.43937,1.0965,0,0,0,0,1.00825,0.812387,nan,0.00372096,0.808382,0.7015,1.30167,0.519673,2168,178,2,3.02513e-314,0.967256
0.0,-0.738528,1.64318,0,0,0,0,-0.356468,0.912839,nan,0.00372096,0.8083,0.701381,1.30159,0.5197,2169,152,2,3.02513e-314,0.961497
0.0,1.72943,0.0928324,0,0,0,0,1.15562,0.256901,nan,0.00372096,0.808218,0.701262,1.3015,0.519726,2170,194,2,3.02513e-314,0.967262
0.0,-0.724328,-1.64978,0,0,0,0,-0.621207,-1.13539,nan,0.00372096,0.808136,0.701144,1.30141,0.519753,2171,170,2,3.02513e-314,0.963693
0.0,0.896378,1.58819,0,0,0,0,0.596588,1.09952,nan,0.00372096,0.808053,0.701025,1.30132,0.519779,2172,175,2,3.02513e-314,0.967216
0.0,-1.00115,-1.52141,0,0,0,0,-0.71022,-1.15438,nan,0.00372096,0.807971,0.700906,1.30123,0.519805,2173,181,2,3.02513e-314,0.965385
0.0,1.77434,-0.0739239,0,0,0,0,1.23438,-0.0799434,nan,0.00372096,0.807889,0.700787,1.30115,0.519832,2174,183,2,3.02513e-314,0.969144
0.0,1.56081,0.772597,0,0,0,0,1.11866,0.524395,nan,0.00372096,0.807807,0.700668,1.30106,0.519858,2175,177,2,3.02513e-314,0.969814
0.0,1.55387,0.834168,0,0,0,0,0.996927,0.600542,nan,0.00372096,0.807725,0.70055,1.30097,0.519885,2176,178,2,3.02513e-314,0.970634
0.0,-0.936899,1.50492,0,0,0,0,-0.667636,1.14983,nan,0.00372096,0.807643,0.700431,1.30088,0.519911,2177,165,2,3.02513e-314,0.965194
0.0,1.16381,-1.27021,0,0,0,0,0.93191,-0.571446,nan,0.00372096,0.80756,0.700312,1.30079,0.519938,2178,200,2,3.02513e-314,0.967128
0.0,0.438816,1.7147,0,0,0,0,0.256709,1.2212,nan,0.00372096,0.807478,0.700193,1.3007,0.519964,2179,187,2,3.02513e-314,0.96379
0.0,-1.11037,1.45243,0,0,0,0,-0.68766,1.03407,nan,0.00372096,0.807396,0.700075,1.30062,0.519991,2180,187,2,3.02513e-314,0.960657
0.0,1.58262,0.712132,0,0,0,0,0.930976,0.288732,nan,0.00372096,0.807314,0.699956,1.30053,0.520017,2181,178,2,3.02513e-314,0.968283
0.0,0.241105,-1.78286,0,0,0,0,0.294694,-1.08663,nan,0.00372096,0.807232,0.699837,1.30044,0.520044,2182,205,2,3.02513e-314,0.960784
0.0,-1.46666,0.919842,0,0,0,0,-0.925647,0.72422,nan,0.00372096,0.80715,0.699719,1.30035,0.52007,2183,200,2,3.02513e-314,0.964197
0.0,0.121497,-1.81778,0,0,0,0,0.24601,-1.24303,nan,0.00372096,0.807067,0.6996,1.30026,0.520096,2184,202,2,3.02513e-314,0.961209
