time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
1.596368e-01,-8.062238e-01,-2.815963e+00,-6.192259e+00,2.500000e-03,1.083197e-01,8.228530e-02,2.305983e+00,6.889839e-01,0,152,1.000000e+00,1.876091e-03,0.000000e+00,0
1.596368e-01,-8.001861e-01,-2.791214e+00,-6.154890e+00,2.500000e-03,1.108490e-01,8.409578e-02,2.266656e+00,6.732414e-01,1,148,1.000000e+00,1.780439e-03,6.537114e-01,0
1.596368e-01,-7.919090e-01,-2.748402e+00,-6.094857e+00,2.500000e-03,1.145029e-01,8.670526e-02,2.208498e+00,6.517436e-01,2,143,1.000000e+00,1.647123e-03,6.552431e-01,0
1.596368e-01,-7.809812e-01,-2.683101e+00,-6.000104e+00,2.500000e-03,1.196677e-01,9.037712e-02,2.131104e+00,6.236117e-01,3,137,1.000000e+00,1.470950e-03,6.591133e-01,0
1.596368e-01,-7.670111e-01,-2.590619e+00,-5.854729e+00,2.500000e-03,1.268427e-01,9.543332e-02,2.037239e+00,5.883487e-01,4,129,1.000000e+00,1.256783e-03,6.655669e-01,0
1.596368e-01,-7.497749e-01,-2.467657e+00,-5.645093e+00,2.500000e-03,1.365382e-01,1.021506e-01,1.933703e+00,5.466014e-01,5,119,1.000000e+00,1.039045e-03,6.743894e-01,0
1.596368e-01,-7.295394e-01,-2.316480e+00,-5.382569e+00,2.500000e-03,1.488950e-01,1.104512e-01,1.831012e+00,5.012858e-01,6,109,1.000000e+00,9.018690e-04,6.845193e-01,0
1.596368e-01,-7.074347e-01,-2.150318e+00,-5.138495e+00,2.500000e-03,1.631458e-01,1.195721e-01,1.741224e+00,4.575488e-01,7,100,1.000000e+00,9.311009e-04,6.943913e-01,0
1.596368e-01,-6.853395e-01,-1.991646e+00,-5.020391e+00,2.500000e-03,1.778424e-01,1.284733e-01,1.674130e+00,4.197789e-01,8,93,1.000000e+00,1.088250e-03,7.033677e-01,0
1.596368e-01,-6.650169e-01,-1.859077e+00,-5.065944e+00,2.500000e-03,1.919601e-01,1.367486e-01,1.633093e+00,3.889361e-01,9,89,1.000000e+00,1.237103e-03,7.121724e-01,0
1.596368e-01,-6.473609e-01,-1.757981e+00,-5.215702e+00,2.500000e-03,2.052568e-01,1.446135e-01,1.614463e+00,3.637608e-01,10,86,1.000000e+00,1.293735e-03,7.215664e-01,0
1.596368e-01,-6.324212e-01,-1.683718e+00,-5.387614e+00,2.500000e-03,2.178362e-01,1.523529e-01,1.611567e+00,3.427662e-01,11,83,1.000000e+00,1.252498e-03,7.315158e-01,0
1.596368e-01,-6.197939e-01,-1.628310e+00,-5.527697e+00,2.500000e-03,2.298595e-01,1.601192e-01,1.618475e+00,3.248411e-01,12,81,1.000000e+00,1.140774e-03,7.414424e-01,0
