time,pos_x,vel_x,acc_x,mass,dens,pres,ene,sml,id,neighbor,alpha,gradh,shockSensor,ene_floored
9.922029e-02,-6.492562e-01,-2.341037e+00,-1.015926e+01,2.500000e-03,1.661986e-01,1.332569e-01,2.125332e+00,4.435151e-01,0,118,1.000000e+00,1.949936e-03,0.000000e+00,0
9.922029e-02,-6.446339e-01,-2.319174e+00,-1.009776e+01,2.500000e-03,1.710034e-01,1.368915e-01,2.111537e+00,4.309802e-01,1,115,1.000000e+00,1.830658e-03,6.776778e-01,0
9.922029e-02,-6.388154e-01,-2.280995e+00,-9.997758e+00,2.500000e-03,1.774316e-01,1.417558e-01,2.091107e+00,4.153155e-01,2,111,1.000000e+00,1.675582e-03,6.786374e-01,0
9.922029e-02,-6.316312e-01,-2.223009e+00,-9.838771e+00,2.500000e-03,1.859674e-01,1.482148e-01,2.063092e+00,3.962314e-01,3,106,1.000000e+00,1.480678e-03,6.811611e-01,0
9.922029e-02,-6.229397e-01,-2.141733e+00,-9.594725e+00,2.500000e-03,1.971745e-01,1.566890e-01,2.027498e+00,3.737273e-01,4,100,1.000000e+00,1.251487e-03,6.853887e-01,0
9.922029e-02,-6.126874e-01,-2.034916e+00,-9.242692e+00,2.500000e-03,2.115296e-01,1.675208e-01,1.985688e+00,3.484269e-01,5,94,1.000000e+00,1.018350e-03,6.911943e-01,0
9.922029e-02,-6.010240e-01,-1.904203e+00,-8.790775e+00,2.500000e-03,2.289892e-01,1.806378e-01,1.940639e+00,3.219611e-01,6,88,1.000000e+00,8.503730e-04,6.979916e-01,0
9.922029e-02,-5.884154e-01,-1.758246e+00,-8.319539e+00,2.500000e-03,2.485091e-01,1.952106e-01,1.897007e+00,2.967841e-01,7,83,1.000000e+00,8.237514e-04,7.048951e-01,0
9.922029e-02,-5.755986e-01,-1.612007e+00,-7.972045e+00,2.500000e-03,2.683755e-01,2.099750e-01,1.860493e+00,2.749128e-01,8,80,1.000000e+00,9.338758e-04,7.114460e-01,0
9.922029e-02,-5.633149e-01,-1.480015e+00,-7.852594e+00,2.500000e-03,2.873799e-01,2.241599e-01,1.835735e+00,2.568119e-01,9,77,1.000000e+00,1.086286e-03,7.179999e-01,0
9.922029e-02,-5.520470e-01,-1.369998e+00,-7.955192e+00,2.500000e-03,3.053112e-01,2.377756e-01,1.824142e+00,2.417966e-01,10,76,1.000000e+00,1.193255e-03,7.251640e-01,0
9.922029e-02,-5.419671e-01,-1.282549e+00,-8.199523e+00,2.500000e-03,3.224828e-01,2.511629e-01,1.824049e+00,2.289812e-01,11,75,1.000000e+00,1.221283e-03,7.331945e-01,0
9.922029e-02,-5.330301e-01,-1.214169e+00,-8.494204e+00,2.500000e-03,3.392672e-01,2.646307e-01,1.832487e+00,2.177033e-01,12,74,1.000000e+00,1.173638e-03,7.419141e-01,0
9.922029e-02,-5.250796e-01,-1.159903e+00,-8.767887e+00,2.500000e-03,3.559519e-01,2.783826e-01,1.846632e+00,2.075379e-01,13,73,1.000000e+00,1.068174e-03,7.509053e-01,0
9.922029e-02,-5.179171e-01,-1.114732e+00,-8.973971e+00,2.500000e-03,3.727483e-01,2.925579e-01,1.864369e+00,1.982143e-01,14,72,1.000000e+00,9.269770e-04,7.597195e-01,0
9.922029e-02,-5.113404e-01,-1.074173e+00,-9.085884e+00,2.500000e-03,3.898199e-01,3.072732e-01,1.884287e+00,1.895536e-01,15,71,1.000000e+00,7.725385e-04,7.680118e-01,0
9.922029e-02,-5.051652e-01,-1.034554e+00,-9.091790e+00,2.500000e-03,4.072880e-01,3.226332e-01,1.905492e+00,1.814394e-01,16,70,1.000000e+00,6.253151e-04,7.755966e-01,0
9.922029e-02,-4.992394e-01,-9.931994e-01,-8.991717e+00,2.500000e-03,4.252140e-01,3.387139e-01,1.927423e+00,1.738049e-01,17,70,1.000000e+00,5.005426e-04,7.824535e-01,0
9.922029e-02,-4.934518e-01,-9.485422e-01,-8.796222e+00,2.500000e-03,4.435814e-01,3.555401e-01,1.949730e+00,1.666239e-01,18,69,1.000000e+00,4.051332e-04,7.887105e-01,0
9.922029e-02,-4.877418e-01,-9.018283e-01,-8.729674e+00,2.500000e-03,4.622784e-01,3.730548e-01,1.972176e+00,1.598986e-01,19,68,1.000000e+00,3.381691e-04,7.945990e-01,0
9.922029e-02,-4.823649e-01,-8.665591e-01,-8.823232e+00,2.500000e-03,4.802079e-01,3.902365e-01,1.993428e+00,1.539177e-01,20,65,1.000000e+00,2.971356e-04,8.001796e-01,0
9.922029e-02,-4.773924e-01,-8.342281e-01,-8.690612e+00,2.500000e-03,4.969453e-01,4.066343e-01,2.012738e+00,1.487202e-01,21,64,1.000000e+00,2.756527e-04,8.053848e-01,0
9.922029e-02,-4.726393e-01,-8.006760e-01,-8.554546e+00,2.500000e-03,5.130182e-01,4.227156e-01,2.030613e+00,1.440521e-01,22,63,1.000000e+00,2.673012e-04,8.102227e-01,0
9.922029e-02,-4.678844e-01,-7.628285e-01,-8.417521e+00,2.500000e-03,5.291453e-01,4.391814e-01,2.048081e+00,1.396608e-01,23,62,1.000000e+00,2.680916e-04,8.148089e-01,0
9.922029e-02,-4.632107e-01,-7.229085e-01,-8.303143e+00,2.500000e-03,5.450563e-01,4.557429e-01,2.064752e+00,1.355884e-01,24,62,1.000000e+00,2.749430e-04,8.191877e-01,0
9.922029e-02,-4.586091e-01,-6.804176e-01,-8.004864e+00,2.500000e-03,5.608228e-01,4.724479e-01,2.080835e+00,1.317877e-01,25,62,1.000000e+00,2.848366e-04,8.234045e-01,0
9.922029e-02,-4.541347e-01,-6.415269e-01,-7.971769e+00,2.500000e-03,5.763128e-01,4.891223e-01,2.096224e+00,1.282556e-01,26,61,1.000000e+00,2.949439e-04,8.274754e-01,0
9.922029e-02,-4.497077e-01,-6.005734e-01,-7.993206e+00,2.500000e-03,5.918747e-01,5.061094e-01,2.111572e+00,1.249006e-01,27,61,1.000000e+00,3.032003e-04,8.314532e-01,0
9.922029e-02,-4.454167e-01,-5.624217e-01,-7.849837e+00,2.500000e-03,6.072662e-01,5.231134e-01,2.126694e+00,1.217530e-01,28,61,1.000000e+00,3.076152e-04,8.353435e-01,0
9.922029e-02,-4.414985e-01,-5.312329e-01,-7.981079e+00,2.500000e-03,6.216596e-01,5.391721e-01,2.140220e+00,1.189492e-01,29,61,1.000000e+00,3.070785e-04,8.389918e-01,0
9.922029e-02,-4.373682e-01,-4.949475e-01,-7.933968e+00,2.500000e-03,6.372629e-01,5.567271e-01,2.155965e+00,1.160608e-01,30,61,1.000000e+00,3.003811e-04,8.426556e-01,0
