time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.700549e-01,-8.000608e-01,-2.397597e+00,-3.468874e+00,2.500000e-03,1.089587e-01,5.816832e-02,1.335131e+00,5.736117e-01,0,110,1.000000e+00,7.678246e-01,6.683158e-01,0
1.700549e-01,-8.010552e-01,-2.409927e+00,-3.384801e+00,2.500000e-03,1.084606e-01,5.612645e-02,1.294193e+00,5.762463e-01,1,110,1.000000e+00,7.639469e-01,0.000000e+00,0
1.700549e-01,-8.006056e-01,-2.414886e+00,-3.317898e+00,2.500000e-03,1.086853e-01,5.457463e-02,1.255818e+00,5.750546e-01,2,110,1.000000e+00,7.657004e-01,6.804958e-01,0
1.700549e-01,-7.975782e-01,-2.406512e+00,-3.281729e+00,2.500000e-03,1.102181e-01,5.389818e-02,1.223013e+00,5.670575e-01,3,108,1.000000e+00,7.774795e-01,6.638586e-01,0
1.700549e-01,-7.903269e-01,-2.375613e+00,-3.294204e+00,2.500000e-03,1.140226e-01,5.472740e-02,1.200399e+00,5.481370e-01,4,103,1.000000e+00,8.051817e-01,6.566193e-01,0
1.700549e-01,-7.757926e-01,-2.301810e+00,-3.375163e+00,2.500000e-03,1.221647e-01,5.844345e-02,1.196467e+00,5.116044e-01,5,93,1.000000e+00,8.549747e-01,6.554713e-01,0
1.700549e-01,-7.501212e-01,-2.151780e+00,-3.484506e+00,2.500000e-03,1.376410e-01,6.717551e-02,1.220581e+00,4.540798e-01,6,80,1.000000e+00,9.004074e-01,6.607247e-01,0
1.700549e-01,-7.155191e-01,-1.939778e+00,-3.600766e+00,2.500000e-03,1.585692e-01,8.002034e-02,1.262044e+00,3.941496e-01,7,71,1.000000e+00,8.605724e-01,6.669098e-01,0
1.700549e-01,-6.844566e-01,-1.777195e+00,-3.867496e+00,2.500000e-03,1.774909e-01,9.202691e-02,1.296656e+00,3.521307e-01,8,68,1.000000e+00,8.151754e-01,6.760571e-01,0
1.700549e-01,-6.626956e-01,-1.691264e+00,-4.105669e+00,2.500000e-03,1.927492e-01,1.019379e-01,1.322593e+00,3.242556e-01,9,66,1.000000e+00,8.281291e-01,6.933364e-01,0
1.700549e-01,-6.482077e-01,-1.651299e+00,-4.259823e+00,2.500000e-03,2.048744e-01,1.100124e-01,1.342882e+00,3.050650e-01,10,64,1.000000e+00,8.680674e-01,7.139807e-01,0
1.700549e-01,-6.383147e-01,-1.634561e+00,-4.349784e+00,2.500000e-03,2.143903e-01,1.165167e-01,1.359164e+00,2.915244e-01,11,63,1.000000e+00,9.097808e-01,7.317991e-01,0
1.700549e-01,-6.310422e-01,-1.626951e+00,-4.393977e+00,2.500000e-03,2.220799e-01,1.219368e-01,1.373158e+00,2.814303e-01,12,62,1.000000e+00,9.448788e-01,7.444629e-01,0
1.700549e-01,-6.248587e-01,-1.617918e+00,-4.404763e+00,2.500000e-03,2.290449e-01,1.270373e-01,1.387114e+00,2.728722e-01,13,61,1.000000e+00,9.740133e-01,7.525483e-01,0
1.700549e-01,-6.184375e-01,-1.597339e+00,-4.377817e+00,2.500000e-03,2.365993e-01,1.327911e-01,1.403659e+00,2.641597e-01,14,61,1.000000e+00,9.990779e-01,7.575993e-01,0
1.700549e-01,-6.106542e-01,-1.555098e+00,-4.283348e+00,2.500000e-03,2.459797e-01,1.401666e-01,1.425126e+00,2.540860e-01,15,60,1.000000e+00,1.015941e+00,7.610421e-01,0
1.700549e-01,-6.008307e-01,-1.485370e+00,-4.096169e+00,2.500000e-03,2.577115e-01,1.496295e-01,1.452078e+00,2.425193e-01,16,60,1.000000e+00,1.010551e+00,7.636429e-01,0
1.700549e-01,-5.892333e-01,-1.396449e+00,-3.909033e+00,2.500000e-03,2.708890e-01,1.605100e-01,1.481882e+00,2.307218e-01,17,59,1.000000e+00,9.757893e-01,7.657498e-01,0
1.700549e-01,-5.768430e-01,-1.308489e+00,-3.901412e+00,2.500000e-03,2.842874e-01,1.718196e-01,1.511520e+00,2.198480e-01,18,56,1.000000e+00,9.322939e-01,7.684331e-01,0
1.700549e-01,-5.648548e-01,-1.238230e+00,-4.097400e+00,2.500000e-03,2.974174e-01,1.831263e-01,1.539852e+00,2.101424e-01,19,55,1.000000e+00,9.043091e-01,7.729989e-01,0
1.700549e-01,-5.541257e-01,-1.190270e+00,-4.374261e+00,2.500000e-03,3.101739e-01,1.943082e-01,1.566664e+00,2.014999e-01,20,55,1.000000e+00,8.989288e-01,7.797909e-01,0
1.700549e-01,-5.449427e-01,-1.160562e+00,-4.622706e+00,2.500000e-03,3.224098e-01,2.052054e-01,1.591718e+00,1.938527e-01,21,55,1.000000e+00,9.110878e-01,7.881668e-01,0
1.700549e-01,-5.371640e-01,-1.142367e+00,-4.797113e+00,2.500000e-03,3.339949e-01,2.156709e-01,1.614858e+00,1.871286e-01,22,55,1.000000e+00,9.326398e-01,7.970042e-01,0
