time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.427053e-01,-7.358661e-01,-2.292865e+00,-4.235445e+00,2.500000e-03,1.253891e-01,7.080499e-02,1.412285e+00,4.984486e-01,0,105,1.000000e+00,7.716436e-01,6.716027e-01,0
1.427053e-01,-7.364904e-01,-2.307674e+00,-4.137678e+00,2.500000e-03,1.249732e-01,6.843992e-02,1.369671e+00,5.001074e-01,1,106,1.000000e+00,7.688226e-01,0.000000e+00,0
1.427053e-01,-7.358789e-01,-2.314617e+00,-4.059100e+00,2.500000e-03,1.253805e-01,6.665783e-02,1.329688e+00,4.984824e-01,2,105,1.000000e+00,7.715860e-01,6.841667e-01,0
1.427053e-01,-7.330661e-01,-2.307339e+00,-4.014629e+00,2.500000e-03,1.272813e-01,6.592751e-02,1.295493e+00,4.910382e-01,3,103,1.000000e+00,7.842619e-01,6.675489e-01,0
1.427053e-01,-7.266642e-01,-2.276146e+00,-4.023269e+00,2.500000e-03,1.317686e-01,6.700840e-02,1.271901e+00,4.743164e-01,4,99,1.000000e+00,8.125498e-01,6.603049e-01,0
1.427053e-01,-7.141784e-01,-2.200162e+00,-4.100678e+00,2.500000e-03,1.411040e-01,7.150579e-02,1.267468e+00,4.429358e-01,5,90,1.000000e+00,8.618155e-01,6.587895e-01,0
1.427053e-01,-6.926495e-01,-2.047361e+00,-4.190807e+00,2.500000e-03,1.583617e-01,8.174273e-02,1.290998e+00,3.946661e-01,6,79,1.000000e+00,9.057415e-01,6.632262e-01,0
1.427053e-01,-6.638879e-01,-1.832354e+00,-4.289580e+00,2.500000e-03,1.813948e-01,9.659288e-02,1.331787e+00,3.445524e-01,7,71,1.000000e+00,8.674021e-01,6.686373e-01,0
1.427053e-01,-6.373796e-01,-1.661532e+00,-4.626056e+00,2.500000e-03,2.024627e-01,1.106447e-01,1.366755e+00,3.086988e-01,8,67,1.000000e+00,8.161911e-01,6.764691e-01,0
1.427053e-01,-6.180697e-01,-1.567652e+00,-4.976845e+00,2.500000e-03,2.198376e-01,1.225383e-01,1.394021e+00,2.843007e-01,9,65,1.000000e+00,8.211662e-01,6.918135e-01,0
1.427053e-01,-6.047413e-01,-1.522369e+00,-5.219927e+00,2.500000e-03,2.341630e-01,1.326388e-01,1.416609e+00,2.669081e-01,10,64,1.000000e+00,8.581384e-01,7.112944e-01,0
1.427053e-01,-5.953455e-01,-1.502450e+00,-5.368909e+00,2.500000e-03,2.459116e-01,1.411825e-01,1.435827e+00,2.541564e-01,11,63,1.000000e+00,9.019018e-01,7.292927e-01,0
1.427053e-01,-5.883007e-01,-1.493242e+00,-5.445788e+00,2.500000e-03,2.557338e-01,1.485645e-01,1.452893e+00,2.443947e-01,12,62,1.000000e+00,9.412704e-01,7.430239e-01,0
1.427053e-01,-5.823690e-01,-1.483815e+00,-5.465720e+00,2.500000e-03,2.646424e-01,1.555088e-01,1.469635e+00,2.361678e-01,13,61,1.000000e+00,9.743246e-01,7.524798e-01,0
1.427053e-01,-5.764990e-01,-1.464157e+00,-5.424987e+00,2.500000e-03,2.739077e-01,1.629989e-01,1.488332e+00,2.281791e-01,14,60,1.000000e+00,1.001551e+00,7.588248e-01,0
1.427053e-01,-5.698316e-01,-1.424992e+00,-5.292528e+00,2.500000e-03,2.847128e-01,1.720056e-01,1.510978e+00,2.195195e-01,15,60,1.000000e+00,1.019162e+00,7.632727e-01,0
1.427053e-01,-5.618385e-01,-1.361180e+00,-5.043755e+00,2.500000e-03,2.975773e-01,1.830018e-01,1.538077e+00,2.100294e-01,16,59,1.000000e+00,1.016532e+00,7.665714e-01,0
1.427053e-01,-5.525936e-01,-1.278529e+00,-4.767497e+00,2.500000e-03,3.117947e-01,1.954314e-01,1.567638e+00,2.004524e-01,17,59,1.000000e+00,9.881726e-01,7.691517e-01,0
1.427053e-01,-5.425955e-01,-1.192077e+00,-4.656352e+00,2.500000e-03,3.263537e-01,2.084294e-01,1.597301e+00,1.915100e-01,18,56,1.000000e+00,9.481374e-01,7.718901e-01,0
1.427053e-01,-5.325975e-01,-1.117086e+00,-4.795720e+00,2.500000e-03,3.407610e-01,2.215387e-01,1.625968e+00,1.834130e-01,19,55,1.000000e+00,9.165896e-01,7.758764e-01,0
1.427053e-01,-5.232879e-01,-1.061116e+00,-5.097789e+00,2.500000e-03,3.549355e-01,2.346577e-01,1.653457e+00,1.760883e-01,20,55,1.000000e+00,9.035624e-01,7.816183e-01,0
1.427053e-01,-5.150198e-01,-1.023492e+00,-5.428588e+00,2.500000e-03,3.688306e-01,2.477184e-01,1.679705e+00,1.694545e-01,21,54,1.000000e+00,9.082795e-01,7.889016e-01,0
1.427053e-01,-5.078143e-01,-9.992658e-01,-5.700884e+00,2.500000e-03,3.823475e-01,2.606056e-01,1.704597e+00,1.634639e-01,22,55,1.000000e+00,9.249452e-01,7.970050e-01,0
1.427053e-01,-5.015174e-01,-9.827198e-01,-5.878920e+00,2.500000e-03,3.953997e-01,2.732143e-01,1.728063e+00,1.580679e-01,23,54,1.000000e+00,9.472725e-01,8.051073e-01,0
1.427053e-01,-4.958911e-01,-9.685816e-01,-5.955274e+00,2.500000e-03,4.080321e-01,2.855666e-01,1.750267e+00,1.531742e-01,24,54,1.000000e+00,9.702499e-01,8.125819e-01,0
1.427053e-01,-4.906822e-01,-9.525504e-01,-5.933774e+00,2.500000e-03,4.204179e-01,2.978161e-01,1.771572e+00,1.486616e-01,25,55,1.000000e+00,9.904049e-01,8.191163e-01,0
1.427053e-01,-4.856703e-01,-9.315194e-01,-5.822444e+00,2.500000e-03,4.327557e-01,3.101500e-01,1.792349e+00,1.444233e-01,26,54,1.000000e+00,1.005134e+00,8.246457e-01,0
1.427053e-01,-4.806493e-01,-9.035174e-01,-5.636610e+00,2.500000e-03,4.452757e-01,3.227973e-01,1.812994e+00,1.403625e-01,27,54,1.000000e+00,1.012491e+00,8.292718e-01,0
1.427053e-01,-4.754828e-01,-8.682302e-01,-5.409121e+00,2.500000e-03,4.580717e-01,3.358569e-01,1.833655e+00,1.364415e-01,28,54,1.000000e+00,1.011321e+00,8.331770e-01,0
1.427053e-01,-4.701132e-01,-8.272575e-01,-5.197085e+00,2.500000e-03,4.711021e-01,3.492914e-01,1.854257e+00,1.326676e-01,29,53,1.000000e+00,1.002260e+00,8.365821e-01,0
1.427053e-01,-4.645604e-01,-7.838388e-01,-5.069299e+00,2.500000e-03,4.842752e-01,3.630096e-01,1.874658e+00,1.290589e-01,30,53,1.000000e+00,9.883646e-01,8.397434e-01,0
1.427053e-01,-4.589188e-01,-7.420211e-01,-5.073785e+00,2.500000e-03,4.975237e-01,3.769440e-01,1.894773e+00,1.256222e-01,31,53,1.000000e+00,9.742713e-01,8.429285e-01,0
1.427053e-01,-4.533254e-01,-7.052841e-01,-5.209426e+00,2.500000e-03,5.108325e-01,3.910812e-01,1.914606e+00,1.223493e-01,32,51,1.000000e+00,9.642205e-01,8.463578e-01,0
1.427053e-01,-4.479229e-01,-6.754965e-01,-5.427875e+00,2.500000e-03,5.241727e-01,4.053940e-01,1.934146e+00,1.192355e-01,33,51,1.000000e+00,9.604932e-01,8.501383e-01,0
1.427053e-01,-4.428193e-01,-6.526067e-01,-5.661700e+00,2.500000e-03,5.374564e-01,4.197894e-01,1.953299e+00,1.162885e-01,34,51,1.000000e+00,9.630931e-01,8.542379e-01,0
1.427053e-01,-4.380520e-01,-6.350020e-01,-5.854404e+00,2.500000e-03,5.505913e-01,4.341649e-01,1.971967e+00,1.135143e-01,35,51,1.000000e+00,9.704439e-01,8.585207e-01,0
1.427053e-01,-4.336002e-01,-6.203915e-01,-5.972739e+00,2.500000e-03,5.635075e-01,4.484383e-01,1.990084e+00,1.109125e-01,36,51,1.000000e+00,9.803683e-01,8.628093e-01,0
1.427053e-01,-4.294043e-01,-6.064809e-01,-6.004887e+00,2.500000e-03,5.761884e-01,4.625840e-01,2.007658e+00,1.084715e-01,37,51,1.000000e+00,9.907658e-01,8.669448e-01,0
1.427053e-01,-4.253902e-01,-5.913951e-01,-5.954125e+00,2.500000e-03,5.886558e-01,4.766188e-01,2.024744e+00,1.061741e-01,38,51,1.000000e+00,9.998973e-01,8.708168e-01,0
1.427053e-01,-4.214793e-01,-5.738310e-01,-5.834298e+00,2.500000e-03,6.009642e-01,4.905975e-01,2.041431e+00,1.039995e-01,39,51,1.000000e+00,1.006470e+00,8.743738e-01,0
1.427053e-01,-4.176092e-01,-5.532398e-01,-5.668482e+00,2.500000e-03,6.131478e-01,5.045529e-01,2.057774e+00,1.019330e-01,40,51,1.000000e+00,1.009665e+00,8.776103e-01,0
1.427053e-01,-4.137301e-01,-5.297239e-01,-5.487910e+00,2.500000e-03,6.252378e-01,5.185150e-01,2.073817e+00,9.996197e-02,41,51,1.000000e+00,1.009247e+00,8.805569e-01,0
1.427053e-01,-4.098090e-01,-5.039837e-01,-5.328695e+00,2.500000e-03,6.372669e-01,5.325171e-01,2.089608e+00,9.807507e-02,42,52,1.000000e+00,1.005655e+00,8.832727e-01,0
1.427053e-01,-4.058465e-01,-4.773395e-01,-5.225056e+00,2.500000e-03,6.492338e-01,5.465535e-01,2.105145e+00,9.626732e-02,43,51,1.000000e+00,1.000014e+00,8.858296e-01,0
1.427053e-01,-4.018654e-01,-4.513251e-01,-5.198022e+00,2.500000e-03,6.611470e-01,5.606311e-01,2.120446e+00,9.453268e-02,44,51,1.000000e+00,9.939038e-01,8.883039e-01,0
1.427053e-01,-3.979123e-01,-4.273993e-01,-5.247010e+00,2.500000e-03,6.729974e-01,5.747369e-01,2.135507e+00,9.286811e-02,45,51,1.000000e+00,9.889091e-01,8.907598e-01,0
1.427053e-01,-3.940363e-01,-4.064574e-01,-5.349675e+00,2.500000e-03,6.847749e-01,5.888563e-01,2.150322e+00,9.127087e-02,46,50,1.000000e+00,9.861320e-01,8.932373e-01,0
1.427053e-01,-3.902723e-01,-3.886365e-01,-5.471427e+00,2.500000e-03,6.964729e-01,6.029792e-01,2.164894e+00,8.973788e-02,47,50,1.000000e+00,9.859484e-01,8.957473e-01,0
1.427053e-01,-3.866337e-01,-3.734114e-01,-5.577494e+00,2.500000e-03,7.080871e-01,6.170973e-01,2.179225e+00,8.826598e-02,48,50,1.000000e+00,9.880807e-01,8.982767e-01,0
1.427053e-01,-3.831210e-01,-3.599310e-01,-5.641084e+00,2.500000e-03,7.195931e-01,6.311770e-01,2.193293e+00,8.685464e-02,49,50,1.000000e+00,9.918229e-01,9.007943e-01,0
1.427053e-01,-3.797227e-01,-3.472332e-01,-5.647167e+00,2.500000e-03,7.309615e-01,6.451775e-01,2.207068e+00,8.550382e-02,50,51,1.000000e+00,9.962798e-01,9.032601e-01,0
1.427053e-01,-3.764194e-01,-3.344665e-01,-5.592729e+00,2.500000e-03,7.421652e-01,6.590594e-01,2.220525e+00,8.421306e-02,51,50,1.000000e+00,1.000564e+00,9.056336e-01,0
1.427053e-01,-3.731837e-01,-3.209385e-01,-5.485090e+00,2.500000e-03,7.532004e-01,6.728124e-01,2.233664e+00,8.297925e-02,52,50,1.000000e+00,1.003939e+00,9.078824e-01,0
1.427053e-01,-3.699889e-01,-3.062412e-01,-5.339731e+00,2.500000e-03,7.640699e-01,6.864340e-01,2.246493e+00,8.179880e-02,53,50,1.000000e+00,1.005892e+00,9.099854e-01,0
1.427053e-01,-3.668142e-01,-2.902994e-01,-5.178105e+00,2.500000e-03,7.747781e-01,6.999247e-01,2.259022e+00,8.066826e-02,54,50,1.000000e+00,1.006191e+00,9.119322e-01,0
1.427053e-01,-3.636466e-01,-2.733365e-01,-5.024715e+00,2.500000e-03,7.853317e-01,7.132884e-01,2.271262e+00,7.958421e-02,55,51,1.000000e+00,1.004912e+00,9.137217e-01,0
1.427053e-01,-3.604822e-01,-2.558165e-01,-4.903095e+00,2.500000e-03,7.957445e-01,7.265392e-01,2.283237e+00,7.854279e-02,56,51,1.000000e+00,1.002415e+00,9.153609e-01,0
1.427053e-01,-3.573267e-01,-2.383539e-01,-4.831332e+00,2.500000e-03,8.060333e-01,7.396966e-01,2.294973e+00,7.754022e-02,57,51,1.000000e+00,9.992714e-01,9.168630e-01,0
1.427053e-01,-3.541899e-01,-2.215127e-01,-4.818265e+00,2.500000e-03,8.162305e-01,7.528015e-01,2.306513e+00,7.657150e-02,58,51,1.000000e+00,9.961215e-01,9.182464e-01,0
1.427053e-01,-3.510821e-01,-2.056926e-01,-4.862375e+00,2.500000e-03,8.263791e-01,7.659101e-01,2.317916e+00,7.563115e-02,59,51,1.000000e+00,9.935255e-01,9.195336e-01,0
1.427053e-01,-3.480149e-01,-1.911257e-01,-4.953284e+00,2.500000e-03,8.365128e-01,7.790684e-01,2.329224e+00,7.471493e-02,60,51,1.000000e+00,9.918574e-01,9.207484e-01,0
1.427053e-01,-3.449986e-01,-1.778377e-01,-5.075180e+00,2.500000e-03,8.466510e-01,7.923037e-01,2.340465e+00,7.382026e-02,61,50,1.000000e+00,9.912554e-01,9.219120e-01,0
1.427053e-01,-3.420376e-01,-1.656414e-01,-5.211135e+00,2.500000e-03,8.568060e-01,8.056345e-01,2.351656e+00,7.294533e-02,62,50,1.000000e+00,9.916380e-01,9.230423e-01,0
1.427053e-01,-3.391293e-01,-1.541846e-01,-5.346690e+00,2.500000e-03,8.669883e-01,8.190762e-01,2.362811e+00,7.208863e-02,63,50,1.000000e+00,9.927671e-01,9.241553e-01,0
