time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
7.686544e-02,-5.962565e-01,-1.900493e+00,-8.657151e+00,2.500000e-03,2.019870e-01,1.379006e-01,1.709067e+00,3.094259e-01,0,85,1.000000e+00,8.005229e-01,0.000000e+00,0
7.686544e-02,-5.956623e-01,-1.923276e+00,-8.507291e+00,2.500000e-03,2.030495e-01,1.348923e-01,1.663189e+00,3.078067e-01,1,85,1.000000e+00,8.050927e-01,7.140294e-01,0
7.686544e-02,-5.943955e-01,-1.936769e+00,-8.381170e+00,2.500000e-03,2.053444e-01,1.328464e-01,1.619800e+00,3.043667e-01,2,84,1.000000e+00,8.148418e-01,7.029708e-01,0
7.686544e-02,-5.919436e-01,-1.933537e+00,-8.295166e+00,2.500000e-03,2.098991e-01,1.326557e-01,1.582497e+00,2.977621e-01,3,82,1.000000e+00,8.336357e-01,6.934045e-01,0
7.686544e-02,-5.875978e-01,-1.902702e+00,-8.262109e+00,2.500000e-03,2.183231e-01,1.357139e-01,1.556598e+00,2.862730e-01,4,79,1.000000e+00,8.659991e-01,6.864532e-01,0
7.686544e-02,-5.802509e-01,-1.823579e+00,-8.242445e+00,2.500000e-03,2.334510e-01,1.445253e-01,1.550260e+00,2.677222e-01,5,75,1.000000e+00,9.135496e-01,6.834678e-01,0
7.686544e-02,-5.688757e-01,-1.670774e+00,-8.060269e+00,2.500000e-03,2.581166e-01,1.617995e-01,1.569608e+00,2.421387e-01,6,69,1.000000e+00,9.504473e-01,6.845727e-01,0
7.686544e-02,-5.543421e-01,-1.457927e+00,-7.737861e+00,2.500000e-03,2.889674e-01,1.851749e-01,1.604417e+00,2.162874e-01,7,64,1.000000e+00,9.173541e-01,6.869374e-01,0
7.686544e-02,-5.398857e-01,-1.263250e+00,-7.974739e+00,2.500000e-03,3.177167e-01,2.077105e-01,1.636663e+00,1.967162e-01,8,62,1.000000e+00,8.503314e-01,6.905936e-01,0
7.686544e-02,-5.278120e-01,-1.132300e+00,-8.741353e+00,2.500000e-03,3.424887e-01,2.277332e-01,1.664489e+00,1.824878e-01,9,61,1.000000e+00,8.203824e-01,6.988199e-01,0
7.686544e-02,-5.182963e-01,-1.055124e+00,-9.576420e+00,2.500000e-03,3.648190e-01,2.465428e-01,1.691510e+00,1.713179e-01,10,60,1.000000e+00,8.308568e-01,7.116413e-01,0
7.686544e-02,-5.107733e-01,-1.012221e+00,-1.027399e+01,2.500000e-03,3.856540e-01,2.648840e-01,1.719011e+00,1.620624e-01,11,60,1.000000e+00,8.658475e-01,7.266810e-01,0
7.686544e-02,-5.046604e-01,-9.886515e-01,-1.077702e+01,2.500000e-03,4.053927e-01,2.829899e-01,1.746972e+00,1.541715e-01,12,59,1.000000e+00,9.115453e-01,7.414670e-01,0
7.686544e-02,-4.994684e-01,-9.729813e-01,-1.106035e+01,2.500000e-03,4.243730e-01,3.010528e-01,1.775290e+00,1.472761e-01,13,58,1.000000e+00,9.577404e-01,7.545013e-01,0
7.686544e-02,-4.947963e-01,-9.556328e-01,-1.109821e+01,2.500000e-03,4.430402e-01,3.194017e-01,1.804120e+00,1.410707e-01,14,58,1.000000e+00,9.970058e-01,7.653105e-01,0
7.686544e-02,-4.903340e-01,-9.290820e-01,-1.086709e+01,2.500000e-03,4.618134e-01,3.383795e-01,1.833648e+00,1.353361e-01,15,57,1.000000e+00,1.023597e+00,7.740176e-01,0
7.686544e-02,-4.858505e-01,-8.890705e-01,-1.037522e+01,2.500000e-03,4.809323e-01,3.581813e-01,1.863839e+00,1.299559e-01,16,57,1.000000e+00,1.033662e+00,7.809846e-01,0
7.686544e-02,-4.812214e-01,-8.358899e-01,-9.708000e+00,2.500000e-03,5.002549e-01,3.786207e-01,1.894142e+00,1.249363e-01,17,57,1.000000e+00,1.027048e+00,7.866470e-01,0
7.686544e-02,-4.763644e-01,-7.725692e-01,-9.022553e+00,2.500000e-03,5.196397e-01,3.995067e-01,1.924100e+00,1.202756e-01,18,57,1.000000e+00,1.008099e+00,7.915401e-01,0
7.686544e-02,-4.713110e-01,-7.046828e-01,-8.496550e+00,2.500000e-03,5.388532e-01,4.205438e-01,1.953214e+00,1.159871e-01,19,52,1.000000e+00,9.834222e-01,7.961733e-01,0
7.686544e-02,-4.661976e-01,-6.389244e-01,-8.255119e+00,2.500000e-03,5.577178e-01,4.414944e-01,1.981166e+00,1.120638e-01,20,51,1.000000e+00,9.599213e-01,8.008891e-01,0
7.686544e-02,-4.611712e-01,-5.804598e-01,-8.322340e+00,2.500000e-03,5.763306e-01,4.624334e-01,2.008106e+00,1.084447e-01,21,52,1.000000e+00,9.429666e-01,8.059058e-01,0
7.686544e-02,-4.563343e-01,-5.316933e-01,-8.632908e+00,2.500000e-03,5.949617e-01,4.836510e-01,2.034444e+00,1.050488e-01,22,52,1.000000e+00,9.351219e-01,8.113318e-01,0
7.686544e-02,-4.517500e-01,-4.927794e-01,-9.077792e+00,2.500000e-03,6.138155e-01,5.053830e-01,2.060495e+00,1.018221e-01,23,51,1.000000e+00,9.364502e-01,8.171614e-01,0
7.686544e-02,-4.474459e-01,-4.622520e-01,-9.543905e+00,2.500000e-03,6.329483e-01,5.277028e-01,2.086356e+00,9.874424e-02,24,52,1.000000e+00,9.452640e-01,8.232904e-01,0
7.686544e-02,-4.434212e-01,-4.378395e-01,-9.939068e+00,2.500000e-03,6.522775e-01,5.505198e-01,2.111936e+00,9.581812e-02,25,51,1.000000e+00,9.589657e-01,8.295535e-01,0
7.686544e-02,-4.396608e-01,-4.171570e-01,-1.020094e+01,2.500000e-03,6.716007e-01,5.735909e-01,2.136988e+00,9.306125e-02,26,52,1.000000e+00,9.746115e-01,8.357615e-01,0
7.686544e-02,-4.361166e-01,-3.977707e-01,-1.030119e+01,2.500000e-03,6.907908e-01,5.967521e-01,2.161371e+00,9.047602e-02,27,51,1.000000e+00,9.895965e-01,8.417623e-01,0
7.686544e-02,-4.327364e-01,-3.777338e-01,-1.023900e+01,2.500000e-03,7.097381e-01,6.198543e-01,2.184973e+00,8.806066e-02,28,51,1.000000e+00,1.001894e+00,8.474600e-01,0
7.686544e-02,-4.294657e-01,-3.556696e-01,-1.003712e+01,2.500000e-03,7.283838e-01,6.428077e-01,2.207745e+00,8.580641e-02,29,51,1.000000e+00,1.010242e+00,8.528196e-01,0
7.686544e-02,-4.262535e-01,-3.307706e-01,-9.737024e+00,2.500000e-03,7.467124e-01,6.655781e-01,2.229704e+00,8.370024e-02,30,50,1.000000e+00,1.014159e+00,8.578598e-01,0
7.686544e-02,-4.230616e-01,-3.028952e-01,-9.394555e+00,2.500000e-03,7.647151e-01,6.881443e-01,2.250878e+00,8.172978e-02,31,51,1.000000e+00,1.013903e+00,8.626373e-01,0
7.686544e-02,-4.198684e-01,-2.725598e-01,-9.072602e+00,2.500000e-03,7.823813e-01,7.104863e-01,2.271306e+00,7.988433e-02,32,50,1.000000e+00,1.010395e+00,8.672302e-01,0
7.686544e-02,-4.166735e-01,-2.408784e-01,-8.829252e+00,2.500000e-03,7.996909e-01,7.325752e-01,2.291019e+00,7.815520e-02,33,50,1.000000e+00,1.005058e+00,8.717210e-01,0
7.686544e-02,-4.134940e-01,-2.092935e-01,-8.702932e+00,2.500000e-03,8.166311e-01,7.543915e-01,2.310057e+00,7.653395e-02,34,49,1.000000e+00,9.995050e-01,8.761823e-01,0
7.686544e-02,-4.103515e-01,-1.790709e-01,-8.701718e+00,2.500000e-03,8.332322e-01,7.759717e-01,2.328505e+00,7.500911e-02,35,48,1.000000e+00,9.951673e-01,8.806729e-01,0
7.686544e-02,-4.072681e-01,-1.511173e-01,-8.803235e+00,2.500000e-03,8.495372e-01,7.973681e-01,2.346447e+00,7.356947e-02,36,48,1.000000e+00,9.930111e-01,8.852340e-01,0
7.686544e-02,-4.042604e-01,-1.258940e-01,-8.963077e+00,2.500000e-03,8.655813e-01,8.186215e-01,2.363947e+00,7.220581e-02,37,49,1.000000e+00,9.934337e-01,8.898902e-01,0
7.686544e-02,-4.013392e-01,-1.034778e-01,-9.126970e+00,2.500000e-03,8.813629e-01,8.397216e-01,2.381019e+00,7.091290e-02,38,48,1.000000e+00,9.963135e-01,8.946507e-01,0
7.686544e-02,-3.985061e-01,-8.359591e-02,-9.242233e+00,2.500000e-03,8.968559e-01,8.606201e-01,2.397642e+00,6.968790e-02,39,48,1.000000e+00,1.001151e+00,8.995157e-01,0
7.686544e-02,-3.957569e-01,-6.583383e-02,-9.265375e+00,2.500000e-03,9.119995e-01,8.812180e-01,2.413755e+00,6.853074e-02,40,48,1.000000e+00,1.007232e+00,9.044796e-01,0
7.686544e-02,-3.930815e-01,-4.961408e-02,-9.165981e+00,2.500000e-03,9.267182e-01,9.013908e-01,2.429280e+00,6.744229e-02,41,47,1.000000e+00,1.013782e+00,9.095358e-01,0
7.686544e-02,-3.904646e-01,-3.430947e-02,-8.927228e+00,2.500000e-03,9.409363e-01,9.210104e-01,2.444142e+00,6.642320e-02,42,48,1.000000e+00,1.020089e+00,9.146818e-01,0
7.686544e-02,-3.878936e-01,-1.947572e-02,-8.545408e+00,2.500000e-03,9.545513e-01,9.399092e-01,2.458241e+00,6.547579e-02,43,48,1.000000e+00,1.025567e+00,9.199131e-01,0
7.686544e-02,-3.853567e-01,-4.831508e-03,-8.028479e+00,2.500000e-03,9.674590e-01,9.579157e-01,2.471480e+00,6.460222e-02,44,47,1.000000e+00,1.029822e+00,9.252226e-01,0
7.686544e-02,-3.828467e-01,9.602005e-03,-7.394666e+00,2.500000e-03,9.795477e-01,9.748480e-01,2.483762e+00,6.380496e-02,45,47,1.000000e+00,1.032667e+00,9.305949e-01,0
7.686544e-02,-3.803601e-01,2.361684e-02,-6.669707e+00,2.500000e-03,9.907182e-01,9.905422e-01,2.495006e+00,6.308555e-02,46,48,1.000000e+00,1.034121e+00,9.360051e-01,0
7.686544e-02,-3.778941e-01,3.691407e-02,-5.882693e+00,2.500000e-03,1.000905e+00,1.004884e+00,2.505165e+00,6.244347e-02,47,48,1.000000e+00,1.034368e+00,9.414217e-01,0
7.686544e-02,-3.754462e-01,4.918739e-02,-5.062452e+00,2.500000e-03,1.010080e+00,1.017813e+00,2.514233e+00,6.187630e-02,48,47,1.000000e+00,1.033689e+00,9.468092e-01,0
7.686544e-02,-3.730153e-01,6.009373e-02,-4.237152e+00,2.500000e-03,1.018240e+00,1.029313e+00,2.522226e+00,6.138040e-02,49,47,1.000000e+00,1.032391e+00,9.521296e-01,0
7.686544e-02,-3.706010e-01,6.937029e-02,-3.438277e+00,2.500000e-03,1.025409e+00,1.039400e+00,2.529183e+00,6.095129e-02,50,47,1.000000e+00,1.030753e+00,9.573450e-01,0
7.686544e-02,-3.682018e-01,7.686612e-02,-2.700163e+00,2.500000e-03,1.031628e+00,1.048126e+00,2.535159e+00,6.058388e-02,51,47,1.000000e+00,1.028992e+00,9.624208e-01,0
7.686544e-02,-3.658157e-01,8.261812e-02,-2.048540e+00,2.500000e-03,1.036949e+00,1.055558e+00,2.540216e+00,6.027299e-02,52,47,1.000000e+00,1.027248e+00,9.673274e-01,0
7.686544e-02,-3.634406e-01,8.676346e-02,-1.487815e+00,2.500000e-03,1.041426e+00,1.061771e+00,2.544418e+00,6.001385e-02,53,48,1.000000e+00,1.025592e+00,9.720399e-01,0
7.686544e-02,-3.610742e-01,8.948761e-02,-1.002087e+00,2.500000e-03,1.045114e+00,1.066841e+00,2.547826e+00,5.980208e-02,54,47,1.000000e+00,1.024043e+00,9.765385e-01,0
7.686544e-02,-3.587148e-01,9.099692e-02,-5.672145e-01,2.500000e-03,1.048063e+00,1.070843e+00,2.550496e+00,5.963385e-02,55,47,1.000000e+00,1.022578e+00,9.808074e-01,0
7.686544e-02,-3.563600e-01,9.151541e-02,-1.718697e-01,2.500000e-03,1.050320e+00,1.073850e+00,2.552482e+00,5.950568e-02,56,47,1.000000e+00,1.021160e+00,9.848349e-01,0
7.686544e-02,-3.540079e-01,9.121724e-02,1.843893e-01,2.500000e-03,1.051933e+00,1.075931e+00,2.553836e+00,5.941445e-02,57,47,1.000000e+00,1.019744e+00,9.886123e-01,0
7.686544e-02,-3.516570e-01,9.024592e-02,5.062823e-01,2.500000e-03,1.052946e+00,1.077155e+00,2.554607e+00,5.935728e-02,58,48,1.000000e+00,1.018292e+00,9.921330e-01,0
7.686544e-02,-3.493058e-01,8.873004e-02,7.996322e-01,2.500000e-03,1.053405e+00,1.077591e+00,2.554846e+00,5.933140e-02,59,48,1.000000e+00,1.016780e+00,9.953926e-01,0
7.686544e-02,-3.469528e-01,8.678213e-02,1.069607e+00,2.500000e-03,1.053357e+00,1.077308e+00,2.554599e+00,5.933409e-02,60,48,1.000000e+00,1.015201e+00,9.983882e-01,0
7.686544e-02,-3.445966e-01,8.445538e-02,1.320631e+00,2.500000e-03,1.052851e+00,1.076377e+00,2.553915e+00,5.936265e-02,61,48,1.000000e+00,1.013560e+00,9.988829e-01,0
7.686544e-02,-3.422360e-01,8.179143e-02,1.551377e+00,2.500000e-03,1.051934e+00,1.074868e+00,2.552842e+00,5.941439e-02,62,49,1.000000e+00,1.011879e+00,9.964331e-01,0
7.686544e-02,-3.398701e-01,7.884095e-02,1.762837e+00,2.500000e-03,1.050657e+00,1.072854e+00,2.551427e+00,5.948659e-02,63,49,1.000000e+00,1.010185e+00,9.942591e-01,0
7.686544e-02,-3.374988e-01,7.561655e-02,1.949493e+00,2.500000e-03,1.049071e+00,1.070407e+00,2.549717e+00,5.957655e-02,64,49,1.000000e+00,1.008510e+00,9.923537e-01,0
7.686544e-02,-3.351214e-01,7.216031e-02,2.110304e+00,2.500000e-03,1.047224e+00,1.067598e+00,2.547760e+00,5.968158e-02,65,49,1.000000e+00,1.006887e+00,9.907085e-01,0
7.686544e-02,-3.327374e-01,6.849777e-02,2.240794e+00,2.500000e-03,1.045166e+00,1.064496e+00,2.545600e+00,5.979911e-02,66,49,1.000000e+00,1.005344e+00,9.893141e-01,0
7.686544e-02,-3.303465e-01,6.466868e-02,2.340082e+00,2.500000e-03,1.042941e+00,1.061166e+00,2.543281e+00,5.992666e-02,67,49,1.000000e+00,1.003903e+00,9.881599e-01,0
7.686544e-02,-3.279485e-01,6.071168e-02,2.407973e+00,2.500000e-03,1.040593e+00,1.057671e+00,2.540844e+00,6.006189e-02,68,50,1.000000e+00,1.002582e+00,9.872340e-01,0
7.686544e-02,-3.255436e-01,5.666733e-02,2.445848e+00,2.500000e-03,1.038161e+00,1.054068e+00,2.538329e+00,6.020261e-02,69,50,1.000000e+00,1.001390e+00,9.865236e-01,0
7.686544e-02,-3.231321e-01,5.257908e-02,2.456234e+00,2.500000e-03,1.035680e+00,1.050410e+00,2.535770e+00,6.034680e-02,70,50,1.000000e+00,1.000331e+00,9.860145e-01,0
7.686544e-02,-3.207138e-01,4.849055e-02,2.441836e+00,2.500000e-03,1.033183e+00,1.046742e+00,2.533198e+00,6.049269e-02,71,50,1.000000e+00,9.994036e-01,9.856918e-01,0
7.686544e-02,-3.182886e-01,4.444422e-02,2.405526e+00,2.500000e-03,1.030696e+00,1.043104e+00,2.530643e+00,6.063865e-02,72,50,1.000000e+00,9.986036e-01,9.855395e-01,0
7.686544e-02,-3.158568e-01,4.047793e-02,2.350145e+00,2.500000e-03,1.028243e+00,1.039531e+00,2.528129e+00,6.078327e-02,73,50,1.000000e+00,9.979235e-01,9.855415e-01,0
7.686544e-02,-3.134186e-01,3.662345e-02,2.278471e+00,2.500000e-03,1.025847e+00,1.036053e+00,2.525676e+00,6.092529e-02,74,50,1.000000e+00,9.973550e-01,9.856813e-01,0
7.686544e-02,-3.109745e-01,3.290933e-02,2.193036e+00,2.500000e-03,1.023522e+00,1.032694e+00,2.523303e+00,6.106364e-02,75,50,1.000000e+00,9.968889e-01,9.859424e-01,0
7.686544e-02,-3.085246e-01,2.936152e-02,2.096085e+00,2.500000e-03,1.021285e+00,1.029474e+00,2.521024e+00,6.119743e-02,76,50,1.000000e+00,9.965162e-01,9.863085e-01,0
7.686544e-02,-3.060689e-01,2.600144e-02,1.989723e+00,2.500000e-03,1.019145e+00,1.026408e+00,2.518850e+00,6.132591e-02,77,50,1.000000e+00,9.962288e-01,9.867637e-01,0
7.686544e-02,-3.036078e-01,2.284342e-02,1.876166e+00,2.500000e-03,1.017112e+00,1.023507e+00,2.516790e+00,6.144847e-02,78,50,1.000000e+00,9.960189e-01,9.872928e-01,0
7.686544e-02,-3.011418e-01,1.989452e-02,1.757760e+00,2.500000e-03,1.015193e+00,1.020780e+00,2.514851e+00,6.156463e-02,79,50,1.000000e+00,9.958795e-01,9.878812e-01,0
7.686544e-02,-2.986713e-01,1.716148e-02,1.636378e+00,2.500000e-03,1.013392e+00,1.018231e+00,2.513036e+00,6.167404e-02,80,50,1.000000e+00,9.958040e-01,9.885154e-01,0
7.686544e-02,-2.961966e-01,1.465011e-02,1.513522e+00,2.500000e-03,1.011712e+00,1.015864e+00,2.511349e+00,6.177648e-02,81,50,1.000000e+00,9.957861e-01,9.891828e-01,0
7.686544e-02,-2.937178e-01,1.236335e-02,1.390473e+00,2.500000e-03,1.010153e+00,1.013676e+00,2.509788e+00,6.187182e-02,82,50,1.000000e+00,9.958194e-01,9.898720e-01,0
7.686544e-02,-2.912354e-01,1.029610e-02,1.268659e+00,2.500000e-03,1.008715e+00,1.011667e+00,2.508353e+00,6.196004e-02,83,50,1.000000e+00,9.958975e-01,9.905726e-01,0
7.686544e-02,-2.887499e-01,8.441053e-03,1.149540e+00,2.500000e-03,1.007395e+00,1.009831e+00,2.507041e+00,6.204120e-02,84,50,1.000000e+00,9.960136e-01,9.912757e-01,0
7.686544e-02,-2.862616e-01,6.791468e-03,1.034645e+00,2.500000e-03,1.006191e+00,1.008163e+00,2.505849e+00,6.211543e-02,85,50,1.000000e+00,9.961605e-01,9.919735e-01,0
7.686544e-02,-2.837707e-01,5.337578e-03,9.259166e-01,2.500000e-03,1.005099e+00,1.006657e+00,2.504772e+00,6.218294e-02,86,50,1.000000e+00,9.963310e-01,9.926593e-01,0
7.686544e-02,-2.812776e-01,4.066843e-03,8.253639e-01,2.500000e-03,1.004113e+00,1.005303e+00,2.503804e+00,6.224397e-02,87,50,1.000000e+00,9.965176e-01,9.933279e-01,0
7.686544e-02,-2.787825e-01,2.963467e-03,7.342982e-01,2.500000e-03,1.003229e+00,1.004095e+00,2.502940e+00,6.229882e-02,88,50,1.000000e+00,9.967134e-01,9.939751e-01,0
7.686544e-02,-2.762858e-01,2.018934e-03,6.520242e-01,2.500000e-03,1.002441e+00,1.003022e+00,2.502174e+00,6.234779e-02,89,50,1.000000e+00,9.969118e-01,9.945979e-01,0
7.686544e-02,-2.737875e-01,1.219032e-03,5.748860e-01,2.500000e-03,1.001744e+00,1.002078e+00,2.501499e+00,6.239121e-02,90,50,1.000000e+00,9.971070e-01,9.951943e-01,0
7.686544e-02,-2.712878e-01,5.572419e-04,4.993479e-01,2.500000e-03,1.001131e+00,1.001253e+00,2.500910e+00,6.242940e-02,91,50,1.000000e+00,9.972943e-01,9.957632e-01,0
7.686544e-02,-2.687869e-01,2.496189e-05,4.248234e-01,2.500000e-03,1.000598e+00,1.000540e+00,2.500401e+00,6.246268e-02,92,50,1.000000e+00,9.974701e-01,9.963043e-01,0
