time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
1.772512e-01,-8.174044e-01,-2.421987e+00,-3.309410e+00,2.500000e-03,1.053781e-01,5.551063e-02,1.317405e+00,5.931025e-01,0,110,1.000000e+00,7.670697e-01,6.676427e-01,0
1.772512e-01,-8.184854e-01,-2.433722e+00,-3.228435e+00,2.500000e-03,1.048720e-01,5.354471e-02,1.276892e+00,5.959648e-01,1,111,1.000000e+00,7.629970e-01,0.000000e+00,0
1.772512e-01,-8.180698e-01,-2.438210e+00,-3.164143e+00,2.500000e-03,1.050661e-01,5.204822e-02,1.238921e+00,5.948637e-01,2,111,1.000000e+00,7.645633e-01,6.797445e-01,0
1.772512e-01,-8.149812e-01,-2.429581e+00,-3.129750e+00,2.500000e-03,1.065267e-01,5.138882e-02,1.206461e+00,5.867076e-01,3,109,1.000000e+00,7.761760e-01,6.631087e-01,0
1.772512e-01,-8.075079e-01,-2.398775e+00,-3.142829e+00,2.500000e-03,1.101882e-01,5.216921e-02,1.184087e+00,5.672111e-01,4,104,1.000000e+00,8.037727e-01,6.558856e-01,0
1.772512e-01,-7.924446e-01,-2.325554e+00,-3.223771e+00,2.500000e-03,1.180702e-01,5.572055e-02,1.180263e+00,5.293463e-01,5,94,1.000000e+00,8.536935e-01,6.548371e-01,0
1.772512e-01,-7.656963e-01,-2.176319e+00,-3.335423e+00,2.500000e-03,1.331443e-01,6.412430e-02,1.204472e+00,4.694156e-01,6,81,1.000000e+00,8.994568e-01,6.602855e-01,0
1.772512e-01,-7.295716e-01,-1.965156e+00,-3.452326e+00,2.500000e-03,1.535875e-01,7.652424e-02,1.246034e+00,4.069341e-01,7,71,1.000000e+00,8.592873e-01,6.666461e-01,0
1.772512e-01,-6.973460e-01,-1.804432e+00,-3.702048e+00,2.500000e-03,1.720153e-01,8.807815e-02,1.280506e+00,3.633397e-01,8,68,1.000000e+00,8.152861e-01,6.761029e-01,0
1.772512e-01,-6.749727e-01,-1.720134e+00,-3.918062e+00,2.500000e-03,1.867907e-01,9.755484e-02,1.306086e+00,3.345991e-01,9,66,1.000000e+00,8.299354e-01,6.938169e-01,0
1.772512e-01,-6.602012e-01,-1.681222e+00,-4.056342e+00,2.500000e-03,1.984261e-01,1.051966e-01,1.325813e+00,3.149788e-01,10,64,1.000000e+00,8.703192e-01,7.146850e-01,0
1.772512e-01,-6.501902e-01,-1.665095e+00,-4.136391e+00,2.500000e-03,2.074620e-01,1.112807e-01,1.341421e+00,3.012600e-01,11,63,1.000000e+00,9.113983e-01,7.324172e-01,0
1.772512e-01,-6.428640e-01,-1.657786e+00,-4.175514e+00,2.500000e-03,2.147077e-01,1.163089e-01,1.354740e+00,2.910934e-01,12,62,1.000000e+00,9.454813e-01,7.448131e-01,0
1.772512e-01,-6.366158e-01,-1.648827e+00,-4.185355e+00,2.500000e-03,2.212756e-01,1.210470e-01,1.368098e+00,2.824532e-01,13,61,1.000000e+00,9.737582e-01,7.525802e-01,0
1.772512e-01,-6.300458e-01,-1.628065e+00,-4.161599e+00,2.500000e-03,2.284799e-01,1.264568e-01,1.384188e+00,2.735471e-01,14,61,1.000000e+00,9.983955e-01,7.573418e-01,0
1.772512e-01,-6.219561e-01,-1.585173e+00,-4.075128e+00,2.500000e-03,2.375642e-01,1.335010e-01,1.405418e+00,2.630868e-01,15,60,1.000000e+00,1.015165e+00,7.605706e-01,0
1.772512e-01,-6.116259e-01,-1.514145e+00,-3.900976e+00,2.500000e-03,2.490546e-01,1.426421e-01,1.432366e+00,2.509490e-01,16,60,1.000000e+00,1.009141e+00,7.630342e-01,0
1.772512e-01,-5.993838e-01,-1.423944e+00,-3.732461e+00,2.500000e-03,2.619995e-01,1.531865e-01,1.462235e+00,2.385500e-01,17,60,1.000000e+00,9.728773e-01,7.650580e-01,0
1.772512e-01,-5.863603e-01,-1.335998e+00,-3.743892e+00,2.500000e-03,2.751293e-01,1.641231e-01,1.491852e+00,2.271659e-01,18,56,1.000000e+00,9.288522e-01,7.677682e-01,0
