time [s],pos_x [m],vel_x [m/s],acc_x [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor,ene_floored
5.653301e-02,-5.595951e-01,-1.690427e+00,-1.235928e+01,2.500000e-03,2.509423e-01,1.867643e-01,1.864270e+00,2.490612e-01,0,76,1.000000e+00,8.275600e-01,0.000000e+00,0
5.653301e-02,-5.585054e-01,-1.716458e+00,-1.219121e+01,2.500000e-03,2.540451e-01,1.844783e-01,1.819346e+00,2.460193e-01,1,75,1.000000e+00,8.384618e-01,7.324929e-01,0
5.653301e-02,-5.569369e-01,-1.732722e+00,-1.204526e+01,2.500000e-03,2.586187e-01,1.833465e-01,1.776569e+00,2.416685e-01,2,74,1.000000e+00,8.542148e-01,7.232038e-01,0
5.653301e-02,-5.545314e-01,-1.731507e+00,-1.193095e+01,2.500000e-03,2.658744e-01,1.845385e-01,1.739636e+00,2.350734e-01,3,72,1.000000e+00,8.782667e-01,7.148833e-01,0
5.653301e-02,-5.508033e-01,-1.701812e+00,-1.184486e+01,2.500000e-03,2.776654e-01,1.898493e-01,1.713931e+00,2.250910e-01,4,70,1.000000e+00,9.141684e-01,7.084500e-01,0
5.653301e-02,-5.450544e-01,-1.624306e+00,-1.168658e+01,2.500000e-03,2.969296e-01,2.021907e-01,1.706994e+00,2.104876e-01,5,66,1.000000e+00,9.610841e-01,7.049585e-01,0
5.653301e-02,-5.367325e-01,-1.478130e+00,-1.117802e+01,2.500000e-03,3.259599e-01,2.241007e-01,1.723326e+00,1.917414e-01,6,62,1.000000e+00,9.933431e-01,7.046019e-01,0
5.653301e-02,-5.264337e-01,-1.276582e+00,-1.033030e+01,2.500000e-03,3.606641e-01,2.523071e-01,1.753263e+00,1.732914e-01,7,59,1.000000e+00,9.617323e-01,7.056953e-01,0
5.653301e-02,-5.159612e-01,-1.081485e+00,-1.005623e+01,2.500000e-03,3.928243e-01,2.793107e-01,1.781735e+00,1.591042e-01,8,57,1.000000e+00,8.912453e-01,7.080434e-01,0
5.653301e-02,-5.067055e-01,-9.359300e-01,-1.065430e+01,2.500000e-03,4.204836e-01,3.032472e-01,1.806923e+00,1.486384e-01,9,56,1.000000e+00,8.448740e-01,7.135955e-01,0
5.653301e-02,-4.989459e-01,-8.396191e-01,-1.166608e+01,2.500000e-03,4.456353e-01,3.259973e-01,1.832548e+00,1.402492e-01,10,56,1.000000e+00,8.358643e-01,7.227906e-01,0
5.653301e-02,-4.924612e-01,-7.788880e-01,-1.272518e+01,2.500000e-03,4.698392e-01,3.489935e-01,1.860399e+00,1.330242e-01,11,56,1.000000e+00,8.552220e-01,7.345500e-01,0
5.653301e-02,-4.869542e-01,-7.411208e-01,-1.364969e+01,2.500000e-03,4.938240e-01,3.728426e-01,1.890610e+00,1.265633e-01,12,56,1.000000e+00,8.923733e-01,7.473985e-01,0
5.653301e-02,-4.821587e-01,-7.161370e-01,-1.433172e+01,2.500000e-03,5.178753e-01,3.977165e-01,1.922698e+00,1.206854e-01,13,55,1.000000e+00,9.375157e-01,7.600705e-01,0
5.653301e-02,-4.778603e-01,-6.954548e-01,-1.467998e+01,2.500000e-03,5.420073e-01,4.235152e-01,1.955945e+00,1.153121e-01,14,55,1.000000e+00,9.811088e-01,7.717286e-01,0
5.653301e-02,-4.738955e-01,-6.723222e-01,-1.463127e+01,2.500000e-03,5.660091e-01,4.499017e-01,1.989490e+00,1.104223e-01,15,54,1.000000e+00,1.014733e+00,7.819628e-01,0
5.653301e-02,-4.701226e-01,-6.422357e-01,-1.419344e+01,2.500000e-03,5.896609e-01,4.765327e-01,2.022628e+00,1.059931e-01,16,54,1.000000e+00,1.033568e+00,7.907437e-01,0
5.653301e-02,-4.664294e-01,-6.036247e-01,-1.346244e+01,2.500000e-03,6.127676e-01,5.030965e-01,2.054813e+00,1.019963e-01,17,54,1.000000e+00,1.037585e+00,7.983020e-01,0
5.653301e-02,-4.627040e-01,-5.564365e-01,-1.258654e+01,2.500000e-03,6.354052e-01,5.295961e-01,2.085948e+00,9.836244e-02,18,54,1.000000e+00,1.030240e+00,8.050410e-01,0
5.653301e-02,-4.589005e-01,-5.027397e-01,-1.173116e+01,2.500000e-03,6.575336e-01,5.559113e-01,2.115844e+00,9.505218e-02,19,50,1.000000e+00,1.015814e+00,8.113570e-01,0
5.653301e-02,-4.550478e-01,-4.463182e-01,-1.104842e+01,2.500000e-03,6.789904e-01,5.817845e-01,2.144242e+00,9.204842e-02,20,49,1.000000e+00,9.984840e-01,8.174947e-01,0
5.653301e-02,-4.511985e-01,-3.909533e-01,-1.064107e+01,2.500000e-03,6.997847e-01,6.071742e-01,2.171175e+00,8.931319e-02,21,49,1.000000e+00,9.821710e-01,8.235939e-01,0
5.653301e-02,-4.473989e-01,-3.393671e-01,-1.054103e+01,2.500000e-03,7.201444e-01,6.323262e-01,2.196985e+00,8.678815e-02,22,48,1.000000e+00,9.699096e-01,8.297563e-01,0
5.653301e-02,-4.436903e-01,-2.932377e-01,-1.071382e+01,2.500000e-03,7.403456e-01,6.575703e-01,2.222071e+00,8.442004e-02,23,49,1.000000e+00,9.634733e-01,8.360541e-01,0
5.653301e-02,-4.401074e-01,-2.532042e-01,-1.107633e+01,2.500000e-03,7.605896e-01,6.831602e-01,2.246717e+00,8.217309e-02,24,49,1.000000e+00,9.633417e-01,8.425254e-01,0
5.653301e-02,-4.366746e-01,-2.191266e-01,-1.152128e+01,2.500000e-03,7.809486e-01,7.091926e-01,2.271034e+00,8.003088e-02,25,49,1.000000e+00,9.689065e-01,8.491665e-01,0
5.653301e-02,-4.334089e-01,-1.904248e-01,-1.194022e+01,2.500000e-03,8.013311e-01,7.355497e-01,2.294927e+00,7.799523e-02,26,49,1.000000e+00,9.787716e-01,8.559357e-01,0
5.653301e-02,-4.303020e-01,-1.658746e-01,-1.224426e+01,2.500000e-03,8.216283e-01,7.620805e-01,2.318283e+00,7.606846e-02,27,48,1.000000e+00,9.911941e-01,8.627828e-01,0
5.653301e-02,-4.273376e-01,-1.441639e-01,-1.237051e+01,2.500000e-03,8.416758e-01,7.885491e-01,2.340924e+00,7.425662e-02,28,49,1.000000e+00,1.004401e+00,8.696630e-01,0
5.653301e-02,-4.244906e-01,-1.240123e-01,-1.228406e+01,2.500000e-03,8.613108e-01,8.147115e-01,2.362687e+00,7.256382e-02,29,48,1.000000e+00,1.016861e+00,8.765483e-01,0
5.653301e-02,-4.217322e-01,-1.042714e-01,-1.197458e+01,2.500000e-03,8.803849e-01,8.403360e-01,2.383437e+00,7.099168e-02,30,49,1.000000e+00,1.027429e+00,8.834320e-01,0
5.653301e-02,-4.190357e-01,-8.411716e-02,-1.145245e+01,2.500000e-03,8.987498e-01,8.651885e-01,2.403054e+00,6.954105e-02,31,48,1.000000e+00,1.035401e+00,8.903220e-01,0
5.653301e-02,-4.163802e-01,-6.315645e-02,-1.074486e+01,2.500000e-03,9.162538e-01,8.890286e-01,2.421431e+00,6.821254e-02,32,48,1.000000e+00,1.040524e+00,8.972304e-01,0
5.653301e-02,-4.137532e-01,-4.152154e-02,-9.891895e+00,2.500000e-03,9.327396e-01,9.116067e-01,2.438464e+00,6.700691e-02,33,47,1.000000e+00,1.042959e+00,9.041609e-01,0
5.653301e-02,-4.111507e-01,-1.980458e-02,-8.940821e+00,2.500000e-03,9.480651e-01,9.326932e-01,2.454070e+00,6.592374e-02,34,47,1.000000e+00,1.043193e+00,9.111000e-01,0
5.653301e-02,-4.085725e-01,1.251485e-03,-7.937932e+00,2.500000e-03,9.621428e-01,9.521335e-01,2.468218e+00,6.495917e-02,35,46,1.000000e+00,1.041900e+00,9.180191e-01,0
5.653301e-02,-4.060207e-01,2.086523e-02,-6.922691e+00,2.500000e-03,9.749398e-01,9.698520e-01,2.480929e+00,6.410652e-02,36,47,1.000000e+00,1.039771e+00,9.248775e-01,0
5.653301e-02,-4.034971e-01,3.834831e-02,-5.924083e+00,2.500000e-03,9.864760e-01,9.858522e-01,2.492267e+00,6.335684e-02,37,47,1.000000e+00,1.037392e+00,9.316298e-01,0
5.653301e-02,-4.010033e-01,5.318492e-02,-4.963062e+00,2.500000e-03,9.968006e-01,1.000183e+00,2.502315e+00,6.270060e-02,38,47,1.000000e+00,1.035170e+00,9.382312e-01,0
5.653301e-02,-3.985384e-01,6.517039e-02,-4.063171e+00,2.500000e-03,1.005983e+00,1.012925e+00,2.511166e+00,6.212829e-02,39,46,1.000000e+00,1.033322e+00,9.446437e-01,0
5.653301e-02,-3.960996e-01,7.433293e-02,-3.254746e+00,2.500000e-03,1.014094e+00,1.024162e+00,2.518908e+00,6.163139e-02,40,46,1.000000e+00,1.031904e+00,9.508376e-01,0
5.653301e-02,-3.936837e-01,8.095072e-02,-2.551442e+00,2.500000e-03,1.021194e+00,1.033968e+00,2.525613e+00,6.120288e-02,41,46,1.000000e+00,1.030853e+00,9.567902e-01,0
5.653301e-02,-3.912858e-01,8.544716e-02,-1.939593e+00,2.500000e-03,1.027337e+00,1.042413e+00,2.531344e+00,6.083688e-02,42,47,1.000000e+00,1.030032e+00,9.624869e-01,0
5.653301e-02,-3.889022e-01,8.820361e-02,-1.387105e+00,2.500000e-03,1.032564e+00,1.049550e+00,2.536152e+00,6.052892e-02,43,47,1.000000e+00,1.029278e+00,9.679153e-01,0
5.653301e-02,-3.865292e-01,8.962003e-02,-8.659723e-01,2.500000e-03,1.036910e+00,1.055432e+00,2.540082e+00,6.027526e-02,44,46,1.000000e+00,1.028434e+00,9.730664e-01,0
5.653301e-02,-3.841630e-01,8.999365e-02,-3.723921e-01,2.500000e-03,1.040407e+00,1.060108e+00,2.543180e+00,6.007262e-02,45,47,1.000000e+00,1.027372e+00,9.779320e-01,0
5.653301e-02,-3.818014e-01,8.954412e-02,8.820764e-02,2.500000e-03,1.043093e+00,1.063632e+00,2.545489e+00,5.991793e-02,46,47,1.000000e+00,1.026011e+00,9.825038e-01,0
5.653301e-02,-3.794418e-01,8.843271e-02,5.151084e-01,2.500000e-03,1.045010e+00,1.066069e+00,2.547062e+00,5.980803e-02,47,47,1.000000e+00,1.024324e+00,9.867738e-01,0
5.653301e-02,-3.770818e-01,8.678820e-02,9.128358e-01,2.500000e-03,1.046208e+00,1.067493e+00,2.547950e+00,5.973955e-02,48,48,1.000000e+00,1.022326e+00,9.907342e-01,0
5.653301e-02,-3.747193e-01,8.470183e-02,1.275358e+00,2.500000e-03,1.046745e+00,1.067987e+00,2.548214e+00,5.970889e-02,49,48,1.000000e+00,1.020072e+00,9.943780e-01,0
5.653301e-02,-3.723530e-01,8.221036e-02,1.605924e+00,2.500000e-03,1.046686e+00,1.067644e+00,2.547916e+00,5.971226e-02,50,48,1.000000e+00,1.017643e+00,9.976987e-01,0
5.653301e-02,-3.699815e-01,7.936048e-02,1.897629e+00,2.500000e-03,1.046101e+00,1.066563e+00,2.547123e+00,5.974566e-02,51,48,1.000000e+00,1.015129e+00,1.000692e+00,0
